Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g)
,,322,0,0,0,0.0243666249999954,2.75640554298591,0,0,0,0,-0.002359331806905,0,0,-0,-0,0,0,0,0,0,0,0,108.285168
,,324,-0,0,0,-3.44166666674065E-05,-0.00389328808454825,0,0,0,0,-0.00199977203464905,0,0,-0,-0,0,0,0,0,-0,0,0,108.212811
,,326,-0,0,0,-0.0242104583333328,-2.73873963046751,0,0,0,0,-0.00225409632593942,0,0,-0,-0,0,0,0,-0,-0,0,0,108.285226
,,328,-0,0,0,0.00267670833333256,0.302795060331737,0,0,0,0,-0.00220147811201825,0,0,-0,-0,0,0,0,0,-0,0,0,108.28555
,,330,-0,0,0,0.000659999999999291,0.0746606334840827,0,0,0,0,-0.00185068195290141,0,0,-0,-0,0,0,0,0,-0,0,0,108.286029
,,332,0,0,0,1.58189808333333,178.947746983409,0,0,0,0,-0.00201731187767491,0,0,-0,-0,0,0,0,-0,0,0,0,108.283476
,,334,0,0,0,1.0315300604114E+38,1.16688920861018E+40,0,0,0,0,-0.00157003492466208,0,0,-0,-0,0,0,-0,0,0,0,0,108.284474
,,336,-0,0,0,-8.2522404832912E+38,-9.33511366888145E+40,0,0,0,0,-0.00206116133179984,0,0,-0,-0,0,0,0,0,-0,0,0,146.238664
,,338,0,0,0,4.087329625,462.367604638009,0,0,0,0,-0.00231548384326367,0,0,-0,-0,0,0,0,-0,0,0,0,2.47567214498736E+39
,,340,0,0,0,8.2522404832912E+38,9.33511366888145E+40,0,0,0,0,-0.00199977203464905,0,0,-0,-0,0,0,0,0,-0,0,0,133.965129
,,342,-0,0,0,-1.0315300604114E+38,-1.16688920861018E+40,0,0,0,0,-0.00211378038741153,0,0,-0,-0,0,0,0,0,-0,0,0,108.192105
,,344,0,0,0,1.0315300604114E+38,1.16688920861018E+40,0,0,0,0,-0.00186822209404085,0,0,-0,-0,0,0,0,-0,0,0,0,108.192747
,,346,0,0,0,-3.0945901812342E+38,-3.50066762583054E+40,0,0,0,0,-0.00191207229344652,0,0,-0,-0,0,0,0,0,0,0,0,108.192747
