Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
2310.0,173250.0,86.8,-0.41,236.17
2315.0,173625.0,86.2,5.34,236.6
2320.0,174000.0,85.3,6.09,237.03
2325.0,174375.0,85.5,5.97,237.45
2330.0,174750.0,85.9,4.83,237.88
2335.0,175125.0,84.8,1.76,238.31
2340.0,175500.0,84.9,0.7,238.73
2345.0,175875.0,84.6,1.62,239.15
2350.0,176250.0,84.2,2.81,239.57
2355.0,176625.0,84.1,2.57,240.0
2360.0,177000.0,83.6,3.09,240.41
2365.0,177375.0,83.7,2.39,240.83
2370.0,177750.0,83.1,2.67,241.25
2375.0,178125.0,82.0,4.32,241.66
2380.0,178500.0,81.2,0.42,242.06
2385.0,178875.0,82.0,-1.4,242.47
2390.0,179250.0,80.6,1.1,242.88
2395.0,179625.0,79.9,1.21,243.28
2400.0,180000.0,81.3,3.37,243.68
2405.0,180375.0,81.0,3.23,244.09
2410.0,180750.0,80.5,0.24,244.49
2415.0,181125.0,79.5,2.38,244.89
2420.0,181500.0,79.5,1.25,245.28
2425.0,181875.0,79.3,1.29,245.68
2430.0,182250.0,78.3,2.9,246.07
2435.0,182625.0,78.2,1.63,246.46
2440.0,183000.0,77.5,3.14,246.85
2445.0,183375.0,77.8,3.85,247.24
2450.0,183750.0,77.3,2.38,247.63
2455.0,184125.0,75.5,1.5,248.0
2460.0,184500.0,76.2,2.18,248.39
2465.0,184875.0,75.8,2.83,248.76
2470.0,185250.0,75.1,2.93,249.14
2475.0,185625.0,74.9,1.52,249.51
2480.0,186000.0,73.6,1.51,249.88
2485.0,186375.0,74.0,3.22,250.25
2490.0,186750.0,73.4,2.66,250.62
2495.0,187125.0,72.6,0.87,250.98
2500.0,187500.0,73.9,1.35,251.35
2505.0,187875.0,73.3,3.05,251.72
2510.0,188250.0,73.3,4.73,252.08
2515.0,188625.0,73.2,3.73,252.45
2520.0,189000.0,72.8,0.63,252.81
2525.0,189375.0,72.1,1.5,253.18
2530.0,189750.0,70.8,1.87,253.53
2535.0,190125.0,70.1,0.37,253.88
2540.0,190500.0,69.5,0.4,254.23
2545.0,190875.0,69.6,-1.72,254.58
2550.0,191250.0,70.5,-0.75,254.93
2555.0,191625.0,69.9,1.17,255.28
2560.0,192000.0,70.2,1.58,255.63
2565.0,192375.0,70.1,2.8,255.98
2570.0,192750.0,68.7,3.82,256.32
2575.0,193125.0,68.2,2.59,256.66
2580.0,193500.0,67.1,2.68,257.0
2585.0,193875.0,67.8,2.77,257.34
2590.0,194250.0,67.6,1.4,257.68
2595.0,194625.0,67.4,1.36,258.01
2600.0,195000.0,66.8,1.36,258.35
2605.0,195375.0,65.7,2.09,258.68
2610.0,195750.0,65.7,2.75,259.0
2615.0,196125.0,65.8,1.15,259.33
2620.0,196500.0,66.0,-1.45,259.66
2625.0,196875.0,63.8,0.93,259.98
2630.0,197250.0,65.0,1.31,260.31
2635.0,197625.0,65.1,1.72,260.63
2640.0,198000.0,64.6,1.71,260.95
2645.0,198375.0,65.1,0.54,261.28
2650.0,198750.0,62.5,3.49,261.59
2655.0,199125.0,63.0,3.07,261.91
2660.0,199500.0,63.9,1.75,262.23
2665.0,199875.0,62.9,1.62,262.54
2670.0,200250.0,62.7,0.4,262.85
2675.0,200625.0,63.1,0.44,263.17
2680.0,201000.0,61.5,0.66,263.48
2685.0,201375.0,62.7,0.68,263.79
2690.0,201750.0,61.9,1.55,264.1
2695.0,202125.0,61.7,2.04,264.41
2700.0,202500.0,60.9,0.71,264.71
2705.0,202875.0,61.3,-0.41,265.02
2710.0,203250.0,61.1,1.08,265.32
2715.0,203625.0,60.7,9.08,265.63
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
