Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
1415.0,35375.0,81.2,5.29,89.11
1420.0,35500.0,82.1,4.8,89.52
1425.0,35625.0,82.6,5.35,89.94
1430.0,35750.0,81.2,5.77,90.34
1435.0,35875.0,80.0,3.56,90.74
1440.0,36000.0,79.8,4.27,91.14
1445.0,36125.0,80.5,4.15,91.55
1450.0,36250.0,79.8,3.65,91.94
1455.0,36375.0,80.1,3.55,92.34
1460.0,36500.0,79.8,3.34,92.74
1465.0,36625.0,78.9,3.36,93.14
1470.0,36750.0,79.0,5.54,93.53
1475.0,36875.0,81.1,4.49,93.94
1480.0,37000.0,79.3,2.95,94.34
1485.0,37125.0,78.4,3.0,94.73
1490.0,37250.0,79.9,2.68,95.13
1495.0,37375.0,80.2,4.53,95.53
1500.0,37500.0,77.5,3.99,95.91
1505.0,37625.0,76.5,4.83,96.3
1510.0,37750.0,77.3,4.58,96.68
1515.0,37875.0,76.1,3.75,97.06
1520.0,38000.0,74.9,4.43,97.44
1525.0,38125.0,76.2,3.05,97.82
1530.0,38250.0,75.5,3.63,98.2
1535.0,38375.0,75.2,3.74,98.57
1540.0,38500.0,75.1,4.6,98.95
1545.0,38625.0,74.9,5.57,99.32
1550.0,38750.0,74.4,4.66,99.69
1555.0,38875.0,72.5,3.45,100.06
1560.0,39000.0,73.2,1.53,100.42
1565.0,39125.0,72.7,2.61,100.79
1570.0,39250.0,71.2,4.72,101.14
1575.0,39375.0,70.8,4.1,101.5
1580.0,39500.0,71.2,3.23,101.85
1585.0,39625.0,69.1,2.5,102.2
1590.0,39750.0,68.7,2.35,102.54
1595.0,39875.0,68.0,3.24,102.88
1600.0,40000.0,68.6,3.64,103.22
1605.0,40125.0,65.8,3.66,103.55
1610.0,40250.0,67.5,4.96,103.89
1615.0,40375.0,68.4,4.33,104.23
1620.0,40500.0,68.4,4.41,104.57
1625.0,40625.0,65.7,4.45,104.9
1630.0,40750.0,66.9,3.68,105.24
1635.0,40875.0,65.3,4.62,105.56
1640.0,41000.0,63.4,2.54,105.88
1645.0,41125.0,63.1,2.64,106.2
1650.0,41250.0,65.1,3.39,106.52
1655.0,41375.0,64.9,12.51,106.85
1660.0,41500.0,64.0,2.37,107.17
1665.0,41625.0,62.6,1.76,107.48
1670.0,41750.0,62.3,2.33,107.79
1675.0,41875.0,62.5,3.04,108.1
1680.0,42000.0,61.8,3.67,108.41
1685.0,42125.0,59.9,2.4,108.71
1690.0,42250.0,61.6,2.92,109.02
1695.0,42375.0,60.5,4.1,109.32
1700.0,42500.0,59.3,4.08,109.62
1705.0,42625.0,58.4,2.88,109.91
1710.0,42750.0,57.3,0.77,110.2
1715.0,42875.0,56.6,2.68,110.48
1720.0,43000.0,55.8,4.24,110.76
1725.0,43125.0,56.0,5.01,111.04
1730.0,43250.0,55.4,3.08,111.32
1735.0,43375.0,55.3,0.75,111.59
1740.0,43500.0,55.2,2.3,111.87
1745.0,43625.0,54.8,3.29,112.14
1750.0,43750.0,53.7,4.31,112.41
1755.0,43875.0,53.6,4.13,112.68
1760.0,44000.0,53.5,2.99,112.95
1765.0,44125.0,52.9,3.42,113.21
1770.0,44250.0,51.4,2.68,113.47
1775.0,44375.0,51.1,1.13,113.72
1780.0,44500.0,50.0,1.1,113.97
1785.0,44625.0,50.1,0.48,114.22
1790.0,44750.0,49.5,2.69,114.47
1795.0,44875.0,49.2,4.54,114.72
1800.0,45000.0,48.7,3.61,114.96
1805.0,45125.0,47.8,3.38,115.2
1810.0,45250.0,47.1,1.1,115.44
1815.0,45375.0,47.5,1.02,115.67
1820.0,45500.0,45.9,2.56,115.9
1825.0,45625.0,47.5,3.14,116.14
1830.0,45750.0,46.8,2.83,116.37
1835.0,45875.0,46.7,1.5,116.61
1840.0,46000.0,46.8,1.74,116.84
1845.0,46125.0,45.5,3.1,117.07
1850.0,46250.0,45.7,3.7,117.3
1855.0,46375.0,44.5,3.75,117.52
1860.0,46500.0,43.9,2.69,117.74
1865.0,46625.0,43.3,1.8,117.96
1870.0,46750.0,43.7,1.65,118.18
1875.0,46875.0,42.8,1.07,118.39
1880.0,47000.0,44.2,2.24,118.61
1885.0,47125.0,44.3,3.72,118.83
1890.0,47250.0,43.1,3.56,119.05
1895.0,47375.0,43.5,2.97,119.26
1900.0,47500.0,42.9,1.91,119.48
1905.0,47625.0,43.2,1.0,119.69
1910.0,47750.0,42.7,1.02,119.91
1915.0,47875.0,42.5,0.92,120.12
1920.0,48000.0,41.9,0.95,120.33
1925.0,48125.0,42.2,1.26,120.54
1930.0,48250.0,41.2,1.85,120.75
1935.0,48375.0,41.3,2.18,120.95
1940.0,48500.0,39.7,3.39,121.15
1945.0,48625.0,41.6,3.44,121.36
1950.0,48750.0,39.8,1.79,121.56
1955.0,48875.0,39.4,1.3,121.76
1960.0,49000.0,39.9,0.68,121.96
1965.0,49125.0,40.1,1.23,122.16
1970.0,49250.0,39.9,3.39,122.36
1975.0,49375.0,38.7,3.83,122.55
1980.0,49500.0,40.7,3.67,122.75
1985.0,49625.0,40.6,3.08,122.96
1990.0,49750.0,40.3,0.53,123.16
1995.0,49875.0,38.7,1.61,123.35
2000.0,50000.0,38.9,2.73,123.55
2005.0,50125.0,38.8,2.18,123.74
2010.0,50250.0,37.9,3.1,123.93
2015.0,50375.0,36.7,1.55,124.11
2020.0,50500.0,36.5,1.36,124.3
2025.0,50625.0,36.9,1.88,124.48
2030.0,50750.0,37.5,1.49,124.67
2035.0,50875.0,36.8,2.41,124.85
2040.0,51000.0,37.3,1.36,125.04
2045.0,51125.0,37.3,1.67,125.22
2050.0,51250.0,35.6,2.28,125.4
2055.0,51375.0,36.6,2.78,125.59
2060.0,51500.0,35.3,2.62,125.76
2065.0,51625.0,37.1,2.22,125.95
2070.0,51750.0,36.5,2.33,126.13
2075.0,51875.0,36.2,2.41,126.31
2080.0,52000.0,35.0,2.0,126.49
2085.0,52125.0,35.7,1.12,126.66
2090.0,52250.0,37.5,2.08,126.85
2095.0,52375.0,36.1,1.99,127.03
2100.0,52500.0,35.9,1.62,127.21
2105.0,52625.0,35.1,0.68,127.39
2110.0,52750.0,34.7,-1.57,127.56
2115.0,52875.0,34.2,6.45,127.73
2120.0,53000.0,34.9,1.48,127.91
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
