Time Stamp,Test Time (s),0: O2 (Volts),1: CO2 (Volts),2: CO (Volts),3: Io (Volts),4: I (Volts),5: Pe (Volts),6: CJC0 (Volts),7: TCraw1 (Volts),8: TCraw2 (Volts),9: SampMass (Volts),10: BurnerFlow (Volts),11: BurnerFlowSet (Volts),12: TCraw3 (Volts),13: TCraw4 (Volts),14: TCraw5 (Volts),15: Hfspare (Volts),16: TCraw7 (Volts),17: HeatFlux (Volts),18: CanopyFlow (Volts),19: MarkSig (Volts),System State
8/6/2019 2:43:21 PM,302.00000000,0.00920109,0.00108893,0.00121659,0.00227089,0.00551340,0.01830602,0.00006135,0.00036402,0.00036980,0.01911734,0.00129582,0.00533887,0.00042244,0.00161072,0.00099252,0.00002342,0.00002387,0.00002708,0.10529686,0.00743891,
8/6/2019 2:43:22 PM,303.00000000,0.00930856,0.00130178,0.00132761,0.00225180,0.00642010,0.01822373,0.00006681,0.00035416,0.00033254,0.02124837,0.00133300,0.00504789,0.00044654,0.00191912,0.00120984,0.00002316,0.00002700,0.00002662,0.11660950,0.00751816,
8/6/2019 2:43:23 PM,304.00000000,0.00936300,0.00146350,0.00126840,0.00248224,0.00628998,0.01856031,0.00007528,0.00038416,0.00036549,0.02013538,0.00140486,0.00506688,0.00041871,0.00202032,0.00137305,0.00002147,0.00002734,0.00002782,0.09239669,0.00748442,
8/6/2019 2:43:24 PM,305.00000000,0.00962206,0.00124925,0.00123659,0.00238389,0.00640722,0.01878260,0.00006467,0.00038386,0.00035763,0.02029335,0.00147231,0.00479336,0.00043143,0.00171125,0.00115816,0.00002272,0.00002807,0.00002697,0.09228876,0.00747875,
8/6/2019 2:43:25 PM,306.00000000,0.00947554,0.00132144,0.00122930,0.00217867,0.00685238,0.01838073,0.00007351,0.00036109,0.00037392,0.01949980,0.00150870,0.00465550,0.00040038,0.00179793,0.00120292,0.00002299,0.00002533,0.00002807,0.11357052,0.00743076,
8/6/2019 2:43:26 PM,307.00000000,0.00966466,0.00151161,0.00128723,0.00235834,0.00650898,0.01851680,0.00006474,0.00039710,0.00035850,0.01941669,0.00137995,0.00481412,0.00048069,0.00181879,0.00123211,0.00002273,0.00002356,0.00002607,0.09953274,0.00735593,
8/6/2019 2:43:27 PM,308.00000000,0.00931417,0.00125614,0.00114140,0.00227120,0.00596251,0.01911629,0.00007225,0.00036034,0.00036075,0.01867279,0.00143091,0.00530792,0.00044585,0.00185228,0.00114663,0.00002328,0.00002596,0.00002615,0.10468326,0.00750466,
8/6/2019 2:43:28 PM,309.00000000,0.00981631,0.00138919,0.00119181,0.00260659,0.00810396,0.01900310,0.00006752,0.00037581,0.00038275,0.02033442,0.00143933,0.00492970,0.00048777,0.00138865,0.00089141,0.00002249,0.00002619,0.00002464,0.10444371,0.00751001,
8/6/2019 2:43:29 PM,310.00000000,0.00973355,0.00126540,0.00114870,0.00244225,0.00555939,0.01863202,0.00006665,0.00035504,0.00035296,0.02025271,0.00128192,0.00492146,0.00046725,0.00197651,0.00151673,0.00002109,0.00002486,0.00002617,0.08484131,0.00754191,
8/6/2019 2:43:30 PM,311.00000000,0.01049755,0.00121588,0.00126898,0.00235773,0.00638765,0.01875890,0.00006161,0.00041177,0.00037767,0.02012663,0.00142436,0.00483066,0.00047280,0.00166178,0.00116093,0.00002281,0.00002807,0.00002473,0.09435361,0.00753602,
8/6/2019 2:43:31 PM,312.00000000,0.00936321,0.00110345,0.00121605,0.00246229,0.00691915,0.01860471,0.00006903,0.00036369,0.00036009,0.01957286,0.00136443,0.00500420,0.00036996,0.00154043,0.00099215,0.00002317,0.00002563,0.00003223,0.10499520,0.00745971,
8/6/2019 2:43:32 PM,313.00000000,0.00971850,0.00111221,0.00114529,0.00251687,0.00627706,0.01854637,0.00006235,0.00039435,0.00034546,0.02032179,0.00144347,0.00515356,0.00042477,0.00176013,0.00125714,0.00002236,0.00002953,0.00002958,0.11662633,0.00735610,
8/6/2019 2:43:33 PM,314.00000000,0.00881904,0.00118434,0.00133652,0.00232669,0.00587595,0.01793921,0.00006904,0.00037727,0.00036192,0.01916495,0.00131519,0.00481757,0.00043438,0.00171732,0.00103811,0.00002152,0.00002516,0.00002872,0.09665828,0.00761106,
8/6/2019 2:43:34 PM,315.00000000,0.00880359,0.00110945,0.00122258,0.00228559,0.00618772,0.01801644,0.00006625,0.00038343,0.00035154,0.01894354,0.00128410,0.00498734,0.00042972,0.00154944,0.00094858,0.00002232,0.00002668,0.00002717,0.09098474,0.00756149,
8/6/2019 2:43:35 PM,316.00000000,0.00929384,0.00117036,0.00115883,0.00231888,0.00588007,0.01852610,0.00007003,0.00037694,0.00036343,0.02077431,0.00127550,0.00499884,0.00044128,0.00180238,0.00106497,0.00002260,0.00002540,0.00002471,0.08130396,0.00756688,
8/6/2019 2:43:36 PM,317.00000000,0.00918855,0.00121259,0.00113684,0.00233096,0.00552422,0.01790802,0.00006129,0.00033927,0.00033768,0.02007797,0.00125283,0.00464994,0.00042467,0.00191762,0.00122465,0.00002251,0.00002606,0.00002600,0.10506521,0.00741813,
8/6/2019 2:43:37 PM,318.00000000,0.00955972,0.00124264,0.00126656,0.00236684,0.00614941,0.01876145,0.00006669,0.00035055,0.00034003,0.01854703,0.00115424,0.00477634,0.00046284,0.00191034,0.00144104,0.00002327,0.00002557,0.00002924,0.08412367,0.00754946,
8/6/2019 2:43:38 PM,319.00000000,0.00905367,0.00123296,0.00119669,0.00239313,0.00613781,0.01900915,0.00006836,0.00039758,0.00035251,0.02046542,0.00135347,0.00500944,0.00045464,0.00198433,0.00137660,0.00002183,0.00002512,0.00002757,0.11401698,0.00758091,
8/6/2019 2:43:39 PM,320.00000000,0.00945486,0.00151271,0.00119021,0.00226493,0.00656389,0.01899303,0.00006291,0.00036739,0.00038084,0.02071244,0.00130571,0.00452693,0.00045484,0.00183455,0.00141686,0.00002374,0.00002364,0.00002698,0.08875719,0.00739463,
8/6/2019 2:43:40 PM,321.00000000,0.00981459,0.00125042,0.00123998,0.00246699,0.00628099,0.01859410,0.00006379,0.00037363,0.00033316,0.01983507,0.00136686,0.00424590,0.00043474,0.00138738,0.00099530,0.00002261,0.00002559,0.00002684,0.10310456,0.00746431,
8/6/2019 2:43:41 PM,322.00000000,0.00931730,0.00117468,0.00104740,0.00227553,0.00703936,0.01824824,0.00006520,0.00040582,0.00034730,0.01913859,0.00146339,0.00500225,0.00039793,0.00121683,0.00071790,0.00002307,0.00002688,0.00002722,0.10020236,0.00752838,
8/6/2019 2:43:42 PM,323.00000000,0.01015691,0.00110114,0.00104953,0.00235671,0.00522537,0.01829341,0.00006907,0.00034423,0.00033415,0.02088218,0.00142884,0.00445502,0.00044231,0.00161556,0.00121334,0.00002319,0.00002772,0.00002703,0.09357593,0.00761088,
8/6/2019 2:43:43 PM,324.00000000,0.00921720,0.00119938,0.00119255,0.00250643,0.00646166,0.01822880,0.00006658,0.00040775,0.00035456,0.01916621,0.00151744,0.00481389,0.00044954,0.00185928,0.00113035,0.00002103,0.00002464,0.00002499,0.09741073,0.00750960,
8/6/2019 2:43:44 PM,325.00000000,0.00955571,0.00131905,0.00129489,0.00235011,0.00548322,0.01830737,0.00006463,0.00038160,0.00037052,0.02006825,0.00139747,0.00479829,0.00044651,0.00155801,0.00110479,0.00002270,0.00002712,0.00002534,0.08911891,0.00758786,
8/6/2019 2:43:45 PM,326.00000000,0.00934481,0.00115892,0.00119006,0.00224284,0.00590938,0.01844265,0.00006508,0.00036927,0.00034823,0.01939501,0.00131127,0.00471792,0.00040303,0.00158547,0.00100205,0.00002267,0.00002407,0.00002830,0.09907364,0.00750714,
8/6/2019 2:43:46 PM,327.00000000,0.01001279,0.00122602,0.00119964,0.00242590,0.00582544,0.01805648,0.00006530,0.00036047,0.00034749,0.01991176,0.00136153,0.00493196,0.00044549,0.00161407,0.00111704,0.00002192,0.00002952,0.00002775,0.10411465,0.00759609,
8/6/2019 2:43:47 PM,328.00000000,0.00820465,0.00125833,0.00122758,0.00256409,0.00626168,0.01799539,0.00007377,0.00037370,0.00033763,0.01877189,0.00133250,0.00467085,0.00041726,0.00172356,0.00112871,0.00002202,0.00002757,0.00002602,0.08221441,0.00751552,
8/6/2019 2:43:48 PM,329.00000000,0.00961582,0.00130137,0.00134604,0.00250866,0.00624012,0.01862197,0.00006472,0.00034584,0.00037278,0.02059339,0.00134669,0.00477291,0.00045917,0.00156952,0.00108589,0.00002102,0.00002932,0.00002789,0.10809063,0.00748711,
8/6/2019 2:43:49 PM,330.00000000,0.01119660,0.00128019,0.00133844,0.00227474,0.00598673,0.01817179,0.00006656,0.00037466,0.00039906,0.02019474,0.00143725,0.00475706,0.00045501,0.00172329,0.00115028,0.00002364,0.00002628,0.00002857,0.09971786,0.00746204,
8/6/2019 2:43:50 PM,331.00000000,0.00921730,0.00120453,0.00112714,0.00240716,0.00640837,0.01846469,0.00007063,0.00036778,0.00035437,0.01868734,0.00136094,0.00516426,0.00046244,0.00165430,0.00113698,0.00002347,0.00002636,0.00002720,0.09386539,0.00749090,
8/6/2019 2:43:51 PM,332.00000000,0.00958720,0.00113308,0.00116320,0.00247435,0.00629930,0.01852837,0.00006618,0.00037804,0.00034213,0.01947099,0.00146295,0.00487459,0.00043469,0.00166885,0.00117155,0.00002282,0.00002615,0.00002409,0.11129563,0.00747642,
8/6/2019 2:43:52 PM,333.00000000,0.01056593,0.00120110,0.00112427,0.00233024,0.00580194,0.01810556,0.00006153,0.00037764,0.00034422,0.01938169,0.00146500,0.00475787,0.00044840,0.00140034,0.00085754,0.00002230,0.00002620,0.00002804,0.10619537,0.00746863,
8/6/2019 2:43:53 PM,334.00000000,0.01036944,0.00105272,0.00118182,0.00257991,0.00608369,0.01799391,0.00006464,0.00036513,0.00033749,0.02019423,0.00133712,0.00496710,0.00043943,0.00145016,0.00091198,0.00002210,0.00002595,0.00002730,0.11885857,0.00754863,
8/6/2019 2:43:54 PM,335.00000000,0.01172571,0.00106115,0.00111620,0.00239274,0.00529804,0.01816779,0.00006292,0.00036911,0.00036543,0.02017661,0.00142784,0.00475531,0.00044092,0.00165228,0.00105800,0.00002194,0.00002334,0.00002588,0.10264047,0.00763883,
8/6/2019 2:43:55 PM,336.00000000,0.00728524,0.00124373,0.00118853,0.00264321,0.00563612,0.01789380,0.00006432,0.00038881,0.00035471,0.01912002,0.00150422,0.00462719,0.00044938,0.00209285,0.00140791,0.00002243,0.00002478,0.00002646,0.11044086,0.00750200,
8/6/2019 2:43:56 PM,337.00000000,0.01063799,0.00122910,0.00117628,0.00228640,0.00564236,0.01843409,0.00006900,0.00038746,0.00030989,0.02046155,0.00148500,0.00513453,0.00041481,0.00171465,0.00115650,0.00002325,0.00002647,0.00002629,0.09238364,0.00755501,
8/6/2019 2:43:57 PM,338.00000000,0.01011015,0.00112929,0.00110178,0.00246879,0.00568736,0.01811970,0.00006863,0.00036780,0.00037224,0.01962225,0.00143623,0.00472954,0.00045085,0.00169621,0.00116069,0.00001957,0.00002546,0.00002752,0.10618693,0.00758741,
8/6/2019 2:43:58 PM,339.00000000,0.01028314,0.00122503,0.00122227,0.00239711,0.00541767,0.01848564,0.00006933,0.00035591,0.00033333,0.01952198,0.00124487,0.00468501,0.00045159,0.00162386,0.00112717,0.00002343,0.00002753,0.00002639,0.10269334,0.00751391,
8/6/2019 2:43:59 PM,340.00000000,0.01009986,0.00125148,0.00124381,0.00229745,0.00526065,0.01832755,0.00006172,0.00033794,0.00034552,0.02026656,0.00125920,0.00491133,0.00043160,0.00173277,0.00116082,0.00002218,0.00002471,0.00002763,0.11139802,0.00762921,
8/6/2019 2:44:00 PM,341.00000000,0.00984519,0.00127409,0.00121154,0.00251825,0.00569454,0.01831175,0.00006657,0.00033972,0.00035965,0.01852447,0.00137180,0.00497671,0.00047019,0.00183112,0.00124935,0.00002164,0.00002938,0.00002700,0.09786928,0.00748776,
8/6/2019 2:44:01 PM,342.00000000,0.00968266,0.00117617,0.00115314,0.00242599,0.00605097,0.01827177,0.00006704,0.00038827,0.00035838,0.01949999,0.00130162,0.00511846,0.00043014,0.00142236,0.00091641,0.00002195,0.00002740,0.00002736,0.08839956,0.00747979,
8/6/2019 2:44:02 PM,343.00000000,0.00946248,0.00116924,0.00137391,0.00263572,0.00616945,0.01830000,0.00006808,0.00039935,0.00036372,0.01899161,0.00146772,0.00496577,0.00048309,0.00185349,0.00124796,0.00002229,0.00002641,0.00002714,0.10500119,0.00753382,
8/6/2019 2:44:03 PM,344.00000000,0.00935487,0.00139210,0.00122340,0.00234149,0.00655564,0.01891316,0.00007235,0.00034634,0.00036506,0.01993319,0.00134091,0.00502198,0.00044901,0.00234831,0.00155913,0.00002144,0.00002887,0.00002891,0.09313300,0.00763442,
8/6/2019 2:44:04 PM,345.00000000,0.00850045,0.00129558,0.00121492,0.00239665,0.00633665,0.01883469,0.00006799,0.00036281,0.00036134,0.01915143,0.00125415,0.00477335,0.00041309,0.00199348,0.00150157,0.00002271,0.00002571,0.00002721,0.09084742,0.00742773,
8/6/2019 2:44:05 PM,346.00000000,0.01070604,0.00126221,0.00111975,0.00248022,0.00592693,0.01865480,0.00006200,0.00037868,0.00035880,0.01970483,0.00145381,0.00491974,0.00044902,0.00167258,0.00118387,0.00002197,0.00002680,0.00002863,0.10270023,0.00750535,
8/6/2019 2:44:06 PM,347.00000000,0.01005602,0.00126037,0.00133657,0.00242290,0.00652907,0.01865475,0.00006853,0.00039746,0.00037400,0.02084402,0.00127264,0.00485947,0.00043445,0.00112831,0.00070377,0.00002243,0.00002744,0.00002553,0.10760010,0.00741540,
8/6/2019 2:44:07 PM,348.00000000,0.00956668,0.00109776,0.00131544,0.00234935,0.00664511,0.01847349,0.00006879,0.00037755,0.00037237,0.02007091,0.00137506,0.00514436,0.00045429,0.00200808,0.00118918,0.00002178,0.00002426,0.00002608,0.09498969,0.00744703,
8/6/2019 2:44:08 PM,349.00000000,0.00977525,0.00117450,0.00119122,0.00269037,0.00651532,0.01915824,0.00006389,0.00038881,0.00035934,0.01867868,0.00134157,0.00472086,0.00039418,0.00120811,0.00086317,0.00002151,0.00002579,0.00002700,0.08800796,0.00742288,
8/6/2019 2:44:09 PM,350.00000000,0.00953169,0.00122714,0.00111676,0.00231794,0.00632468,0.01814223,0.00007050,0.00035702,0.00031073,0.02033379,0.00130906,0.00478670,0.00046195,0.00198736,0.00124020,0.00002037,0.00002417,0.00002876,0.09188385,0.00744997,
8/6/2019 2:44:10 PM,351.00000000,0.00869930,0.00125235,0.00124744,0.00240947,0.00693457,0.01896205,0.00007000,0.00037867,0.00035054,0.01926167,0.00152960,0.00449721,0.00046769,0.00181305,0.00128383,0.00002460,0.00002756,0.00002690,0.09545910,0.00756376,
8/6/2019 2:44:11 PM,352.00000000,0.00973640,0.00130648,0.00119280,0.00234537,0.00662212,0.01862819,0.00006769,0.00038340,0.00031312,0.01932189,0.00135387,0.00469811,0.00046886,0.00206909,0.00130927,0.00002316,0.00002605,0.00002606,0.10893152,0.00748942,
8/6/2019 2:44:12 PM,353.00000000,0.00979842,0.00132818,0.00108938,0.00238945,0.00616126,0.01851156,0.00007397,0.00037569,0.00034525,0.01964161,0.00132712,0.00474005,0.00041370,0.00193059,0.00121724,0.00002395,0.00002500,0.00002526,0.09511363,0.00757642,
8/6/2019 2:44:13 PM,354.00000000,0.00888329,0.00118704,0.00125347,0.00228481,0.00562866,0.01810218,0.00006274,0.00040813,0.00034990,0.02025278,0.00145779,0.00491453,0.00040338,0.00160506,0.00112275,0.00002315,0.00002584,0.00002709,0.10471975,0.00752825,
8/6/2019 2:44:14 PM,355.00000000,0.00950274,0.00120208,0.00114139,0.00243125,0.00538067,0.01800813,0.00006775,0.00038997,0.00034140,0.02049203,0.00149151,0.00456164,0.00041732,0.00156059,0.00098683,0.00002245,0.00002727,0.00002810,0.09366406,0.00756147,
8/6/2019 2:44:15 PM,356.00000000,0.00982203,0.00117501,0.00117222,0.00245056,0.00555529,0.01798197,0.00006560,0.00038455,0.00036281,0.01951115,0.00140209,0.00479169,0.00048212,0.00168413,0.00106571,0.00002276,0.00002505,0.00002746,0.09973549,0.00759248,
8/6/2019 2:44:16 PM,357.00000000,0.00954865,0.00120142,0.00108467,0.00228735,0.00521940,0.01826188,0.00006903,0.00037824,0.00035319,0.02054138,0.00135160,0.00423898,0.00038818,0.00160945,0.00098262,0.00002100,0.00002684,0.00002478,0.09185851,0.00757354,
8/6/2019 2:44:17 PM,358.00000000,0.00999337,0.00115912,0.00125973,0.00230470,0.00634432,0.01797209,0.00006415,0.00036146,0.00037424,0.02045085,0.00132518,0.00470194,0.00042632,0.00171390,0.00107709,0.00002112,0.00002826,0.00002392,0.07907594,0.00767744,
8/6/2019 2:44:18 PM,359.00000000,0.00964745,0.00125248,0.00116287,0.00235316,0.00574536,0.01812018,0.00006624,0.00034758,0.00035547,0.01898751,0.00134528,0.00470134,0.00042807,0.00206716,0.00140135,0.00002401,0.00002720,0.00002929,0.08791526,0.00755716,
8/6/2019 2:44:19 PM,360.00000000,0.00915335,0.00116307,0.00108208,0.00242534,0.00509111,0.01830663,0.00007085,0.00036530,0.00034528,0.01864420,0.00131205,0.00474991,0.00043438,0.00143307,0.00089988,0.00002342,0.00002533,0.00002715,0.11397506,0.00750784,
8/6/2019 2:44:20 PM,361.00000000,0.00976939,0.00125165,0.00113916,0.00241736,0.00654310,0.01868610,0.00006637,0.00037719,0.00035249,0.02073967,0.00137885,0.00452617,0.00045729,0.00189286,0.00143312,0.00002325,0.00002611,0.00002776,0.10343129,0.00758176,
8/6/2019 2:44:21 PM,362.00000000,0.00973586,0.00124339,0.00119388,0.00226899,0.00598282,0.01841394,0.00007478,0.00035852,0.00034146,0.01956089,0.00134780,0.00444690,0.00046061,0.00126434,0.00066978,0.00002301,0.00002563,0.00002557,0.09999048,0.00749968,
8/6/2019 2:44:22 PM,363.00000000,0.00992200,0.00141048,0.00114610,0.00210208,0.00633136,0.01844149,0.00006993,0.00032317,0.00036538,0.01935542,0.00141881,0.00465080,0.00043079,0.00186253,0.00146049,0.00002262,0.00002668,0.00002662,0.09239419,0.00753973,
8/6/2019 2:44:23 PM,364.00000000,0.01003073,0.00121779,0.00140780,0.00230449,0.00598186,0.01846158,0.00006650,0.00038951,0.00034120,0.02036256,0.00144795,0.00497625,0.00041979,0.00117371,0.00062602,0.00002239,0.00002752,0.00002645,0.09026311,0.00749914,
8/6/2019 2:44:24 PM,365.00000000,0.00958494,0.00128134,0.00128665,0.00213993,0.00639084,0.01865125,0.00006267,0.00038096,0.00035308,0.01942464,0.00150604,0.00490662,0.00043924,0.00165479,0.00091863,0.00002048,0.00002508,0.00002906,0.09979027,0.00753344,
8/6/2019 2:44:25 PM,366.00000000,0.00962491,0.00132122,0.00119036,0.00236692,0.00645303,0.01872578,0.00005753,0.00039125,0.00035194,0.01933818,0.00126710,0.00463266,0.00041679,0.00137622,0.00083371,0.00002193,0.00002366,0.00002742,0.11896124,0.00743002,
8/6/2019 2:44:26 PM,367.00000000,0.00980400,0.00105408,0.00129430,0.00267568,0.00607287,0.01862671,0.00006522,0.00039512,0.00036227,0.01910775,0.00143988,0.00469830,0.00038533,0.00167682,0.00128761,0.00002288,0.00002617,0.00002490,0.08924852,0.00751381,
8/6/2019 2:44:27 PM,368.00000000,0.01037802,0.00117879,0.00111160,0.00287655,0.00576605,0.01911037,0.00006522,0.00039389,0.00037614,0.02083993,0.00150405,0.00486825,0.00044338,0.00188239,0.00138504,0.00002186,0.00002576,0.00002639,0.10829626,0.00739387,
8/6/2019 2:44:28 PM,369.00000000,0.00925409,0.00119301,0.00120576,0.00244540,0.00610447,0.01828192,0.00006467,0.00036204,0.00035355,0.01906036,0.00137763,0.00499102,0.00048238,0.00165613,0.00097957,0.00002231,0.00002626,0.00002751,0.09382561,0.00755379,
8/6/2019 2:44:29 PM,370.00000000,0.00995308,0.00116897,0.00105566,0.00232016,0.00613109,0.01816166,0.00006427,0.00035394,0.00035069,0.01880483,0.00118790,0.00459803,0.00044703,0.00155518,0.00115887,0.00002390,0.00002784,0.00002585,0.10853044,0.00744927,
8/6/2019 2:44:30 PM,371.00000000,0.00914510,0.00114557,0.00111756,0.00258741,0.00550499,0.01840820,0.00006714,0.00033550,0.00035755,0.01894760,0.00151224,0.00463587,0.00041519,0.00166777,0.00113674,0.00002289,0.00002777,0.00002754,0.08661824,0.00757010,
8/6/2019 2:44:31 PM,372.00000000,0.00952287,0.00120949,0.00118567,0.00215038,0.00522040,0.01834975,0.00006645,0.00035596,0.00032280,0.01989027,0.00129694,0.00442716,0.00044570,0.00198364,0.00152691,0.00002091,0.00002575,0.00002828,0.10123373,0.00741567,
8/6/2019 2:44:32 PM,373.00000000,0.00925500,0.00113692,0.00118951,0.00233830,0.00532789,0.01828959,0.00006916,0.00038083,0.00036606,0.01885338,0.00146539,0.00491002,0.00043064,0.00173484,0.00106181,0.00002400,0.00002872,0.00002607,0.08677388,0.00748707,
8/6/2019 2:44:33 PM,374.00000000,0.00942574,0.00112625,0.00122375,0.00249414,0.00610566,0.01810347,0.00006375,0.00038546,0.00034148,0.01969065,0.00135634,0.00509268,0.00042156,0.00167734,0.00104181,0.00002358,0.00002456,0.00002984,0.10393706,0.00748767,
8/6/2019 2:44:34 PM,375.00000000,0.01028151,0.00117866,0.00110348,0.00222998,0.00546448,0.01834244,0.00006690,0.00038847,0.00034820,0.02069928,0.00129844,0.00445283,0.00041705,0.00182571,0.00124328,0.00002236,0.00002458,0.00002710,0.10365904,0.00751696,
8/6/2019 2:44:35 PM,376.00000000,0.00969465,0.00115667,0.00118488,0.00251851,0.00575336,0.01841877,0.00006465,0.00035354,0.00036110,0.01832209,0.00135356,0.00476872,0.00041410,0.00142452,0.00081459,0.00002199,0.00002601,0.00002561,0.09445211,0.00754846,
8/6/2019 2:44:36 PM,377.00000000,0.01029067,0.00120620,0.00118964,0.00226074,0.00604490,0.01879026,0.00007231,0.00036351,0.00035761,0.01925986,0.00130189,0.00501768,0.00045046,0.00160269,0.00106405,0.00002358,0.00002540,0.00002591,0.09106698,0.00766163,
8/6/2019 2:44:37 PM,378.00000000,0.00910218,0.00115851,0.00115008,0.00237745,0.00583727,0.01862259,0.00006763,0.00033830,0.00037590,0.01983131,0.00130340,0.00488525,0.00040365,0.00193742,0.00116221,0.00002341,0.00002818,0.00002838,0.10332229,0.00758717,
8/6/2019 2:44:38 PM,379.00000000,0.00920267,0.00119089,0.00122893,0.00264449,0.00582055,0.01796994,0.00006956,0.00035020,0.00037603,0.01882448,0.00139762,0.00491856,0.00044590,0.00174684,0.00118391,0.00002261,0.00002655,0.00002706,0.08784256,0.00745660,
8/6/2019 2:44:39 PM,380.00000000,0.00954336,0.00126158,0.00131757,0.00232934,0.00575618,0.01858718,0.00006933,0.00037116,0.00034089,0.01963570,0.00142098,0.00459741,0.00043339,0.00161150,0.00094179,0.00002370,0.00002783,0.00002641,0.09325512,0.00757370,
8/6/2019 2:44:40 PM,381.00000000,0.00967243,0.00131407,0.00118716,0.00251948,0.00644803,0.01845167,0.00006539,0.00037705,0.00035920,0.01964585,0.00127571,0.00499128,0.00043234,0.00198137,0.00138318,0.00002036,0.00002587,0.00002890,0.09507425,0.00750396,
8/6/2019 2:44:41 PM,382.00000000,0.01026162,0.00131835,0.00123266,0.00238472,0.00586140,0.01878106,0.00006349,0.00038062,0.00035166,0.01903634,0.00128019,0.00535962,0.00043762,0.00184551,0.00122070,0.00002214,0.00002520,0.00002693,0.09327257,0.00747242,
8/6/2019 2:44:42 PM,383.00000000,0.00827897,0.00123963,0.00125459,0.00241310,0.00687888,0.01903868,0.00006493,0.00039998,0.00036200,0.01834292,0.00141583,0.00495038,0.00041600,0.00176112,0.00112919,0.00002145,0.00002429,0.00002877,0.08976484,0.00746479,
8/6/2019 2:44:43 PM,384.00000000,0.00999259,0.00145420,0.00114704,0.00228975,0.00642514,0.01870615,0.00006360,0.00035370,0.00032663,0.02063365,0.00137352,0.00497373,0.00041744,0.00169877,0.00110536,0.00002121,0.00002790,0.00002707,0.09518577,0.00754437,
8/6/2019 2:44:44 PM,385.00000000,0.00942934,0.00114590,0.00113089,0.00233631,0.00654238,0.01873745,0.00006946,0.00033971,0.00033190,0.01954492,0.00141362,0.00521959,0.00040975,0.00175928,0.00127291,0.00002188,0.00002720,0.00002776,0.09697283,0.00751336,
8/6/2019 2:44:45 PM,386.00000000,0.00979434,0.00121952,0.00121564,0.00256157,0.00714400,0.01876584,0.00007056,0.00036408,0.00035462,0.02040853,0.00143899,0.00456779,0.00044072,0.00172268,0.00107735,0.00002111,0.00002795,0.00002446,0.09958129,0.00739493,
8/6/2019 2:44:46 PM,387.00000000,0.00905402,0.00125072,0.00119421,0.00253938,0.00603123,0.01868859,0.00006758,0.00038706,0.00036325,0.01906600,0.00136445,0.00506510,0.00042995,0.00164784,0.00114497,0.00002281,0.00002641,0.00002722,0.09821693,0.00753797,
8/6/2019 2:44:47 PM,388.00000000,0.00999375,0.00108252,0.00124872,0.00233609,0.00637961,0.01811845,0.00006880,0.00036504,0.00032359,0.02023873,0.00140834,0.00453765,0.00044470,0.00234184,0.00181527,0.00002332,0.00002567,0.00002792,0.09463790,0.00754495,
8/6/2019 2:44:48 PM,389.00000000,0.01004147,0.00115417,0.00108728,0.00245913,0.00628579,0.01813671,0.00006405,0.00037325,0.00032712,0.01842940,0.00151295,0.00490058,0.00047591,0.00199650,0.00130478,0.00002276,0.00002759,0.00002497,0.09232587,0.00761874,
8/6/2019 2:44:49 PM,390.00000000,0.00986931,0.00117654,0.00108755,0.00242478,0.00482348,0.01867634,0.00006823,0.00033774,0.00034343,0.01822874,0.00137406,0.00461308,0.00042009,0.00152948,0.00101695,0.00002227,0.00002796,0.00002675,0.10694791,0.00757393,
8/6/2019 2:44:50 PM,391.00000000,0.00914841,0.00124654,0.00117924,0.00229520,0.00583972,0.01855972,0.00007472,0.00034432,0.00034641,0.01979948,0.00125077,0.00446824,0.00039193,0.00167085,0.00108501,0.00002381,0.00002626,0.00002646,0.11401942,0.00762146,
8/6/2019 2:44:51 PM,392.00000000,0.00934440,0.00118912,0.00107605,0.00233130,0.00632367,0.01844042,0.00007002,0.00038107,0.00033681,0.01944246,0.00139627,0.00456749,0.00043343,0.00160951,0.00106868,0.00002239,0.00002522,0.00002753,0.09391992,0.00751132,
8/6/2019 2:44:52 PM,393.00000000,0.00899162,0.00113341,0.00120119,0.00224303,0.00558687,0.01870056,0.00006770,0.00033822,0.00033903,0.01916975,0.00126573,0.00535841,0.00040272,0.00136860,0.00083259,0.00002268,0.00002442,0.00002747,0.10075424,0.00751635,
8/6/2019 2:44:53 PM,394.00000000,0.00968344,0.00116170,0.00121179,0.00235183,0.00508428,0.01881952,0.00006756,0.00034600,0.00034608,0.01956301,0.00144156,0.00479684,0.00044565,0.00185818,0.00121682,0.00002180,0.00002764,0.00002646,0.11352947,0.00758766,
8/6/2019 2:44:54 PM,395.00000000,0.00979282,0.00124563,0.00120163,0.00230481,0.00542507,0.01839313,0.00006555,0.00037026,0.00036383,0.02037966,0.00127127,0.00472761,0.00043690,0.00243266,0.00165191,0.00002325,0.00002467,0.00002569,0.08478829,0.00759767,
8/6/2019 2:44:55 PM,396.00000000,0.00940598,0.00128933,0.00132241,0.00238480,0.00584056,0.01829043,0.00006821,0.00038898,0.00035775,0.01965275,0.00134570,0.00486588,0.00044517,0.00203848,0.00141109,0.00002168,0.00002755,0.00002489,0.08655282,0.00750161,
8/6/2019 2:44:56 PM,397.00000000,0.00953142,0.00129115,0.00117098,0.00242537,0.00678248,0.01921199,0.00006444,0.00040061,0.00036165,0.01907613,0.00144027,0.00486635,0.00049607,0.00193589,0.00127625,0.00002434,0.00002656,0.00002656,0.09294391,0.00749803,
