NTP Epoch Time (s),Test Time (s),0: O2 (Vol fr),1: CO2 (Vol fr),2: CO (Vol fr),3: Io (%),4: I (%),5: Pe (Pa),6: CJC0 (°C),7: TCraw1 (V),8: TCraw2 (V),9: SampMass (g),10: BurnerFlow (SLPM),11: BurnerFlowSet (SLPM),12: TCraw3 (V),13: TCraw4 (V),14: TCraw5 (V),15: Hfspare (V),16: TCraw7 (V),17: HeatFlux (kW/m^2),18: CanopyFlow (V),19: MarkSig (V),20: Pamb (kPa),21: Tamb (°C),22: RHamb (%),23: Tsmk (°C),24: Tcone (°C),25: Te (°C),26: H2Oa (Vol fr),27: Rhoe (kg/m3),28: MFRe (kg/s),29: VFRe (L/s),30: Ksm (1/m),31: HRRmethane (kW),32: Phi (none),33: RHR (kW),34: RHRA (kW/m2),35: newCf (none),36: EvMark (none),System State
1565030890.80432177,40.00000000,0.20944870,0.00041389,0.00000258,101.01793454,101.85667203,129.93623159,20.32251866,0.00139340,0.00137273,-157.32236356,0.24548245,8.40726307,0.00687123,0.00822232,0.00811905,0.00006261,0.00065937,0.24439561,1.31965093,2.54808600,99.75000000,20.08000000,52.92700000,54.42399597,188.57518005,53.92445755,0.01248030,1.07940371,0.02521168,23.35704529,-0.07395866,0.14603756,0.00028893,0.02164322,2.16432211,NaN,0.00000000,
1565030891.80370855,41.00000000,0.20944880,0.00041511,0.00000244,100.95797194,101.98992654,130.70377751,20.32280742,0.00144956,0.00138707,-157.36702316,0.24554100,8.40370121,0.00693635,0.00772718,0.00763491,0.00006287,0.00066011,0.20797220,1.31950980,2.54798056,99.75000000,20.08000000,52.93200000,55.78100967,190.20483398,54.27136612,0.01248147,1.07826007,0.02527264,23.43834984,-0.09096367,0.14607239,0.00028694,0.02155432,2.15543244,NaN,0.00000000,
1565030892.80479002,42.00000000,0.20944667,0.00041340,0.00000206,101.02177451,101.93906057,132.41256470,20.32312214,0.00141848,0.00137860,-157.46017578,0.24494253,8.40359721,0.00685880,0.00826700,0.00798236,0.00006157,0.00066122,0.26431186,1.28530053,2.54782970,99.75000000,20.08000000,52.93200000,55.03057098,188.26486206,54.06700516,0.01248147,1.07893348,0.02544525,23.58370240,-0.08085068,0.14571636,0.00030249,0.02291022,2.29102249,NaN,0.00000000,
1565030893.80351639,43.00000000,0.20945836,0.00041834,0.00000244,100.92695680,101.85989592,128.56779349,20.32339143,0.00145339,0.00138295,-157.24818648,0.24438960,8.40343472,0.00684277,0.00844973,0.00831914,0.00006264,0.00066063,0.24170422,1.29058708,2.54783132,99.75000000,20.08000000,52.93400000,55.87403107,187.86405945,54.17234802,0.01248195,1.07858625,0.02506907,23.24252884,-0.08230093,0.14538742,0.00022515,0.01674359,1.67435947,NaN,0.00000000,
1565030894.80389357,44.00000000,0.20945216,0.00041103,0.00000226,100.97215029,102.00067287,129.50199306,20.32312538,0.00143243,0.00137302,-157.40823265,0.24567761,8.40339572,0.00682983,0.00846553,0.00833864,0.00005985,0.00065489,0.21317554,1.31009491,2.54792054,99.75000000,20.07000000,52.93500000,55.36759186,187.53985596,53.93211365,0.01247443,1.07937845,0.02516922,23.31825667,-0.09065001,0.14615366,0.00027208,0.02035749,2.03574923,NaN,0.00000000,
1565030895.80495071,45.00000000,0.20944067,0.00041111,0.00000225,100.96063038,101.78897013,129.97144014,20.32406304,0.00136906,0.00137948,-157.26927040,0.24483845,8.40135480,0.00675689,0.00853623,0.00841722,0.00006371,0.00065038,0.22914443,1.31522411,2.54802435,99.75000000,20.07000000,52.93600000,53.83734131,185.71568298,54.08909225,0.01247467,1.07886066,0.02520875,23.36608809,-0.07308683,0.14565445,0.00034137,0.02561898,2.56189758,NaN,0.00000000,
1565030896.80500174,46.00000000,0.20944138,0.00041193,0.00000199,100.89328322,101.60055112,129.40340920,20.32459838,0.00144547,0.00138074,-157.32178855,0.24536536,8.40352572,0.00683421,0.00818485,0.00805426,0.00006251,0.00064976,0.22968270,1.32787030,2.54783943,99.75000000,20.07000000,52.93700000,55.68403625,187.65097046,54.12020493,0.01247490,1.07875810,0.02515241,23.31608058,-0.06248303,0.14596791,0.00033637,0.02520157,2.52015691,NaN,0.00000000,
1565030897.80409527,47.00000000,0.20945287,0.00041650,0.00000201,100.83863750,101.80043289,130.21789983,20.32501044,0.00149300,0.00135206,-157.33635563,0.24545643,8.40075683,0.00677286,0.00786615,0.00773017,0.00006472,0.00064905,0.22824730,1.28976466,2.54767073,99.75000000,20.07000000,52.93800000,56.83198166,186.11608887,53.42721558,0.01247514,1.08104720,0.02525820,23.36456709,-0.08490846,0.14602209,0.00026118,0.01962195,1.96219515,NaN,0.00000000,
1565030898.80512667,48.00000000,0.20944128,0.00041111,0.00000254,100.90421237,101.74491017,130.06298230,20.32470870,0.00142967,0.00134573,-157.28843761,0.24528080,8.40340222,0.00673324,0.00826729,0.00813313,0.00006261,0.00065122,0.24008939,1.29710970,2.54798056,99.75000000,20.07000000,52.93900000,55.30252075,185.12448120,53.27392960,0.01247537,1.08155485,0.02524910,23.34518408,-0.07421401,0.14591760,0.00033731,0.02533529,2.53352916,NaN,0.00000000,
1565030899.80516481,49.00000000,0.20944657,0.00041577,0.00000226,100.88826172,101.75673114,130.46201227,20.32414740,0.00141166,0.00144304,-157.27291217,0.24520924,8.40195278,0.00672708,0.00768218,0.00756931,0.00006174,0.00064516,0.21263726,1.31503270,2.54801138,99.75000000,20.07000000,52.94000000,54.86696243,184.96965027,55.62483215,0.01247561,1.07382120,0.02519723,23.46501160,-0.07666718,0.14587503,0.00029986,0.02247598,2.24759821,NaN,0.00000000,
1565030900.80423260,50.00000000,0.20946527,0.00041813,0.00000202,100.86285885,101.64855140,129.27431124,20.32428042,0.00146419,0.00132753,-157.37238997,0.24455873,8.40286924,0.00675978,0.00827518,0.00806325,0.00006222,0.00064902,0.19038848,1.33118433,2.54796109,99.75000000,20.07000000,52.94300000,56.13577652,185.78816223,52.83328247,0.01247632,1.08301684,0.02518944,23.25858207,-0.06940544,0.14548804,0.00018419,0.01376178,1.37617815,NaN,0.00000000,
1565030901.80327892,51.00000000,0.20943009,0.00041568,0.00000258,100.82652683,101.61452135,129.45974285,20.32539977,0.00147623,0.00139920,-157.29380443,0.24436358,8.40307723,0.00679537,0.00823082,0.00814867,0.00006174,0.00064730,0.23829514,1.32687268,2.54794000,99.75000000,20.07000000,52.94500000,56.42746735,186.67993164,54.56714630,0.01247679,1.07728688,0.02514072,23.33707418,-0.06963298,0.14537194,0.00039901,0.02986660,2.98666021,NaN,0.00000000,
1565030902.80331612,52.00000000,0.20944596,0.00041115,0.00000207,100.82091457,101.81941807,131.27885011,20.32460487,0.00139635,0.00143343,-157.44848378,0.24582072,8.40262225,0.00701762,0.00846773,0.00822638,0.00006232,0.00065158,0.22735017,1.29883565,2.54802760,99.75000000,20.07000000,52.94700000,54.49737549,192.24009705,55.39332199,0.01247726,1.07457787,0.02528489,23.53006671,-0.08814860,0.14623880,0.00030962,0.02330478,2.33047833,NaN,0.00000000,
1565030903.80340147,53.00000000,0.20948693,0.00041319,0.00000182,100.79492093,101.85882129,130.70612473,20.32607463,0.00143006,0.00133830,-157.40037409,0.24496205,8.40754256,0.00730829,0.00874202,0.00866085,0.00006381,0.00065067,0.25139321,1.32611028,2.54797569,99.75000000,20.07000000,52.95200000,55.31325150,199.51118469,53.09556961,0.01247844,1.08214614,0.02531836,23.39643756,-0.09391577,0.14572797,0.00005992,0.00442669,0.44266888,NaN,0.00000000,
1565030904.80347967,54.00000000,0.20943477,0.00041356,0.00000334,100.83686521,101.58550625,129.64282720,20.32534137,0.00143395,0.00135083,-157.39002380,0.24569062,8.40277175,0.00732351,0.00847289,0.00826664,0.00006102,0.00065064,0.23255351,1.29179557,2.54800651,99.75000000,20.07000000,52.95400000,55.40658569,199.89083862,53.39772797,0.01247891,1.08114482,0.02520350,23.31186580,-0.06616149,0.14616140,0.00037249,0.02789277,2.78927696,NaN,0.00000000,
1565030905.80447960,55.00000000,0.20944301,0.00041262,0.00000281,100.74795515,101.54001345,130.36342840,20.32453674,0.00142188,0.00131660,-157.29112102,0.24440261,8.40346072,0.00728561,0.00909788,0.00900135,0.00006663,0.00065622,0.24170422,1.30984997,2.54794487,99.75000000,20.07000000,52.95900000,55.11425781,198.94268799,52.56903076,0.01248009,1.08389547,0.02530558,23.34688306,-0.07004506,0.14539516,0.00032463,0.02441437,2.44143744,NaN,0.00000000,
1565030906.80440855,56.00000000,0.20939359,0.00041503,0.00000295,100.79698860,101.65392456,128.41757042,20.32560418,0.00143551,0.00136731,-157.29821288,0.24501409,8.40086732,0.00732036,0.00904635,0.00891064,0.00006391,0.00065463,0.25049608,1.34177526,2.54785890,99.75000000,20.06000000,52.96300000,55.44445419,199.81242371,53.79648590,0.01247328,1.07982621,0.02506882,23.21560553,-0.07572154,0.14575893,0.00061976,0.04632342,4.63234156,NaN,0.00000000,
1565030907.80459261,57.00000000,0.20941708,0.00041430,0.00000268,100.71812154,101.61273029,133.53454313,20.32526999,0.00144813,0.00134707,-157.43008326,0.24505962,8.40296674,0.00725820,0.00814715,0.00806364,0.00006047,0.00065677,0.21191956,1.30526581,2.54789945,99.75000000,20.06000000,52.96600000,55.74893951,198.25796509,53.30664444,0.01247398,1.08144646,0.02558256,23.65587534,-0.07909737,0.14578602,0.00047923,0.03652871,3.65287136,NaN,0.00000000,
1565030908.80366468,58.00000000,0.20944463,0.00041634,0.00000273,100.72550610,101.62383483,132.34918937,20.32568205,0.00139190,0.00136721,-157.31546337,0.24470835,8.40467617,0.00718354,0.00876071,0.00858038,0.00006423,0.00065651,0.21299612,1.31931839,2.54792378,99.74000000,20.06000000,52.97100000,54.39101028,196.39155579,53.79420853,0.01247641,1.07983373,0.02544977,23.56822749,-0.07941902,0.14557705,0.00031020,0.02345854,2.34585433,NaN,0.00000000,
1565030909.80367613,59.00000000,0.20945511,0.00041185,0.00000303,100.71250928,101.75780577,129.13817164,20.32572747,0.00144738,0.00132760,-157.34574755,0.24450018,8.40537814,0.00710941,0.00837932,0.00828449,0.00006092,0.00065622,0.25677598,1.29922010,2.54792216,99.74000000,20.06000000,52.97200000,55.73136139,194.53735352,52.83626938,0.01247665,1.08300691,0.02517605,23.24643846,-0.09235708,0.14545321,0.00025226,0.01882100,1.88210009,NaN,0.00000000,
1565030910.80476522,60.00000000,0.20941901,0.00041352,0.00000256,100.67529111,101.61380493,130.81644481,20.32763199,0.00144073,0.00140277,-157.28192076,0.24493603,8.40324623,0.00704763,0.00898948,0.00883361,0.00006326,0.00065531,0.21586693,1.31364415,2.54797407,99.74000000,20.06000000,52.97500000,55.57259369,192.99397278,54.65556717,0.01247736,1.07699630,0.02526871,23.46220299,-0.08299645,0.14571249,0.00046869,0.03529061,3.52906107,NaN,0.00000000,
1565030911.80350876,61.00000000,0.20940915,0.00041515,0.00000287,100.71221389,101.51028193,128.39879254,20.32666837,0.00143515,0.00140407,-157.28268745,0.24444814,8.40366871,0.00705827,0.00806892,0.00800767,0.00006615,0.00065885,0.23093868,1.31355493,2.54792703,99.74000000,20.06000000,52.97500000,55.43686295,193.25921631,54.68598557,0.01247736,1.07689637,0.02503296,23.24546487,-0.07059938,0.14542225,0.00052578,0.03922007,3.92200686,NaN,0.00000000,
1565030912.80486679,62.00000000,0.20943081,0.00041038,0.00000286,100.71989383,101.61738704,128.15233286,20.32671380,0.00149391,0.00137636,-157.45423394,0.24522876,8.40451368,0.00683178,0.00853950,0.00837342,0.00006699,0.00066200,0.22340280,1.32146934,2.54789458,99.74000000,20.06000000,52.97600000,56.85556030,187.59219360,54.01638794,0.01247759,1.07910041,0.02503450,23.19941598,-0.07934988,0.14588664,0.00040108,0.02987826,2.98782599,NaN,0.00000000,
1565030913.80387497,63.00000000,0.20943040,0.00041201,0.00000269,100.65668203,101.39637081,131.46897616,20.32787857,0.00144057,0.00136465,-157.22518583,0.24451319,8.40575513,0.00693485,0.00812619,0.00802616,0.00006466,0.00065697,0.21335497,1.32528299,2.54794487,99.75000000,20.06000000,52.97600000,55.56891251,190.17260742,53.73438263,0.01247634,1.08003136,0.02536732,23.48757505,-0.06548981,0.14546095,0.00040168,0.03033261,3.03326146,NaN,0.00000000,
1565030914.80493593,64.00000000,0.20941586,0.00041519,0.00000277,100.71959845,101.67541723,130.08645466,20.32676246,0.00145731,0.00134155,-157.30932986,0.24551498,8.40372071,0.00694225,0.00811762,0.00799021,0.00006414,0.00065937,0.24888125,1.33632975,2.54800976,99.75000000,20.06000000,52.97600000,55.97211075,190.35658264,53.17471313,0.01247634,1.08188369,0.02525521,23.34374205,-0.08448258,0.14605691,0.00048535,0.03651825,3.65182499,NaN,0.00000000,
1565030915.80498981,65.00000000,0.20943172,0.00041352,0.00000234,100.65963585,101.55899863,131.18496072,20.32767092,0.00147512,0.00140524,-157.46343420,0.24511166,8.40349972,0.00701029,0.00854648,0.00838701,0.00006566,0.00065982,0.25246977,1.31257678,2.54808113,99.75000000,20.06000000,52.97600000,56.40304947,192.05975342,54.71518326,0.01247634,1.07680047,0.02530197,23.49736317,-0.07956184,0.14581698,0.00039223,0.02956009,2.95600858,NaN,0.00000000,
1565030916.80405712,66.00000000,0.20939735,0.00041213,0.00000243,100.63098377,101.47338619,133.29981963,20.32810893,0.00144716,0.00133328,-157.42644149,0.24539138,8.40495566,0.00698748,0.00848882,0.00834724,0.00006702,0.00065917,0.24385733,1.32602593,2.54796920,99.75000000,20.06000000,52.97700000,55.72819519,191.48956299,52.97592926,0.01247658,1.08254313,0.02557303,23.62310063,-0.07456493,0.14598339,0.00060136,0.04587989,4.58798908,NaN,0.00000000,
1565030917.80301475,67.00000000,0.20940712,0.00041038,0.00000281,100.63777756,101.39207228,128.55371007,20.32830684,0.00144265,0.00141179,-157.28115407,0.24472136,8.40389620,0.00700977,0.00817995,0.00808748,0.00006501,0.00065846,0.25749368,1.32624978,2.54805517,99.75000000,20.06000000,52.97600000,55.61948013,192.04740906,54.87415314,0.01247634,1.07627862,0.02504087,23.26615801,-0.06679066,0.14558479,0.00054417,0.04061455,4.06145458,NaN,0.00000000,
1565030918.80316925,68.00000000,0.20937448,0.00041487,0.00000240,100.58963025,101.41069925,134.44527041,20.32823222,0.00144742,0.00138314,-157.20831869,0.24552799,8.40153679,0.00697158,0.00830986,0.00815977,0.00006599,0.00065878,0.23111811,1.32565770,2.54809573,99.75000000,20.06000000,52.97500000,55.73458862,191.09190369,54.18177414,0.01247610,1.07855519,0.02563532,23.76820043,-0.07271402,0.14606465,0.00073606,0.05633008,5.63300777,NaN,0.00000000,
1565030919.80423021,69.00000000,0.20939166,0.00041634,0.00000216,100.58431337,101.52855069,128.60534924,20.32898170,0.00149277,0.00137691,-157.45883407,0.24383016,8.40361021,0.00696185,0.00860442,0.00836456,0.00006550,0.00066219,0.21138128,1.32534787,2.54809248,99.75000000,20.06000000,52.97500000,56.83036423,190.84913635,54.03193283,0.01247610,1.07904914,0.02507811,23.24093670,-0.08357542,0.14505461,0.00063077,0.04721724,4.72172390,NaN,0.00000000,
1565030920.80429316,70.00000000,0.20938892,0.00041405,0.00000201,100.59524252,101.40246040,130.18503851,20.32854694,0.00145588,0.00139437,-157.46036745,0.24580771,8.40477367,0.00701483,0.00943962,0.00926844,0.00006433,0.00066281,0.21281669,1.30241733,2.54804544,99.75000000,20.06000000,52.97500000,55.93938065,192.17428589,54.45339203,0.01247610,1.07766095,0.02521543,23.39829366,-0.07148828,0.14623106,0.00065042,0.04896799,4.89679930,NaN,0.00000000,
1565030921.80335474,71.00000000,0.20940488,0.00041315,0.00000257,100.60085478,101.46550555,128.62647437,20.32852422,0.00137461,0.00138146,-157.45883407,0.24405784,8.40413669,0.00701726,0.00866779,0.00866545,0.00006261,0.00066472,0.24349848,1.30367936,2.54808113,99.75000000,20.06000000,52.97800000,53.97580338,192.23513794,54.14128494,0.01247681,1.07868862,0.02507598,23.24672927,-0.07654865,0.14519006,0.00055447,0.04145998,4.14599846,NaN,0.00000000,
1565030922.80305052,72.00000000,0.20938160,0.00041242,0.00000250,100.59701481,101.62705874,128.88232298,20.32923801,0.00147444,0.00135751,-157.28345414,0.24546944,8.40032784,0.00691185,0.00803515,0.00787338,0.00006453,0.00066702,0.26538841,1.30469157,2.54806815,99.75000000,20.06000000,52.97900000,56.38812637,189.59840393,53.56313324,0.01247705,1.08059746,0.02512311,23.24927574,-0.09112024,0.14602982,0.00069606,0.05219016,5.21901554,NaN,0.00000000,
1565030923.80347776,73.00000000,0.20940722,0.00041703,0.00000248,100.61680542,101.46729660,129.94327331,20.32930615,0.00143486,0.00133334,-157.29878790,0.24499457,8.40047084,0.00691678,0.00876720,0.00865747,0.00006219,0.00066157,0.22788845,1.32694244,2.54822874,99.75000000,20.06000000,52.98100000,55.43238831,189.72187805,52.97866058,0.01247752,1.08253406,0.02524890,23.32388219,-0.07528846,0.14574732,0.00053557,0.04032280,4.03228028,NaN,0.00000000,
1565030924.80351543,74.00000000,0.20942440,0.00041458,0.00000207,100.56363661,101.61022281,130.01369034,20.32926397,0.00145887,0.00134794,-157.39059882,0.24476689,8.40457867,0.00689731,0.00871610,0.00857973,0.00006362,0.00066258,0.25695541,1.31879444,2.54806815,99.75000000,20.06000000,52.98400000,56.01214981,189.23474121,53.33172226,0.01247822,1.08136339,0.02524208,23.34282604,-0.09260663,0.14561188,0.00043543,0.03277195,3.27719491,NaN,0.00000000,
1565030925.80455685,75.00000000,0.20942837,0.00041789,0.00000228,100.58726720,101.50455055,131.69431073,20.33004589,0.00141072,0.00135180,-157.58897940,0.24532633,8.40534564,0.00684109,0.00799907,0.00791540,0.00006242,0.00066644,0.25103436,1.28733469,2.54803246,99.75000000,20.06000000,52.98600000,54.84997940,187.82856750,53.42584610,0.01247869,1.08105173,0.02540104,23.49659826,-0.08119812,0.14594469,0.00040704,0.03080600,3.08059969,NaN,0.00000000,
1565030926.80467892,76.00000000,0.20943742,0.00041662,0.00000228,100.56009203,101.23625047,129.31656149,20.32945539,0.00145485,0.00138564,-157.51940244,0.24567761,8.40432518,0.00692359,0.00897364,0.00880772,0.00006388,0.00066225,0.25390517,1.30699987,2.54802760,99.75000000,20.06000000,52.98900000,55.91519165,189.89250183,54.24335098,0.01247940,1.07835233,0.02513924,23.31263994,-0.05994114,0.14615366,0.00035400,0.02649717,2.64971683,NaN,0.00000000,
1565030927.80470419,77.00000000,0.20942887,0.00041568,0.00000247,100.58726720,101.35195264,129.03724053,20.32963060,0.00141659,0.00138447,-157.38619036,0.24487748,8.40388970,0.00693038,0.00811623,0.00805478,0.00006508,0.00065920,0.23273294,1.30748651,2.54804706,99.75000000,20.06000000,52.99000000,54.99145508,190.06234741,54.21528625,0.01247964,1.07844478,0.02511315,23.28645079,-0.06774113,0.14567767,0.00040653,0.03040639,3.04063878,NaN,0.00000000,
1565030928.80372095,78.00000000,0.20941179,0.00041699,0.00000197,100.51548931,101.50096844,131.99006237,20.33062990,0.00145413,0.00133513,-157.44254195,0.24534585,8.40364921,0.00695085,0.00847241,0.00825639,0.00006148,0.00066524,0.23901284,1.31015980,2.54809573,99.75000000,20.06000000,52.99100000,55.89910507,190.57560730,53.02311707,0.01247987,1.08238652,0.02544524,23.50845855,-0.08726746,0.14595630,0.00050863,0.03861731,3.86173068,NaN,0.00000000,
1565030929.80382490,79.00000000,0.20941179,0.00041866,0.00000224,100.54295986,101.36843035,128.89875365,20.33023407,0.00152525,0.00136741,-157.37890682,0.24451970,8.40328523,0.00683434,0.00808424,0.00791384,0.00006235,0.00066346,0.20474253,1.34473242,2.54803409,99.75000000,20.06000000,52.99600000,57.61529160,187.65988159,53.80335617,0.01248105,1.07980352,0.02511548,23.25930391,-0.07313602,0.14546482,0.00050618,0.03791516,3.79151565,NaN,0.00000000,
1565030930.80467081,80.00000000,0.20939634,0.00041483,0.00000283,100.52553230,101.21332496,132.39143961,20.33099977,0.00141487,0.00140482,-157.31718842,0.24442863,8.40245976,0.00677948,0.00838487,0.00824731,0.00006115,0.00066433,0.24493389,1.34491734,2.54792540,99.75000000,20.06000000,52.99800000,54.95124817,186.28776550,54.70823669,0.01248152,1.07682329,0.02541832,23.60491583,-0.06098989,0.14541064,0.00060359,0.04574649,4.57464883,NaN,0.00000000,
1565030931.80487776,81.00000000,0.20941718,0.00041985,0.00000236,100.57308885,101.16926500,133.08622121,20.33105493,0.00145507,0.00138220,-157.20563528,0.24511166,8.40491016,0.00668104,0.00865371,0.00855712,0.00006177,0.00066446,0.24134537,1.28607429,2.54796109,99.75000000,20.06000000,53.00100000,55.92223740,183.82458496,54.16178513,0.01248223,1.07862106,0.02550620,23.64704200,-0.05286485,0.14581698,0.00047200,0.03588810,3.58881021,NaN,0.00000000,
1565030932.80288362,82.00000000,0.20941413,0.00041768,0.00000240,100.51844313,101.37201246,128.74618337,20.33101924,0.00139557,0.00134849,-157.25240326,0.24446766,8.40080232,0.00670060,0.00795112,0.00789836,0.00006303,0.00065953,0.23273294,1.33761286,2.54816548,99.75000000,20.06000000,53.00200000,54.48481369,184.31410217,53.34677124,0.01248246,1.08131355,0.02511815,23.22929779,-0.07563343,0.14543386,0.00049309,0.03692490,3.69248953,NaN,0.00000000,
1565030933.80259562,83.00000000,0.20938709,0.00041548,0.00000235,100.47886190,101.34837053,129.49964584,20.33131124,0.00137675,0.00140138,-157.28939597,0.24429202,8.40329173,0.00660200,0.00855790,0.00842702,0.00006290,0.00066466,0.24690757,1.30404758,2.54791892,99.75000000,20.06000000,53.00300000,54.03028870,181.84718323,54.62543869,0.01248270,1.07709530,0.02514236,23.34274621,-0.07706994,0.14532938,0.00065924,0.04946835,4.94683476,NaN,0.00000000,
1565030934.80299282,84.00000000,0.20941840,0.00041825,0.00000218,100.45464056,101.21081748,130.79531967,20.33187254,0.00139275,0.00141124,-157.18972650,0.24560605,8.40621661,0.00659344,0.00834081,0.00820522,0.00006592,0.00066579,0.20904875,1.32523108,2.54814115,99.75000000,20.06000000,53.00400000,54.41743088,181.63343811,54.86430359,0.01248293,1.07631094,0.02525862,23.46777671,-0.06707831,0.14611109,0.00046686,0.03516231,3.51623108,NaN,0.00000000,
1565030935.80404901,85.00000000,0.20942003,0.00041805,0.00000225,100.46616047,101.39672902,130.42445653,20.33165192,0.00142668,0.00138970,-157.31814678,0.24469534,8.40170579,0.00680342,0.00828358,0.00818173,0.00006245,0.00066378,0.20761334,1.34438042,2.54808437,99.75000000,20.06000000,53.00500000,55.23718262,186.88760376,54.34350586,0.01248317,1.07802255,0.02524284,23.41587108,-0.08246756,0.14556931,0.00045721,0.03440642,3.44064240,NaN,0.00000000,
1565030936.80309105,86.00000000,0.20938088,0.00042054,0.00000228,100.44046221,101.25201175,131.11689091,20.33101924,0.00143567,0.00133470,-157.33616395,0.24571013,8.40320723,0.00689942,0.00830269,0.00810864,0.00006297,0.00066297,0.21496980,1.29113050,2.54819792,99.75000000,20.06000000,53.00700000,55.45364761,189.28926086,53.01329041,0.01248364,1.08241913,0.02536132,23.43021725,-0.07198067,0.14617301,0.00069036,0.05226562,5.22656212,NaN,0.00000000,
1565030937.80420923,87.00000000,0.20941861,0.00041948,0.00000210,100.41446857,101.25559386,129.68038297,20.33179143,0.00148638,0.00139246,-157.32523864,0.24444814,8.40278475,0.00677328,0.00795459,0.00778490,0.00006200,0.00066300,0.27489798,1.30337277,2.54813628,99.75000000,20.06000000,53.00700000,56.67882919,186.13349915,54.41028976,0.01248364,1.07780276,0.02516816,23.35136218,-0.07461222,0.14542225,0.00046420,0.03484114,3.48411386,NaN,0.00000000,
1565030938.80428123,88.00000000,0.20940630,0.00042091,0.00000253,100.37665964,101.16962321,130.72959711,20.33189201,0.00140229,0.00137114,-157.35303109,0.24470184,8.40483216,0.00679067,0.00866737,0.00855491,0.00006300,0.00065933,0.17782868,1.28643116,2.54797569,99.75000000,20.06000000,53.00700000,54.64795685,186.56878662,53.89516830,0.01248364,1.07950038,0.02528967,23.42719456,-0.07038318,0.14557318,0.00053612,0.04042623,4.04262324,NaN,0.00000000,
1565030939.80432320,89.00000000,0.20942084,0.00041834,0.00000233,100.42510233,101.35051980,131.05116831,20.33178819,0.00144884,0.00136669,-157.52208585,0.24445465,8.40218027,0.00673830,0.00788457,0.00777575,0.00006427,0.00065869,0.22412051,1.29252229,2.54816386,99.75000000,20.06000000,53.01000000,55.77252579,185.25828552,53.78761673,0.01248435,1.07985550,0.02532491,23.45213303,-0.08204653,0.14542612,0.00045184,0.03410590,3.41059034,NaN,0.00000000,
1565030940.80434036,90.00000000,0.20941057,0.00041850,0.00000200,100.34209992,101.15851867,129.34238110,20.33269340,0.00141098,0.00133944,-157.30492141,0.24494253,8.40188778,0.00668451,0.00864884,0.00850589,0.00006258,0.00065917,0.24331906,1.31819100,2.54803246,99.75000000,20.06000000,53.01100000,54.85882950,183.91310120,53.12949371,0.01248458,1.08203363,0.02518463,23.27527228,-0.07248150,0.14571636,0.00051406,0.03862876,3.86287617,NaN,0.00000000,
1565030941.80340004,91.00000000,0.20941332,0.00041760,0.00000245,100.35657365,101.29750456,132.72709420,20.33301785,0.00146708,0.00135829,-157.51480231,0.24438960,8.40446818,0.00662939,0.00801007,0.00784184,0.00006238,0.00065684,0.24224250,1.35866010,2.54798867,99.75000000,20.06000000,53.01400000,56.21400070,182.53408813,53.58564377,0.01248529,1.08052302,0.02549421,23.59432215,-0.08347224,0.14538742,0.00049805,0.03785319,3.78531948,NaN,0.00000000,
1565030942.80347300,92.00000000,0.20941332,0.00041344,0.00000261,100.41653625,101.22299666,129.64047994,20.33299189,0.00139797,0.00138269,-157.34402251,0.24481893,8.40384420,0.00682003,0.00813904,0.00800475,0.00006404,0.00066096,0.22752960,1.35839244,2.54822226,99.75000000,20.06000000,53.01500000,54.54475021,187.30462646,54.17543793,0.01248552,1.07857607,0.02517332,23.33939791,-0.07154806,0.14564284,0.00050311,0.03774767,3.77476731,NaN,0.00000000,
1565030943.80316639,93.00000000,0.20940895,0.00041850,0.00000256,100.34446297,101.14275738,130.20616363,20.33267069,0.00143969,0.00135965,-157.35552283,0.24353092,8.40268075,0.00685043,0.00782835,0.00775126,0.00006436,0.00066028,0.20958703,1.34034940,2.54804220,99.75000000,20.06000000,53.01700000,55.55242538,188.06503296,53.61825943,0.01248600,1.08041517,0.02524968,23.37034687,-0.07087712,0.14487660,0.00052317,0.03938117,3.93811661,NaN,0.00000000,
1565030944.80322456,94.00000000,0.20939878,0.00041956,0.00000230,100.37488735,101.10693627,131.07933511,20.33331959,0.00144077,0.00140128,-157.33348054,0.24501409,8.40407169,0.00681354,0.00768394,0.00750714,0.00006047,0.00066245,0.22627362,1.35665513,2.54811682,99.75000000,20.06000000,53.02000000,55.57891464,187.14259338,54.62504196,0.01248670,1.07709660,0.02529526,23.48467260,-0.06499715,0.14575893,0.00058355,0.04404081,4.40408117,NaN,0.00000000,
1565030945.80460310,95.00000000,0.20942542,0.00042127,0.00000259,100.39024723,101.09654815,128.74853059,20.33304381,0.00143038,0.00134356,-157.32485530,0.24454572,8.40499466,0.00682074,0.00849194,0.00842695,0.00006453,0.00066352,0.20205115,1.32028194,2.54805680,99.75000000,20.06000000,53.02200000,55.32788467,187.32254028,53.22948837,0.01248717,1.08170212,0.02512290,23.22533696,-0.06270947,0.14548030,0.00042016,0.03143551,3.14355148,NaN,0.00000000,
1565030946.80468273,96.00000000,0.20943009,0.00041944,0.00000229,100.28331885,101.11410049,131.06994619,20.33383222,0.00146581,0.00133133,-157.38657370,0.24462378,8.40363621,0.00678716,0.00873492,0.00854739,0.00006362,0.00066401,0.19953919,1.29552000,2.54801138,99.75000000,20.06000000,53.02300000,56.18424606,186.48304749,52.93442154,0.01248741,1.08268093,0.02535984,23.42318996,-0.07379444,0.14552674,0.00039463,0.02981244,2.98124441,NaN,0.00000000,
