Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
183.0,,1.784,,,,,,,0.1,1.92,0.002
186.0,,1.7990000000000002,,,,,,,0.1,1.93,0.004
189.0,,1.8230000000000002,,,,,,,0.099,1.95,0.003
192.0,,1.824,,,,,,,0.098,1.99,0.003
195.0,,1.837,,,,,,,0.097,2.01,0.002
198.0,,1.858,,,,,,,0.095,2.07,0.0
201.0,,1.9240000000000002,,,,,,,0.094,2.18,0.0
204.0,,1.976,,,,,,,0.092,2.26,0.0
207.0,,2.042,,,,,,,0.09,2.34,0.0
210.0,,2.092,,,,,,,0.087,2.46,0.0
213.0,,2.166,,,,,,,0.084,2.6,0.0
216.0,,2.25,,,,,,,0.081,2.77,0.0
219.0,,2.32,,,,,,,0.079,2.9,0.0
222.0,,2.398,,,,,,,0.076,3.05,0.0
225.0,,2.452,,,,,,,0.074,3.13,0.0
228.0,,2.459,,,,,,,0.071,3.23,0.0
231.0,,2.427,,,,,,,0.068,3.31,0.0
234.0,,2.384,,,,,,,0.065,3.37,0.003
237.0,,2.331,,,,,,,0.062,3.46,0.003
240.0,,2.245,,,,,,,0.058,3.53,0.0
243.0,,2.128,,,,,,,0.055,3.51,0.0
246.0,,2.016,,,,,,,0.053,3.54,0.0
249.0,,1.935,,,,,,,0.05,3.59,0.0
252.0,,1.8,,,,,,,0.047,3.5,-0.005
255.0,,1.642,,,,,,,0.045,3.41,-0.005
258.0,,1.494,,,,,,,0.042,3.39,-0.007
261.0,,1.359,,,,,,,0.04,3.36,-0.008
264.0,,1.2570000000000001,,,,,,,0.037,3.31,-0.012
267.0,,1.126,,,,,,,0.035,3.25,-0.012
270.0,,0.9990000000000001,,,,,,,0.032,3.19,-0.012
273.0,,0.918,,,,,,,0.031,3.19,0.0
276.0,,0.8620000000000001,,,,,,,0.028,3.26,0.007
279.0,,0.8029999999999999,,,,,,,0.027,3.29,0.033
282.0,,0.741,,,,,,,0.025,3.4,0.056
285.0,,0.706,,,,,,,0.024,3.4,0.071
288.0,,0.647,,,,,,,0.022,3.41,0.109
291.0,,0.585,,,,,,,0.021,3.35,0.128
294.0,,0.523,,,,,,,0.019,3.41,0.148
297.0,,0.48100000000000004,,,,,,,0.018,3.34,0.17
300.0,,0.462,,,,,,,0.018,3.42,0.179
303.0,,0.436,,,,,,,0.017,3.41,0.192
306.0,,0.39,,,,,,,0.016,3.54,0.215
309.0,,0.387,,,,,,,0.015,3.65,0.215
312.0,,0.38200000000000006,,,,,,,0.015,3.77,0.218
315.0,,0.38200000000000006,,,,,,,0.014,3.9,0.22
318.0,,0.396,,,,,,,0.014,3.99,0.221
321.0,,0.392,,,,,,,0.014,4.03,0.221
324.0,,0.389,,,,,,,0.013,4.14,0.231
327.0,,0.396,,,,,,,0.014,4.04,0.224
330.0,,0.379,,,,,,,0.014,3.97,0.219
333.0,,0.37700000000000006,,,,,,,0.013,4.03,0.225
