Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
1135.0,400.76,,0.0236,,,,,,424.6,128.21,1.247,0.077,0.38486,0.0006,0.0331
1140.0,400.32,,0.0239,,,,,,449.6,133.49,1.3,0.082,0.40198,0.00064,0.0312
1145.0,399.91,,0.0237,,,,,,441.2,133.41,1.278,0.085,0.38457,0.00064,0.0289
1150.0,399.49,,0.0238,,,,,,456.7,133.17,1.353,0.091,0.38636,0.00068,0.0315
1155.0,399.08,,0.0238,,,,,,510.9,134.89,1.432,0.105,0.38801,0.00077,0.0352
1160.0,398.76,,0.0238,,,,,,530.1,131.1,1.429,0.11,0.40567,0.00081,0.0416
1165.0,398.41,,0.0238,,,,,,489.3,128.6,1.394,0.113,0.40517,0.00083,0.0395
1170.0,398.09,,0.024,,,,,,493.9,127.32,1.387,0.12,0.41007,0.00088,0.0412
1175.0,397.79,,0.0239,,,,,,505.0,126.29,1.333,0.121,0.39381,0.00089,0.0429
1180.0,397.49,,0.0242,,,,,,486.6,118.36,1.313,0.126,0.40108,0.00092,0.0486
1185.0,397.18,,0.024,,,,,,492.3,113.51,1.309,0.124,0.39445,0.00093,0.0468
1190.0,396.92,,0.0241,,,,,,452.4,107.54,1.242,0.122,0.38741,0.00043,0.0426
1195.0,396.6,,0.024,,,,,,468.8,102.41,1.28,0.126,0.37574,0.00045,0.0447
1200.0,396.32,,0.024,,,,,,495.5,97.06,1.304,0.133,0.40659,0.001,0.0461
1205.0,396.06,,0.0242,,,,,,489.0,95.54,1.284,0.13,0.39197,0.00101,0.0437
1210.0,395.78,,0.0242,,,,,,469.2,93.62,1.29,0.131,0.38753,0.00102,0.05
1215.0,395.53,,0.0241,,,,,,456.6,90.43,1.298,0.13,0.37084,0.00105,0.051
1220.0,395.25,,0.0241,,,,,,473.7,89.71,1.318,0.136,0.3865,0.00052,0.0529
1225.0,395.02,,0.0241,,,,,,454.4,85.57,1.275,0.13,0.37972,0.00051,0.0514
1230.0,394.76,,0.0243,,,,,,423.8,85.54,1.274,0.131,0.37974,0.00052,0.0538
1235.0,394.52,,0.0242,,,,,,431.4,83.77,1.251,0.122,0.3853,0.0005,0.0481
1240.0,394.27,,0.0243,,,,,,414.1,82.05,1.246,0.123,0.36225,0.00107,0.0472
1245.0,393.98,,0.0241,,,,,,460.6,79.0,1.354,0.134,0.39172,0.00116,0.0472
1250.0,393.78,,0.0243,,,,,,445.5,76.52,1.344,0.136,0.39149,0.00118,0.0516
1255.0,393.55,,0.0243,,,,,,401.5,77.68,1.242,0.124,0.37489,0.00112,0.0494
1260.0,393.29,,0.0244,,,,,,434.2,77.33,1.309,0.132,0.38737,0.00119,0.0512
1265.0,393.06,,0.0241,,,,,,441.4,75.75,1.314,0.128,0.3737,0.0012,0.0514
1270.0,392.86,,0.0243,,,,,,378.3,75.32,1.183,0.118,0.35316,0.00053,0.0504
1275.0,392.58,,0.024,,,,,,379.6,71.36,1.196,0.121,0.33574,0.00054,0.051
1280.0,392.34,,0.0243,,,,,,403.7,70.87,1.305,0.136,0.38607,0.00128,0.059
1285.0,392.14,,0.0243,,,,,,390.0,71.74,1.232,0.13,0.3599,0.00122,0.0548
1290.0,391.92,,0.0244,,,,,,363.8,71.18,1.179,0.125,0.34954,0.00056,0.0513
1295.0,391.67,,0.0241,,,,,,373.5,69.03,1.191,0.121,0.34876,0.00056,0.0552
1300.0,391.46,,0.0243,,,,,,342.9,69.27,1.174,0.12,0.33005,0.00118,0.0537
1305.0,391.21,,0.0243,,,,,,394.8,68.67,1.29,0.133,0.38913,0.0013,0.0572
1310.0,390.98,,0.0243,,,,,,417.4,67.36,1.43,0.149,0.42589,0.00146,0.0682
1315.0,390.85,,0.0243,,,,,,381.2,67.53,1.209,0.127,0.3708,0.00125,0.0557
1320.0,390.6,,0.0243,,,,,,345.8,66.96,1.144,0.118,0.3349,0.00115,0.0546
1330.0,390.14,,0.0243,,,,,,326.1,65.62,1.215,0.122,0.3309,0.00119,0.0516
1335.0,389.91,,0.0243,,,,,,337.0,64.33,1.207,0.123,0.35458,0.0012,0.0509
1340.0,389.67,,0.0243,,,,,,348.7,64.37,1.351,0.137,0.3762,0.00134,0.0628
1345.0,389.48,,0.0243,,,,,,354.2,65.17,1.317,0.137,0.34292,0.00134,0.0621
1350.0,389.28,,0.0244,,,,,,319.4,65.93,1.221,0.124,0.33497,0.00121,0.0538
1355.0,389.04,,0.0244,,,,,,324.4,66.68,1.251,0.122,0.34285,0.00125,0.0569
1360.0,388.81,,0.0242,,,,,,339.5,63.22,1.333,0.129,0.33091,0.00062,0.0578
1365.0,388.63,,0.0243,,,,,,318.9,62.91,1.242,0.121,0.32003,0.00058,0.055
