Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLR (g/s),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
90.0,,0.915,,,,,,,788.97,0.0375,1.8,0.0,1.1494,0.0269,0.0
95.0,,0.895,,,,,,,787.38,0.041100000000000005,1.77,0.0,1.0561,0.0233,0.0001
100.0,,0.946,,,,,,,643.88,0.0535,1.37,0.009,0.8946,0.0162,0.0
105.0,,1.0070000000000001,,,,,,,753.26,0.0449,1.75,0.0,1.1513,0.0199,0.0001
110.0,,1.026,,,,,,,1038.74,0.0371,2.22,0.0,1.4152,0.0213,0.0
115.0,,1.113,,,,,,,845.05,0.048600000000000004,1.69,0.0,1.1724,0.0148,0.0
120.0,,1.155,,,,,,,736.58,0.06,1.42,0.002,0.9668,0.0123,0.0001
125.0,,1.213,,,,,,,842.05,0.054000000000000006,1.63,0.0,1.1888,0.0128,0.0001
130.0,,1.2770000000000001,,,,,,,1162.86,0.042699999999999995,2.23,0.0,1.5386,0.016,0.0001
135.0,,1.3419999999999999,,,,,,,1084.85,0.0516,1.96,0.0,1.3335,0.013,0.0
140.0,,1.496,,,,,,,950.13,0.0644,1.66,0.0,1.1071,0.0111,0.0
145.0,,1.5919999999999999,,,,,,,1005.23,0.0635,1.74,0.0,1.2423,0.0126,0.0001
150.0,,1.7040000000000002,,,,,,,1046.8,0.0696,1.71,0.0,1.2499,0.0128,0.0
155.0,,1.8230000000000002,,,,,,,1084.97,0.0812,1.55,0.0,1.2495,0.0126,0.0001
160.0,,1.9669999999999999,,,,,,,966.79,0.0907,1.53,0.0,1.1923,0.0161,0.0
165.0,,2.166,,,,,,,1037.67,0.10710000000000001,1.41,0.0,1.0531,0.031,0.0
170.0,,2.497,,,,,,,1283.32,0.1177,1.27,0.0009,0.9691,0.0294,0.0
175.0,,2.649,,,,,,,1343.49,0.1201,1.28,0.0003,0.9924,0.0504,0.0
180.0,,2.68,,,,,,,1332.65,0.1243,1.3,0.0,0.9999,0.0505,0.0
185.0,,2.792,,,,,,,1434.46,0.1264,1.34,0.0,1.0453,0.0466,0.0
190.0,,2.927,,,,,,,1372.16,0.131,1.38,0.0,1.0608,0.0612,0.0
195.0,,3.096,,,,,,,1369.29,0.1383,1.37,0.0,1.0541,0.0559,0.0
200.0,,3.2860000000000005,,,,,,,1383.27,0.14300000000000002,1.37,0.0,1.0778,0.0683,0.0
205.0,,3.4589999999999996,,,,,,,1319.26,0.1562,1.31,0.0,1.0638,0.0586,0.0
210.0,,3.6069999999999998,,,,,,,1206.94,0.17670000000000002,1.26,0.0,1.0519,0.0596,0.0
215.0,,3.877,,,,,,,1172.39,0.2043,1.22,0.001,0.9815,0.069,0.0
220.0,,4.289,,,,,,,1175.91,0.2241,1.16,0.0076,0.8416,0.07,0.0
225.0,,4.758,,,,,,,1443.73,0.2215,1.15,0.0098,0.8398,0.0774,0.0
230.0,,4.958,,,,,,,1486.84,0.2168,1.12,0.0101,0.838,0.0813,0.0
235.0,,4.772,,,,,,,1482.43,0.20260000000000003,1.18,0.0124,0.8527,0.0725,0.0
240.0,,4.675,,,,,,,1503.87,0.17870000000000003,1.23,0.0084,0.9105,0.0705,0.0
245.0,,4.507,,,,,,,1535.2,0.16820000000000002,1.27,0.0057,0.9483,0.0664,0.0
250.0,,4.271,,,,,,,1494.56,0.1632,1.26,0.0073,0.936,0.0664,0.0
255.0,,4.092,,,,,,,1467.07,0.1578,1.24,0.0065,0.9419,0.0728,0.0
260.0,,3.9539999999999997,,,,,,,1505.36,0.1482,1.27,0.0009,0.9923,0.0761,0.0
265.0,,3.7800000000000002,,,,,,,1499.3,0.13970000000000002,1.29,0.0,1.0436,0.0862,0.0
270.0,,3.615,,,,,,,1442.7,0.1484,1.2,0.0043,0.9607,0.0662,0.0
275.0,,3.492,,,,,,,1318.69,0.155,1.11,0.0109,0.8846,0.0646,0.0
280.0,,3.4510000000000005,,,,,,,1352.98,0.1448,1.14,0.0084,0.9173,0.063,0.0
285.0,,3.3510000000000004,,,,,,,1510.14,0.1302,1.2,0.0046,0.9566,0.0724,0.0
290.0,,3.1610000000000005,,,,,,,1469.98,0.1286,1.17,0.0058,0.9463,0.0771,0.0
295.0,,3.0160000000000005,,,,,,,1461.1,0.1252,1.17,0.0069,0.934,0.0698,0.0
300.0,,2.852,,,,,,,1477.13,0.11220000000000001,1.27,0.0,1.0257,0.0707,0.0
305.0,,2.7860000000000005,,,,,,,1480.88,0.1128,1.24,0.0008,0.9927,0.0684,0.0
310.0,,2.669,,,,,,,1505.03,0.1095,1.26,0.0,1.0352,0.0597,0.0
315.0,,2.623,,,,,,,1652.15,0.0992,1.42,0.0,1.1821,0.0529,0.0
320.0,,2.563,,,,,,,1493.73,0.10490000000000001,1.45,0.0,1.1047,0.0564,0.0
325.0,,2.6430000000000002,,,,,,,1421.65,0.11460000000000001,1.31,0.0025,0.9712,0.0412,0.0
330.0,,2.7319999999999998,,,,,,,1469.3,0.1119,1.32,0.0043,0.9514,0.0484,0.0
335.0,,2.7030000000000003,,,,,,,1636.25,0.0999,1.43,0.0,1.0798,0.0506,0.0
340.0,,2.637,,,,,,,1558.6,0.096,1.49,0.0,1.0552,0.0641,0.0
345.0,,2.551,,,,,,,1474.87,0.0962,1.44,0.0,1.059,0.0616,0.0
350.0,,2.544,,,,,,,1680.63,0.0861,1.59,0.0,1.1706,0.0504,0.0
355.0,,2.4290000000000003,,,,,,,1592.51,0.0827,1.68,0.0,1.2057,0.0527,0.0
360.0,,2.45,,,,,,,1480.12,0.08750000000000001,1.58,0.0,1.1578,0.0498,0.0
365.0,,2.434,,,,,,,1502.2,0.08789999999999999,1.58,0.0,1.1099,0.0367,0.0
370.0,,2.426,,,,,,,1514.59,0.0824,1.68,0.0,1.2521,0.0426,0.0
375.0,,2.4419999999999997,,,,,,,1485.26,0.0817,1.73,0.0,1.2314,0.0337,0.0
380.0,,2.412,,,,,,,1377.76,0.08869999999999999,1.62,0.0,1.1555,0.0315,0.0
385.0,,2.492,,,,,,,1465.77,0.08539999999999999,1.7,0.0,1.2004,0.0331,0.0
390.0,,2.524,,,,,,,1553.18,0.0786,1.83,0.0,1.3245,0.0326,0.0
395.0,,2.502,,,,,,,1554.97,0.0775,1.86,0.0,1.323,0.0345,0.0
400.0,,2.507,,,,,,,1523.46,0.0776,1.8,0.0,1.3071,0.0309,0.0
405.0,,2.4930000000000003,,,,,,,1419.21,0.0815,1.71,0.0,1.2646,0.0345,0.0
410.0,,2.457,,,,,,,1465.69,0.0796,1.77,0.0,1.2583,0.0376,0.0
415.0,,2.434,,,,,,,1610.73,0.0706,1.89,0.0,1.4237,0.0369,0.0
420.0,,2.4090000000000003,,,,,,,1559.95,0.0694,1.95,0.0,1.3843,0.0396,0.0
425.0,,2.354,,,,,,,1466.54,0.0746,1.82,0.0,1.2983,0.0314,0.0
430.0,,2.377,,,,,,,1457.29,0.0733,1.84,0.0,1.2853,0.0318,0.0
435.0,,2.343,,,,,,,1487.18,0.0695,1.93,0.0,1.3667,0.0331,0.0
440.0,,2.321,,,,,,,1524.93,0.0678,1.99,0.0,1.4134,0.0195,0.0001
445.0,,2.3000000000000003,,,,,,,1558.59,0.0683,1.96,0.0,1.4172,0.0348,0.0
450.0,,2.312,,,,,,,1366.41,0.07490000000000001,1.76,0.0,1.252,0.026,0.0001
455.0,,2.275,,,,,,,1361.69,0.0729,1.77,0.0,1.2329,0.0232,0.0
460.0,,2.229,,,,,,,1375.88,0.067,1.89,0.0,1.325,0.0271,0.0001
465.0,,2.207,,,,,,,1409.17,0.0658,1.94,0.0,1.3504,0.0264,0.0
470.0,,2.198,,,,,,,1448.23,0.0629,2.03,0.0,1.4543,0.0262,0.0
475.0,,2.188,,,,,,,1427.5,0.060300000000000006,2.08,0.0,1.5513,0.0233,0.0
480.0,,2.1780000000000004,,,,,,,1402.48,0.06230000000000001,1.97,0.0,1.4778,0.0199,0.0
485.0,,2.152,,,,,,,1273.89,0.0667,1.84,0.0,1.3783,0.0185,0.0
490.0,,2.124,,,,,,,1379.45,0.061500000000000006,1.98,0.0,1.4179,0.0222,0.0
495.0,,2.113,,,,,,,1436.14,0.056600000000000004,2.11,0.0,1.5336,0.0216,0.0001
500.0,,2.095,,,,,,,1297.52,0.0605,2.03,0.0,1.3927,0.0187,0.0
505.0,,2.075,,,,,,,1317.53,0.0599,1.99,0.0,1.3789,0.0182,0.0
510.0,,2.09,,,,,,,1380.05,0.0562,2.15,0.0,1.4549,0.0182,0.0001
515.0,,2.043,,,,,,,1212.64,0.061,1.98,0.0,1.2851,0.0141,0.0
520.0,,2.043,,,,,,,1285.69,0.061500000000000006,1.99,0.0,1.1665,0.0156,0.0
525.0,,2.044,,,,,,,1422.06,0.0563,2.08,0.0,1.4012,0.0151,0.0
530.0,,2.025,,,,,,,1461.27,0.054400000000000004,2.14,0.0,1.458,0.0125,0.0
535.0,,1.942,,,,,,,1314.57,0.0576,2.02,0.0,1.3315,0.0171,0.0
540.0,,1.959,,,,,,,1203.82,0.0587,1.94,0.0,1.3059,0.013,0.0
545.0,,1.936,,,,,,,1337.44,0.0488,2.26,0.0,1.5289,0.0186,0.0
550.0,,1.871,,,,,,,1430.42,0.044500000000000005,2.44,0.0,1.6545,0.017,0.0001
555.0,,1.8330000000000002,,,,,,,1282.92,0.0497,2.16,0.0,1.4298,0.0139,0.0
560.0,,1.794,,,,,,,1319.7,0.0499,2.05,0.0,1.4622,0.0146,0.0
565.0,,1.734,,,,,,,1209.85,0.04650000000000001,2.22,0.0,1.4791,0.0142,0.0
570.0,,1.6969999999999998,,,,,,,1206.02,0.0487,2.03,0.0,1.3815,0.012,0.0
575.0,,1.6540000000000001,,,,,,,1206.86,0.045899999999999996,2.17,0.0,1.4564,0.0129,0.0
580.0,,1.5930000000000002,,,,,,,1235.77,0.0396,2.42,0.0,1.6307,0.012,0.0
585.0,,1.571,,,,,,,1138.8,0.0415,2.28,0.0,1.4905,0.0123,0.0001
590.0,,1.5150000000000001,,,,,,,1022.27,0.046,1.98,0.0,1.3363,0.0101,0.0
595.0,,1.451,,,,,,,1084.8,0.039,2.3,0.0,1.5585,0.0111,0.0
600.0,,1.3940000000000001,,,,,,,1463.56,0.0279,3.14,0.0,2.0836,0.0139,0.0
605.0,,1.37,,,,,,,1326.51,0.0292,2.93,0.0,1.8531,0.0126,0.0001
610.0,,1.318,,,,,,,1071.78,0.034100000000000005,2.45,0.0,1.5952,0.0101,0.0001
615.0,,1.2570000000000001,,,,,,,896.6,0.0361,2.23,0.0,1.4004,0.0091,0.0
620.0,,1.207,,,,,,,801.68,0.036000000000000004,2.21,0.0,1.2722,0.0088,0.0001
625.0,,1.171,,,,,,,805.87,0.0352,2.13,0.0,1.2054,0.0088,0.0
630.0,,1.127,,,,,,,802.26,0.034,2.2,0.0,1.2613,0.0094,0.0001
635.0,,1.068,,,,,,,940.39,0.026000000000000002,2.76,0.0,1.5734,0.0117,0.0
640.0,,1.032,,,,,,,1360.98,0.0165,4.2,0.0,2.399,0.0174,0.0
645.0,,0.9940000000000001,,,,,,,902.86,0.0213,3.1,0.0,1.7889,0.0137,0.0002
650.0,,0.951,,,,,,,555.92,0.0278,2.32,0.0,1.2895,0.01,0.0
655.0,,0.893,,,,,,,625.42,0.0255,2.54,0.0,1.3032,0.0071,0.0
660.0,,0.865,,,,,,,471.08,0.0225,2.74,0.0,1.4452,0.0121,0.0002
665.0,,0.84,,,,,,,436.0,0.0217,2.73,0.0,1.4761,0.0121,0.0001
670.0,,0.7909999999999999,,,,,,,293.18,0.025,2.33,0.0,1.1877,0.0109,0.0
675.0,,0.738,,,,,,,288.65,0.021400000000000002,2.67,0.0,1.4093,0.0126,0.0001
680.0,,0.715,,,,,,,179.68,0.0177,3.29,0.0,1.4755,0.0148,0.0
685.0,,0.6759999999999999,,,,,,,93.9,0.0223,2.49,0.0,1.1216,0.0115,0.0
690.0,,0.6609999999999999,,,,,,,195.74,0.0177,3.09,0.0,1.4643,0.0149,0.0
695.0,,0.605,,,,,,,177.13,0.0129,4.26,0.0,1.9132,0.0205,0.0
700.0,,0.579,,,,,,,0.0,0.018600000000000002,2.92,0.0,1.024,0.0159,0.0
705.0,,0.559,,,,,,,0.0,0.0165,3.31,0.0,1.1644,0.0191,0.0002
710.0,,0.538,,,,,,,28.63,0.013000000000000001,4.11,0.0,1.5799,0.0212,0.0003
715.0,,0.519,,,,,,,0.0,0.015,3.55,0.0,1.344,0.0177,0.0
720.0,,0.51,,,,,,,88.59,0.0125,4.17,0.0,1.4184,0.0217,0.0
725.0,,0.48,,,,,,,63.33,0.0172,3.06,0.0,1.1321,0.0164,0.0002
730.0,,0.47700000000000004,,,,,,,0.0,0.023799999999999998,2.15,0.0223,0.8068,0.0114,0.0
735.0,,0.466,,,,,,,55.19,0.0178,2.71,0.0096,0.9486,0.0151,0.0
740.0,,0.44200000000000006,,,,,,,57.62,0.015700000000000002,3.02,0.0256,0.8794,0.0175,0.0
745.0,,0.42600000000000005,,,,,,,0.0,0.0171,2.76,0.0975,0.5882,0.0143,0.0002
750.0,,0.44200000000000006,,,,,,,0.0,0.013000000000000001,3.67,0.1172,0.6234,0.0178,0.0002
755.0,,0.43,,,,,,,0.0,0.0088,5.25,0.0,1.0828,0.0249,0.0001
760.0,,0.41700000000000004,,,,,,,21.75,0.0166,2.85,0.0053,0.9807,0.0134,0.0
765.0,,0.41500000000000004,,,,,,,0.0,0.021,3.26,0.1257,0.4454,0.0102,0.0
770.0,,0.405,,,,,,,0.0,0.013300000000000001,3.72,0.1372,0.6214,0.0156,0.0003
775.0,,0.409,,,,,,,175.63,0.0113,4.37,0.0262,0.9368,0.017,0.0002
780.0,,0.41700000000000004,,,,,,,0.0,0.012,3.96,0.0,1.4196,0.016,0.0
785.0,,0.383,,,,,,,0.0,0.014199999999999999,3.3,0.0,1.9288,0.013,0.0002
790.0,,0.381,,,,,,,0.0,0.0108,4.36,0.0,2.7918,0.017,0.0
795.0,,0.37700000000000006,,,,,,,0.0,0.0102,4.7,0.0,2.3773,0.017,0.0
800.0,,0.368,,,,,,,0.0,0.0087,5.48,0.0,2.2209,0.0197,0.0
805.0,,0.373,,,,,,,32.33,0.0079,6.18,0.0,2.0674,0.0209,0.0
810.0,,0.363,,,,,,,0.0,0.0169,3.89,0.0172,0.9103,0.0097,0.0001
815.0,,0.36600000000000005,,,,,,,0.0,0.015,3.33,0.0538,0.7089,0.0106,0.0002
820.0,,0.374,,,,,,,0.0,0.0088,5.63,0.0,1.3809,0.018,0.0
825.0,,0.374,,,,,,,19.15,0.0128,3.79,0.0,1.0749,0.0122,0.0
830.0,,0.36100000000000004,,,,,,,26.36,0.0159,3.99,0.0302,0.7975,0.0096,0.0002
835.0,,0.358,,,,,,,0.0,0.009300000000000001,5.04,0.0208,0.9102,0.0164,0.0
840.0,,0.33899999999999997,,,,,,,819.62,0.0002,99.99,0.0,43.8476,0.8493,0.0025
845.0,,0.35200000000000004,,,,,,,0.0,0.010700000000000001,4.37,0.0227,0.8728,0.0137,0.0
850.0,,0.35700000000000004,,,,,,,0.0,0.0108,4.26,0.0219,0.8764,0.0133,0.0001
855.0,,0.34700000000000003,,,,,,,0.0,0.0046,10.04,0.0,2.3735,0.0314,0.0005
860.0,,0.34299999999999997,,,,,,,0.0,0.0043,10.69,0.0,2.9752,0.0329,0.0
865.0,,0.344,,,,,,,0.0,0.0125,3.67,0.0,1.0678,0.0112,0.0
870.0,,0.337,,,,,,,0.0,0.018000000000000002,3.52,0.017,0.8169,0.0077,0.0003
875.0,,0.341,,,,,,,0.0,0.0085,5.32,0.0,1.6991,0.0164,0.0004
880.0,,0.336,,,,,,,39.16,0.0054,8.46,0.0,2.8737,0.0255,0.0006
885.0,,0.329,,,,,,,0.0,0.010900000000000002,4.26,0.0,1.5116,0.0123,0.0
890.0,,0.334,,,,,,,58.71,0.0183,3.45,0.0154,0.8015,0.0072,0.0001
895.0,,0.33299999999999996,,,,,,,0.0,0.013600000000000001,3.19,0.0037,0.9645,0.0095,0.0
