Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
408.0,,0.703,,,,,,,0.023,3.38,0.036
411.0,,0.6859999999999999,,,,,,,0.022,3.4,0.029
414.0,,0.6609999999999999,,,,,,,0.021,3.52,0.028
417.0,,0.654,,,,,,,0.021,3.59,0.036
420.0,,0.6409999999999999,,,,,,,0.02,3.58,0.051
423.0,,0.603,,,,,,,0.019,3.49,0.067
426.0,,0.563,,,,,,,0.02,3.37,0.075
429.0,,0.562,,,,,,,0.019,3.43,0.088
432.0,,0.549,,,,,,,0.019,3.35,0.104
435.0,,0.545,,,,,,,0.019,3.22,0.132
438.0,,0.523,,,,,,,0.019,3.21,0.149
441.0,,0.534,,,,,,,0.019,3.3,0.155
444.0,,0.521,,,,,,,0.019,3.28,0.167
447.0,,0.515,,,,,,,0.018,3.29,0.202
450.0,,0.473,,,,,,,0.018,2.89,0.235
453.0,,0.4,,,,,,,0.018,2.72,0.273
456.0,,0.358,,,,,,,0.018,2.64,0.299
459.0,,0.364,,,,,,,0.017,2.75,0.337
462.0,,0.355,,,,,,,0.017,2.74,0.318
465.0,,0.34299999999999997,,,,,,,0.017,2.69,0.293
468.0,,0.332,,,,,,,0.017,2.68,0.289
471.0,,0.33799999999999997,,,,,,,0.017,2.68,0.282
474.0,,0.34,,,,,,,0.017,2.64,0.266
477.0,,0.337,,,,,,,0.017,2.69,0.274
480.0,,0.348,,,,,,,0.017,2.69,0.275
483.0,,0.34,,,,,,,0.017,2.68,0.284
