Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
156.0,,3.781,,,,,,,0.08,3.55,-1.191
159.0,,3.716,,,,,,,0.077,3.48,-1.236
162.0,,3.404,,,,,,,0.074,3.28,-1.284
165.0,,3.3510000000000004,,,,,,,0.072,3.54,-1.346
168.0,,3.3160000000000003,,,,,,,0.068,3.64,-1.41
171.0,,3.162,,,,,,,0.065,3.59,-1.485
174.0,,3.042,,,,,,,0.062,3.72,-1.571
177.0,,2.866,,,,,,,0.059,3.68,-1.65
180.0,,2.75,,,,,,,0.057,3.78,-1.751
183.0,,2.6010000000000004,,,,,,,0.054,3.76,-1.827
186.0,,2.437,,,,,,,0.051,3.74,-1.934
189.0,,2.309,,,,,,,0.048,3.89,-2.066
192.0,,2.206,,,,,,,0.046,3.92,-2.21
195.0,,2.0330000000000004,,,,,,,0.043,3.86,-2.37
198.0,,1.814,,,,,,,0.041,3.75,-2.491
201.0,,1.693,,,,,,,0.038,3.75,-2.682
204.0,,1.56,,,,,,,0.037,3.71,-2.838
207.0,,1.416,,,,,,,0.035,3.58,-2.995
210.0,,1.375,,,,,,,0.033,3.45,-3.133
213.0,,1.196,,,,,,,0.031,3.52,-3.396
216.0,,1.2209999999999999,,,,,,,0.028,3.91,-3.658
219.0,,1.276,,,,,,,0.026,4.27,-3.966
222.0,,1.301,,,,,,,0.024,4.73,-4.337
225.0,,1.359,,,,,,,0.022,5.27,-4.731
228.0,,1.3430000000000002,,,,,,,0.021,5.46,-5.013
231.0,,1.3019999999999998,,,,,,,0.02,5.57,-5.336
234.0,,1.246,,,,,,,0.018,5.77,-5.711
237.0,,1.187,,,,,,,0.017,5.8,-6.138
240.0,,1.084,,,,,,,0.016,5.91,-6.7
243.0,,0.965,,,,,,,0.014,6.05,-7.354
246.0,,0.8890000000000001,,,,,,,0.013,6.26,-8.309
249.0,,0.799,,,,,,,0.012,6.47,-9.162
252.0,,0.726,,,,,,,0.01,7.03,-10.333
255.0,,0.67,,,,,,,0.009,7.18,-11.44
258.0,,0.589,,,,,,,0.009,7.13,-12.319
261.0,,0.527,,,,,,,0.008,7.35,-13.416
264.0,,0.499,,,,,,,0.007,7.7,-15.048
267.0,,0.419,,,,,,,0.006,7.88,-16.922
270.0,,0.374,,,,,,,0.006,7.7,-17.95
273.0,,0.32299999999999995,,,,,,,0.005,7.85,-19.952
276.0,,0.289,,,,,,,0.005,0.0,0.0
279.0,,0.252,,,,,,,0.004,0.0,0.0
282.0,,0.20800000000000002,,,,,,,0.003,0.0,0.0
285.0,,0.188,,,,,,,0.002,0.0,0.0
288.0,,0.157,,,,,,,0.002,0.0,0.0
291.0,,0.134,,,,,,,0.002,0.0,0.0
294.0,,0.114,,,,,,,0.001,0.0,0.0
297.0,,0.10800000000000001,,,,,,,0.001,0.0,0.0
300.0,,0.099,,,,,,,0.0,0.0,0.0
303.0,,0.096,,,,,,,0.001,0.0,0.0
306.0,,0.085,,,,,,,0.0,0.0,0.0
309.0,,0.063,,,,,,,0.0,0.0,0.0
312.0,,0.049,,,,,,,0.0,0.0,0.0
315.0,,0.052000000000000005,,,,,,,0.0,0.0,0.0
318.0,,0.04,,,,,,,0.0,0.0,0.0
321.0,,0.035,,,,,,,0.0,0.0,0.0
324.0,,0.006999999999999999,,,,,,,0.0,0.0,0.0
327.0,,0.019,,,,,,,0.0,0.0,0.0
330.0,,0.035,,,,,,,0.0,0.0,0.0
333.0,,0.031000000000000003,,,,,,,0.0,0.0,0.0
336.0,,0.002,,,,,,,0.0,0.0,0.0
339.0,,-0.005,,,,,,,0.0,0.0,0.0
342.0,,-0.006999999999999999,,,,,,,0.0,0.0,0.0
