Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
144.0,,1.892,,,,,,,0.116,1.84,0.003
147.0,,2.151,,,,,,,0.116,2.01,0.006
150.0,,2.313,,,,,,,0.116,2.1,0.006
153.0,,2.3930000000000002,,,,,,,0.115,2.14,0.008
156.0,,2.451,,,,,,,0.115,2.24,0.008
159.0,,2.531,,,,,,,0.114,2.31,0.007
162.0,,2.512,,,,,,,0.112,2.28,0.006
165.0,,2.44,,,,,,,0.11,2.26,0.005
168.0,,2.4,,,,,,,0.109,2.27,0.003
171.0,,2.365,,,,,,,0.106,2.28,0.003
174.0,,2.335,,,,,,,0.103,2.33,0.003
177.0,,2.37,,,,,,,0.1,2.42,0.003
180.0,,2.426,,,,,,,0.097,2.54,0.003
183.0,,2.4930000000000003,,,,,,,0.093,2.68,0.006
186.0,,2.529,,,,,,,0.09,2.79,0.005
189.0,,2.563,,,,,,,0.086,2.92,0.006
192.0,,2.5810000000000004,,,,,,,0.081,3.08,0.006
195.0,,2.614,,,,,,,0.078,3.23,0.008
198.0,,2.629,,,,,,,0.075,3.33,0.005
201.0,,2.6039999999999996,,,,,,,0.072,3.41,0.003
204.0,,2.563,,,,,,,0.069,3.5,0.004
207.0,,2.479,,,,,,,0.065,3.51,0.003
210.0,,2.346,,,,,,,0.062,3.52,0.0
213.0,,2.261,,,,,,,0.058,3.66,0.0
216.0,,2.137,,,,,,,0.055,3.65,0.0
219.0,,2.0,,,,,,,0.051,3.66,0.0
222.0,,1.838,,,,,,,0.048,3.67,0.0
225.0,,1.7280000000000002,,,,,,,0.045,3.69,0.0
228.0,,1.615,,,,,,,0.042,3.74,0.0
231.0,,1.5190000000000001,,,,,,,0.039,3.8,0.0
234.0,,1.371,,,,,,,0.036,3.79,0.0
237.0,,1.263,,,,,,,0.034,3.76,0.0
240.0,,1.143,,,,,,,0.031,3.72,0.008
243.0,,1.046,,,,,,,0.029,3.78,0.023
246.0,,0.98,,,,,,,0.027,3.81,0.039
249.0,,0.887,,,,,,,0.025,3.74,0.045
252.0,,0.782,,,,,,,0.024,3.58,0.07
255.0,,0.693,,,,,,,0.022,3.53,0.099
258.0,,0.595,,,,,,,0.021,3.42,0.133
261.0,,0.531,,,,,,,0.019,3.44,0.169
264.0,,0.49100000000000005,,,,,,,0.018,3.48,0.181
267.0,,0.454,,,,,,,0.017,3.63,0.197
270.0,,0.423,,,,,,,0.016,3.72,0.223
273.0,,0.399,,,,,,,0.015,3.85,0.237
276.0,,0.39299999999999996,,,,,,,0.014,3.99,0.228
279.0,,0.39799999999999996,,,,,,,0.014,3.97,0.224
282.0,,0.395,,,,,,,0.014,3.95,0.217
285.0,,0.4,,,,,,,0.014,4.06,0.22
288.0,,0.41100000000000003,,,,,,,0.014,4.14,0.214
291.0,,0.395,,,,,,,0.014,4.09,0.203
294.0,,0.41500000000000004,,,,,,,0.014,4.18,0.217
297.0,,0.405,,,,,,,0.014,4.19,0.215
300.0,,0.41000000000000003,,,,,,,0.014,4.17,0.211
303.0,,0.39799999999999996,,,,,,,0.014,4.32,0.222
306.0,,0.39299999999999996,,,,,,,0.013,4.49,0.232
