Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
96.0,,0.626,,,,,,,0.054,1.29,0.043
99.0,,0.622,,,,,,,0.054,1.29,0.04
102.0,,0.633,,,,,,,0.054,1.29,0.041
105.0,,0.635,,,,,,,0.054,1.29,0.042
108.0,,0.62,,,,,,,0.053,1.27,0.044
111.0,,0.618,,,,,,,0.053,1.3,0.045
114.0,,0.629,,,,,,,0.053,1.31,0.043
117.0,,0.62,,,,,,,0.052,1.34,0.045
120.0,,0.642,,,,,,,0.053,1.33,0.047
123.0,,0.66,,,,,,,0.053,1.32,0.046
126.0,,0.663,,,,,,,0.053,1.34,0.048
129.0,,0.659,,,,,,,0.052,1.36,0.052
132.0,,0.662,,,,,,,0.051,1.38,0.05
135.0,,0.622,,,,,,,0.051,1.41,0.058
138.0,,0.6609999999999999,,,,,,,0.05,1.42,0.046
141.0,,0.645,,,,,,,0.049,1.44,0.052
144.0,,0.637,,,,,,,0.048,1.49,0.054
147.0,,0.648,,,,,,,0.048,1.49,0.054
150.0,,0.6609999999999999,,,,,,,0.048,1.48,0.057
153.0,,0.672,,,,,,,0.047,1.51,0.057
156.0,,0.615,,,,,,,0.047,1.52,0.056
159.0,,0.653,,,,,,,0.046,1.52,0.058
162.0,,0.647,,,,,,,0.046,1.53,0.054
165.0,,0.6609999999999999,,,,,,,0.047,1.54,0.053
168.0,,0.677,,,,,,,0.048,1.51,0.059
171.0,,0.6659999999999999,,,,,,,0.049,1.45,0.051
174.0,,0.635,,,,,,,0.05,1.42,0.056
177.0,,0.632,,,,,,,0.05,1.4,0.052
180.0,,0.622,,,,,,,0.05,1.4,0.058
183.0,,0.618,,,,,,,0.049,1.43,0.054
186.0,,0.62,,,,,,,0.049,1.46,0.057
189.0,,0.6409999999999999,,,,,,,0.048,1.5,0.058
192.0,,0.64,,,,,,,0.046,1.52,0.06
195.0,,0.639,,,,,,,0.046,1.54,0.06
198.0,,0.63,,,,,,,0.046,1.53,0.06
201.0,,0.61,,,,,,,0.046,1.51,0.065
204.0,,0.614,,,,,,,0.046,1.53,0.058
207.0,,0.626,,,,,,,0.046,1.53,0.06
210.0,,0.609,,,,,,,0.045,1.54,0.061
213.0,,0.596,,,,,,,0.044,1.56,0.061
216.0,,0.5770000000000001,,,,,,,0.043,1.58,0.062
219.0,,0.6020000000000001,,,,,,,0.042,1.63,0.067
222.0,,0.601,,,,,,,0.041,1.68,0.072
225.0,,0.595,,,,,,,0.04,1.71,0.073
228.0,,0.604,,,,,,,0.039,1.72,0.071
231.0,,0.573,,,,,,,0.04,1.65,0.072
234.0,,0.574,,,,,,,0.042,1.6,0.068
237.0,,0.5970000000000001,,,,,,,0.043,1.55,0.07
240.0,,0.5750000000000001,,,,,,,0.045,1.5,0.067
243.0,,0.585,,,,,,,0.046,1.46,0.06
246.0,,0.599,,,,,,,0.046,1.48,0.066
249.0,,0.58,,,,,,,0.046,1.48,0.058
252.0,,0.599,,,,,,,0.045,1.51,0.057
255.0,,0.6,,,,,,,0.043,1.56,0.057
258.0,,0.56,,,,,,,0.042,1.62,0.066
261.0,,0.599,,,,,,,0.041,1.67,0.071
264.0,,0.5870000000000001,,,,,,,0.04,1.72,0.072
267.0,,0.593,,,,,,,0.04,1.7,0.07
270.0,,0.5660000000000001,,,,,,,0.04,1.66,0.071
273.0,,0.579,,,,,,,0.04,1.67,0.069
276.0,,0.594,,,,,,,0.04,1.68,0.073
279.0,,0.579,,,,,,,0.04,1.66,0.077
282.0,,0.555,,,,,,,0.039,1.75,0.078
285.0,,0.573,,,,,,,0.038,1.78,0.073
288.0,,0.5820000000000001,,,,,,,0.037,1.81,0.074
291.0,,0.595,,,,,,,0.037,1.81,0.068
294.0,,0.5920000000000001,,,,,,,0.039,1.76,0.074
297.0,,0.594,,,,,,,0.04,1.71,0.068
300.0,,0.6,,,,,,,0.041,1.63,0.067
303.0,,0.561,,,,,,,0.042,1.59,0.067
306.0,,0.5650000000000001,,,,,,,0.043,1.54,0.069
309.0,,0.5700000000000001,,,,,,,0.042,1.54,0.064
312.0,,0.539,,,,,,,0.042,1.57,0.07
315.0,,0.539,,,,,,,0.041,1.6,0.066
318.0,,0.545,,,,,,,0.039,1.65,0.078
321.0,,0.544,,,,,,,0.039,1.66,0.072
324.0,,0.531,,,,,,,0.038,1.68,0.076
327.0,,0.524,,,,,,,0.038,1.69,0.07
330.0,,0.523,,,,,,,0.037,1.68,0.077
333.0,,0.507,,,,,,,0.037,1.74,0.08
336.0,,0.517,,,,,,,0.036,1.75,0.082
339.0,,0.509,,,,,,,0.036,1.78,0.078
342.0,,0.501,,,,,,,0.035,1.77,0.072
345.0,,0.48700000000000004,,,,,,,0.035,1.8,0.089
348.0,,0.484,,,,,,,0.034,1.83,0.078
351.0,,0.48,,,,,,,0.033,1.86,0.089
354.0,,0.47000000000000003,,,,,,,0.034,1.83,0.087
357.0,,0.494,,,,,,,0.034,1.83,0.081
360.0,,0.484,,,,,,,0.034,1.79,0.082
363.0,,0.485,,,,,,,0.036,1.71,0.077
366.0,,0.526,,,,,,,0.037,1.67,0.081
369.0,,0.49,,,,,,,0.038,1.61,0.079
372.0,,0.49,,,,,,,0.039,1.54,0.075
375.0,,0.46799999999999997,,,,,,,0.04,1.54,0.078
378.0,,0.49,,,,,,,0.04,1.55,0.072
381.0,,0.49700000000000005,,,,,,,0.039,1.6,0.074
384.0,,0.527,,,,,,,0.038,1.62,0.071
387.0,,0.495,,,,,,,0.036,1.7,0.078
390.0,,0.49700000000000005,,,,,,,0.036,1.71,0.081
393.0,,0.49,,,,,,,0.035,1.73,0.084
396.0,,0.53,,,,,,,0.034,1.83,0.077
399.0,,0.511,,,,,,,0.033,1.86,0.086
402.0,,0.48,,,,,,,0.032,1.9,0.09
405.0,,0.483,,,,,,,0.032,1.92,0.095
408.0,,0.5,,,,,,,0.031,1.96,0.089
411.0,,0.44200000000000006,,,,,,,0.03,2.03,0.103
414.0,,0.47700000000000004,,,,,,,0.031,1.98,0.089
417.0,,0.47100000000000003,,,,,,,0.032,1.89,0.083
420.0,,0.47000000000000003,,,,,,,0.033,1.85,0.076
423.0,,0.493,,,,,,,0.034,1.76,0.078
426.0,,0.46399999999999997,,,,,,,0.036,1.65,0.078
429.0,,0.449,,,,,,,0.037,1.59,0.075
432.0,,0.469,,,,,,,0.038,1.55,0.073
435.0,,0.451,,,,,,,0.038,1.55,0.084
438.0,,0.444,,,,,,,0.037,1.58,0.075
441.0,,0.44,,,,,,,0.036,1.62,0.076
444.0,,0.462,,,,,,,0.034,1.69,0.091
447.0,,0.474,,,,,,,0.033,1.78,0.081
450.0,,0.467,,,,,,,0.031,1.9,0.086
453.0,,0.444,,,,,,,0.03,1.96,0.094
456.0,,0.45,,,,,,,0.029,2.04,0.091
459.0,,0.469,,,,,,,0.029,2.07,0.097
462.0,,0.46299999999999997,,,,,,,0.028,2.12,0.095
465.0,,0.484,,,,,,,0.028,2.14,0.092
468.0,,0.48100000000000004,,,,,,,0.028,2.07,0.098
471.0,,0.478,,,,,,,0.028,2.05,0.098
474.0,,0.443,,,,,,,0.028,2.09,0.103
477.0,,0.49,,,,,,,0.028,2.06,0.09
480.0,,0.466,,,,,,,0.028,2.1,0.093
483.0,,0.47200000000000003,,,,,,,0.028,2.1,0.093
486.0,,0.498,,,,,,,0.029,2.01,0.094
489.0,,0.46299999999999997,,,,,,,0.03,1.94,0.088
492.0,,0.473,,,,,,,0.031,1.91,0.078
495.0,,0.494,,,,,,,0.033,1.8,0.077
498.0,,0.48,,,,,,,0.034,1.78,0.08
501.0,,0.51,,,,,,,0.034,1.78,0.067
504.0,,0.48600000000000004,,,,,,,0.035,1.77,0.079
507.0,,0.534,,,,,,,0.035,1.74,0.082
510.0,,0.529,,,,,,,0.034,1.78,0.076
513.0,,0.506,,,,,,,0.033,1.85,0.085
516.0,,0.51,,,,,,,0.032,1.93,0.076
519.0,,0.538,,,,,,,0.031,2.0,0.083
522.0,,0.511,,,,,,,0.029,2.05,0.082
525.0,,0.49600000000000005,,,,,,,0.028,2.13,0.089
528.0,,0.47100000000000003,,,,,,,0.028,2.1,0.08
531.0,,0.474,,,,,,,0.028,2.1,0.084
534.0,,0.48,,,,,,,0.028,2.08,0.081
537.0,,0.48200000000000004,,,,,,,0.029,2.02,0.089
540.0,,0.466,,,,,,,0.031,1.94,0.076
543.0,,0.49,,,,,,,0.033,1.8,0.071
546.0,,0.48700000000000004,,,,,,,0.035,1.69,0.073
549.0,,0.49200000000000005,,,,,,,0.037,1.59,0.072
552.0,,0.45799999999999996,,,,,,,0.038,1.55,0.067
555.0,,0.456,,,,,,,0.04,1.47,0.058
558.0,,0.47100000000000003,,,,,,,0.041,1.41,0.055
561.0,,0.499,,,,,,,0.041,1.42,0.065
564.0,,0.45,,,,,,,0.04,1.45,0.057
567.0,,0.38799999999999996,,,,,,,0.039,1.48,0.061
570.0,,0.396,,,,,,,0.038,1.53,0.062
573.0,,0.40700000000000003,,,,,,,0.036,1.63,0.061
576.0,,0.424,,,,,,,0.035,1.69,0.062
579.0,,0.42600000000000005,,,,,,,0.033,1.75,0.064
582.0,,0.43700000000000006,,,,,,,0.033,1.8,0.07
585.0,,0.452,,,,,,,0.032,1.83,0.074
588.0,,0.44200000000000006,,,,,,,0.031,1.86,0.07
591.0,,0.452,,,,,,,0.031,1.89,0.075
594.0,,0.441,,,,,,,0.031,1.89,0.069
597.0,,0.44799999999999995,,,,,,,0.031,1.91,0.069
600.0,,0.516,,,,,,,0.03,1.92,0.073
603.0,,0.44799999999999995,,,,,,,0.029,1.95,0.08
606.0,,0.47100000000000003,,,,,,,0.029,1.99,0.075
609.0,,0.42600000000000005,,,,,,,0.029,1.98,0.072
612.0,,0.396,,,,,,,0.03,1.93,0.066
615.0,,0.41600000000000004,,,,,,,0.031,1.88,0.071
618.0,,0.419,,,,,,,0.032,1.81,0.064
621.0,,0.455,,,,,,,0.032,1.77,0.068
624.0,,0.43200000000000005,,,,,,,0.033,1.73,0.06
627.0,,0.41500000000000004,,,,,,,0.033,1.72,0.062
630.0,,0.42700000000000005,,,,,,,0.033,1.77,0.068
633.0,,0.425,,,,,,,0.031,1.82,0.066
636.0,,0.39299999999999996,,,,,,,0.03,1.91,0.069
639.0,,0.444,,,,,,,0.028,2.05,0.076
642.0,,0.444,,,,,,,0.027,2.14,0.081
645.0,,0.45299999999999996,,,,,,,0.025,2.32,0.091
648.0,,0.459,,,,,,,0.024,2.45,0.09
651.0,,0.462,,,,,,,0.024,2.41,0.101
654.0,,0.434,,,,,,,0.023,2.4,0.091
657.0,,0.42,,,,,,,0.023,2.43,0.092
660.0,,0.428,,,,,,,0.023,2.44,0.094
663.0,,0.441,,,,,,,0.024,2.36,0.093
666.0,,0.49,,,,,,,0.025,2.24,0.09
669.0,,0.454,,,,,,,0.026,2.19,0.082
672.0,,0.469,,,,,,,0.027,2.12,0.08
675.0,,0.44700000000000006,,,,,,,0.027,2.09,0.083
678.0,,0.501,,,,,,,0.028,2.02,0.074
681.0,,0.49700000000000005,,,,,,,0.028,2.0,0.07
684.0,,0.48700000000000004,,,,,,,0.029,2.01,0.074
687.0,,0.399,,,,,,,0.029,1.97,0.07
690.0,,0.358,,,,,,,0.03,1.91,0.078
693.0,,0.34,,,,,,,0.03,1.86,0.071
696.0,,0.389,,,,,,,0.03,1.82,0.072
699.0,,0.38799999999999996,,,,,,,0.03,1.83,0.073
702.0,,0.4,,,,,,,0.03,1.8,0.071
705.0,,0.376,,,,,,,0.03,1.81,0.08
708.0,,0.35200000000000004,,,,,,,0.029,1.89,0.078
711.0,,0.37,,,,,,,0.028,1.94,0.078
714.0,,0.38799999999999996,,,,,,,0.028,1.95,0.074
717.0,,0.32299999999999995,,,,,,,0.027,2.0,0.066
720.0,,0.35100000000000003,,,,,,,0.026,2.13,0.093
723.0,,0.36600000000000005,,,,,,,0.024,2.25,0.086
726.0,,0.383,,,,,,,0.023,2.36,0.093
729.0,,0.408,,,,,,,0.023,2.41,0.104
732.0,,0.36600000000000005,,,,,,,0.022,2.46,0.101
735.0,,0.402,,,,,,,0.022,2.42,0.102
738.0,,0.355,,,,,,,0.023,2.32,0.104
741.0,,0.37200000000000005,,,,,,,0.024,2.2,0.105
744.0,,0.348,,,,,,,0.024,2.17,0.095
747.0,,0.35700000000000004,,,,,,,0.025,2.12,0.089
750.0,,0.406,,,,,,,0.025,2.04,0.094
753.0,,0.383,,,,,,,0.025,2.06,0.106
756.0,,0.326,,,,,,,0.024,2.09,0.096
759.0,,0.364,,,,,,,0.023,2.18,0.116
762.0,,0.34500000000000003,,,,,,,0.022,2.26,0.097
765.0,,0.374,,,,,,,0.022,2.31,0.108
768.0,,0.374,,,,,,,0.022,2.34,0.113
771.0,,0.369,,,,,,,0.021,2.35,0.121
774.0,,0.35100000000000003,,,,,,,0.022,2.29,0.105
777.0,,0.358,,,,,,,0.022,2.23,0.097
780.0,,0.363,,,,,,,0.022,2.23,0.108
783.0,,0.335,,,,,,,0.023,2.15,0.118
786.0,,0.33,,,,,,,0.024,2.08,0.101
789.0,,0.348,,,,,,,0.024,2.02,0.093
792.0,,0.34,,,,,,,0.025,2.03,0.086
795.0,,0.32799999999999996,,,,,,,0.025,2.05,0.095
798.0,,0.344,,,,,,,0.024,2.07,0.091
801.0,,0.34,,,,,,,0.024,2.1,0.098
804.0,,0.31,,,,,,,0.023,2.07,0.097
807.0,,0.337,,,,,,,0.023,2.04,0.114
810.0,,0.307,,,,,,,0.022,2.01,0.125
813.0,,0.306,,,,,,,0.023,2.01,0.124
816.0,,0.29300000000000004,,,,,,,0.023,2.01,0.127
819.0,,0.267,,,,,,,0.023,1.95,0.123
822.0,,0.264,,,,,,,0.023,1.92,0.126
825.0,,0.284,,,,,,,0.024,1.86,0.107
828.0,,0.28600000000000003,,,,,,,0.024,1.86,0.111
831.0,,0.29,,,,,,,0.024,1.88,0.119
834.0,,0.28300000000000003,,,,,,,0.023,1.92,0.108
837.0,,0.273,,,,,,,0.022,1.97,0.127
840.0,,0.247,,,,,,,0.022,2.02,0.119
843.0,,0.24300000000000002,,,,,,,0.021,2.09,0.13
846.0,,0.259,,,,,,,0.02,2.15,0.124
849.0,,0.28600000000000003,,,,,,,0.02,2.2,0.148
852.0,,0.27399999999999997,,,,,,,0.02,2.21,0.14
855.0,,0.282,,,,,,,0.02,2.14,0.147
858.0,,0.29600000000000004,,,,,,,0.021,2.12,0.148
861.0,,0.266,,,,,,,0.021,2.09,0.143
864.0,,0.275,,,,,,,0.021,2.06,0.135
867.0,,0.271,,,,,,,0.021,2.1,0.155
870.0,,0.267,,,,,,,0.02,2.16,0.142
873.0,,0.259,,,,,,,0.02,2.2,0.148
876.0,,0.28800000000000003,,,,,,,0.019,2.22,0.151
879.0,,0.266,,,,,,,0.018,2.32,0.135
882.0,,0.284,,,,,,,0.017,2.48,0.176
885.0,,0.26,,,,,,,0.017,2.53,0.166
888.0,,0.268,,,,,,,0.017,2.59,0.168
891.0,,0.25,,,,,,,0.016,2.6,0.172
894.0,,0.242,,,,,,,0.016,2.55,0.175
897.0,,0.249,,,,,,,0.016,2.51,0.204
900.0,,0.242,,,,,,,0.016,2.39,0.208
903.0,,0.215,,,,,,,0.016,2.36,0.2
906.0,,0.204,,,,,,,0.016,2.31,0.192
909.0,,0.19899999999999998,,,,,,,0.016,2.2,0.192
912.0,,0.215,,,,,,,0.017,2.15,0.193
915.0,,0.174,,,,,,,0.017,2.1,0.199
918.0,,0.201,,,,,,,0.018,2.0,0.175
921.0,,0.195,,,,,,,0.018,1.97,0.19
924.0,,0.204,,,,,,,0.019,1.94,0.178
927.0,,0.19399999999999998,,,,,,,0.019,1.92,0.177
930.0,,0.185,,,,,,,0.019,1.92,0.169
933.0,,0.19,,,,,,,0.018,1.98,0.175
936.0,,0.17,,,,,,,0.017,2.06,0.177
939.0,,0.174,,,,,,,0.016,2.22,0.205
942.0,,0.17800000000000002,,,,,,,0.015,2.39,0.213
945.0,,0.184,,,,,,,0.014,2.65,0.233
