Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
102.0,,3.9819999999999998,,,,,,,0.126,1.27,0.056
105.0,,3.569,,,,,,,0.124,1.18,0.053
108.0,,3.2460000000000004,,,,,,,0.121,1.14,0.049
111.0,,3.0839999999999996,,,,,,,0.118,1.13,0.044
114.0,,3.152,,,,,,,0.116,1.2,0.048
117.0,,3.418,,,,,,,0.115,1.3,0.051
120.0,,3.4930000000000003,,,,,,,0.113,1.3,0.044
123.0,,3.2760000000000002,,,,,,,0.111,1.21,0.04
126.0,,3.103,,,,,,,0.108,1.24,0.038
129.0,,3.132,,,,,,,0.106,1.27,0.039
132.0,,3.1310000000000002,,,,,,,0.105,1.25,0.035
135.0,,2.998,,,,,,,0.103,1.2,0.03
138.0,,2.815,,,,,,,0.102,1.15,0.028
141.0,,2.7630000000000003,,,,,,,0.101,1.16,0.025
144.0,,2.7310000000000003,,,,,,,0.1,1.16,0.027
147.0,,2.669,,,,,,,0.098,1.15,0.027
150.0,,2.653,,,,,,,0.097,1.18,0.031
153.0,,2.716,,,,,,,0.095,1.24,0.032
156.0,,2.7960000000000003,,,,,,,0.094,1.3,0.031
159.0,,2.7960000000000003,,,,,,,0.093,1.29,0.03
162.0,,2.7860000000000005,,,,,,,0.093,1.29,0.028
165.0,,2.748,,,,,,,0.092,1.28,0.027
168.0,,2.7089999999999996,,,,,,,0.092,1.31,0.028
171.0,,2.8910000000000005,,,,,,,0.092,1.43,0.034
174.0,,3.149,,,,,,,0.091,1.56,0.038
177.0,,3.327,,,,,,,0.091,1.64,0.043
180.0,,3.438,,,,,,,0.092,1.7,0.047
183.0,,3.613,,,,,,,0.091,1.76,0.046
186.0,,3.6630000000000003,,,,,,,0.091,1.77,0.048
189.0,,3.647,,,,,,,0.092,1.76,0.044
192.0,,3.616,,,,,,,0.091,1.79,0.044
195.0,,3.5,,,,,,,0.089,1.73,0.041
198.0,,3.278,,,,,,,0.088,1.65,0.037
201.0,,3.216,,,,,,,0.088,1.67,0.037
204.0,,3.165,,,,,,,0.086,1.66,0.039
207.0,,3.113,,,,,,,0.085,1.61,0.041
210.0,,3.3739999999999997,,,,,,,0.084,1.89,0.053
213.0,,3.5410000000000004,,,,,,,0.081,1.88,0.045
216.0,,3.1839999999999997,,,,,,,0.08,1.65,0.039
219.0,,2.937,,,,,,,0.078,1.64,0.039
222.0,,3.012,,,,,,,0.077,1.78,0.045
225.0,,3.3680000000000003,,,,,,,0.075,2.02,0.052
228.0,,3.487,,,,,,,0.072,2.06,0.051
231.0,,3.455,,,,,,,0.07,2.08,0.049
234.0,,3.297,,,,,,,0.068,2.01,0.042
237.0,,3.177,,,,,,,0.066,2.05,0.043
240.0,,3.051,,,,,,,0.064,2.03,0.04
243.0,,2.833,,,,,,,0.061,1.94,0.034
246.0,,2.614,,,,,,,0.059,1.94,0.034
249.0,,2.531,,,,,,,0.056,1.97,0.029
252.0,,2.323,,,,,,,0.053,1.87,0.025
255.0,,2.1750000000000003,,,,,,,0.051,1.86,0.025
258.0,,1.994,,,,,,,0.047,1.85,0.023
261.0,,1.835,,,,,,,0.043,1.83,0.018
264.0,,1.8090000000000002,,,,,,,0.04,1.99,0.023
267.0,,1.7790000000000001,,,,,,,0.037,2.08,0.026
270.0,,1.699,,,,,,,0.033,2.21,0.029
273.0,,1.5819999999999999,,,,,,,0.029,2.28,0.029
276.0,,1.4280000000000002,,,,,,,0.025,2.31,0.025
279.0,,1.287,,,,,,,0.022,2.32,0.027
282.0,,1.17,,,,,,,0.019,2.36,0.029
285.0,,1.12,,,,,,,0.016,2.56,0.029
288.0,,1.022,,,,,,,0.014,2.63,0.033
291.0,,0.9450000000000001,,,,,,,0.013,2.54,0.035
294.0,,0.8690000000000001,,,,,,,0.011,2.62,0.035
297.0,,0.7540000000000001,,,,,,,0.008,2.88,0.047
300.0,,0.664,,,,,,,0.007,2.67,0.051
303.0,,0.599,,,,,,,0.007,2.39,0.063
306.0,,0.516,,,,,,,0.006,2.06,0.063
309.0,,0.443,,,,,,,0.006,1.52,0.06
312.0,,0.389,,,,,,,0.005,0.0,0.0
315.0,,0.334,,,,,,,0.003,0.0,0.0
318.0,,0.265,,,,,,,0.004,0.0,0.0
321.0,,0.24,,,,,,,0.004,0.0,0.0
324.0,,0.217,,,,,,,0.002,0.0,0.0
327.0,,0.203,,,,,,,0.001,0.0,0.0
330.0,,0.19899999999999998,,,,,,,0.002,0.0,0.0
333.0,,0.18100000000000002,,,,,,,0.002,0.0,0.0
336.0,,0.151,,,,,,,0.001,0.0,0.0
339.0,,0.133,,,,,,,0.0,0.0,0.0
342.0,,0.14,,,,,,,0.0,0.0,0.0
345.0,,0.122,,,,,,,0.001,0.0,0.0
348.0,,0.11900000000000001,,,,,,,0.001,0.0,0.0
351.0,,0.106,,,,,,,0.001,0.0,0.0
354.0,,0.081,,,,,,,0.0,0.0,0.0
357.0,,0.07400000000000001,,,,,,,0.001,0.0,0.0
360.0,,0.084,,,,,,,0.003,0.0,0.0
363.0,,0.067,,,,,,,0.003,0.0,0.0
366.0,,0.044000000000000004,,,,,,,0.005,0.0,0.0
