Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
96.0,,3.61,,,,,,,0.118,2.29,-0.806
99.0,,3.676,,,,,,,0.118,2.41,-0.807
102.0,,3.964,,,,,,,0.118,2.57,-0.831
105.0,,4.045,,,,,,,0.118,2.51,-0.821
108.0,,4.067,,,,,,,0.117,2.61,-0.818
111.0,,4.167,,,,,,,0.117,2.66,-0.834
114.0,,4.2,,,,,,,0.116,2.7,-0.853
117.0,,4.221,,,,,,,0.115,2.74,-0.826
120.0,,4.217,,,,,,,0.113,2.79,-0.829
123.0,,4.28,,,,,,,0.111,2.86,-0.84
126.0,,4.32,,,,,,,0.109,2.95,-0.852
129.0,,4.394,,,,,,,0.107,2.99,-0.889
132.0,,4.309,,,,,,,0.104,2.99,-0.898
135.0,,4.1850000000000005,,,,,,,0.101,3.01,-0.924
138.0,,4.137,,,,,,,0.098,3.08,-0.978
141.0,,4.055,,,,,,,0.095,3.08,-1.009
144.0,,3.9650000000000003,,,,,,,0.092,3.1,-1.066
147.0,,3.8200000000000003,,,,,,,0.088,3.13,-1.094
150.0,,3.717,,,,,,,0.085,3.14,-1.141
153.0,,3.614,,,,,,,0.082,3.27,-1.174
156.0,,3.508,,,,,,,0.078,3.27,-1.218
159.0,,3.4050000000000002,,,,,,,0.075,3.44,-1.259
162.0,,3.795,,,,,,,0.071,4.27,-1.368
165.0,,4.2219999999999995,,,,,,,0.067,4.64,-1.437
168.0,,4.319,,,,,,,0.063,4.88,-1.525
171.0,,4.371,,,,,,,0.059,5.37,-1.616
174.0,,4.334,,,,,,,0.055,5.34,-1.796
177.0,,3.992,,,,,,,0.051,5.45,-1.964
180.0,,3.4730000000000003,,,,,,,0.047,4.98,-2.141
183.0,,2.88,,,,,,,0.043,4.82,-2.368
186.0,,2.459,,,,,,,0.039,4.82,-2.633
189.0,,2.055,,,,,,,0.036,4.44,-2.932
192.0,,1.695,,,,,,,0.033,4.35,-3.249
195.0,,1.45,,,,,,,0.03,4.23,-3.574
198.0,,1.22,,,,,,,0.026,4.12,-4.201
201.0,,1.038,,,,,,,0.023,4.25,-4.751
204.0,,0.898,,,,,,,0.02,4.27,-5.567
207.0,,0.747,,,,,,,0.017,4.17,-6.473
210.0,,0.613,,,,,,,0.015,4.3,-7.623
213.0,,0.515,,,,,,,0.012,4.63,-9.18
216.0,,0.451,,,,,,,0.01,5.19,-11.649
219.0,,0.389,,,,,,,0.008,5.49,-13.799
222.0,,0.34500000000000003,,,,,,,0.007,6.24,-16.864
225.0,,0.321,,,,,,,0.005,7.22,-20.829
228.0,,0.29100000000000004,,,,,,,0.004,0.0,0.0
231.0,,0.255,,,,,,,0.004,0.0,0.0
234.0,,0.223,,,,,,,0.004,0.0,0.0
237.0,,0.19899999999999998,,,,,,,0.003,0.0,0.0
240.0,,0.168,,,,,,,0.003,0.0,0.0
243.0,,0.14,,,,,,,0.003,0.0,0.0
246.0,,0.134,,,,,,,0.003,0.0,0.0
249.0,,0.126,,,,,,,0.003,0.0,0.0
252.0,,0.09699999999999999,,,,,,,0.002,0.0,0.0
255.0,,0.087,,,,,,,0.002,0.0,0.0
258.0,,0.095,,,,,,,0.002,0.0,0.0
261.0,,0.077,,,,,,,0.002,0.0,0.0
264.0,,0.077,,,,,,,0.002,0.0,0.0
267.0,,0.055999999999999994,,,,,,,0.002,0.0,0.0
270.0,,0.05,,,,,,,0.002,0.0,0.0
273.0,,0.052000000000000005,,,,,,,0.002,0.0,0.0
276.0,,0.061,,,,,,,0.002,0.0,0.0
279.0,,0.036000000000000004,,,,,,,0.002,0.0,0.0
282.0,,0.025,,,,,,,0.002,0.0,0.0
285.0,,0.027000000000000003,,,,,,,0.002,0.0,0.0
288.0,,0.038,,,,,,,0.002,0.0,0.0
291.0,,0.025,,,,,,,0.002,0.0,0.0
294.0,,0.025,,,,,,,0.002,0.0,0.0
297.0,,0.017,,,,,,,0.002,0.0,0.0
300.0,,0.034,,,,,,,0.002,0.0,0.0
303.0,,0.021,,,,,,,0.002,0.0,0.0
306.0,,0.017,,,,,,,0.002,0.0,0.0
309.0,,0.025,,,,,,,0.001,0.0,0.0
