Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
264.0,,1.429,,,,,,,0.068,2.28,-0.004
267.0,,1.399,,,,,,,0.067,2.26,-0.003
270.0,,1.385,,,,,,,0.065,2.29,-0.004
273.0,,1.351,,,,,,,0.064,2.27,-0.005
276.0,,1.328,,,,,,,0.062,2.33,-0.003
279.0,,1.3130000000000002,,,,,,,0.061,2.43,0.0
282.0,,1.3430000000000002,,,,,,,0.059,2.5,0.0
285.0,,1.355,,,,,,,0.057,2.56,0.003
288.0,,1.3290000000000002,,,,,,,0.056,2.52,0.0
291.0,,1.306,,,,,,,0.055,2.53,0.0
294.0,,1.307,,,,,,,0.054,2.58,0.0
297.0,,1.308,,,,,,,0.053,2.59,0.0
300.0,,1.308,,,,,,,0.052,2.61,0.0
303.0,,1.2819999999999998,,,,,,,0.051,2.68,0.0
306.0,,1.2770000000000001,,,,,,,0.049,2.72,0.0
309.0,,1.2890000000000001,,,,,,,0.048,2.82,0.0
312.0,,1.2890000000000001,,,,,,,0.047,2.83,0.0
315.0,,1.268,,,,,,,0.045,2.89,0.0
318.0,,1.2550000000000001,,,,,,,0.043,2.97,0.0
321.0,,1.236,,,,,,,0.042,3.03,0.005
324.0,,1.233,,,,,,,0.041,3.09,0.0
327.0,,1.2040000000000002,,,,,,,0.04,3.06,0.0
330.0,,1.1740000000000002,,,,,,,0.039,3.13,0.0
333.0,,1.17,,,,,,,0.038,3.23,0.0
336.0,,1.177,,,,,,,0.037,3.23,0.0
339.0,,1.156,,,,,,,0.036,3.24,-0.005
342.0,,1.119,,,,,,,0.036,3.19,-0.009
345.0,,1.074,,,,,,,0.035,3.17,-0.012
348.0,,1.058,,,,,,,0.034,3.2,-0.015
351.0,,1.018,,,,,,,0.033,3.15,-0.015
354.0,,0.988,,,,,,,0.032,3.23,-0.014
357.0,,0.9940000000000001,,,,,,,0.031,3.39,-0.014
360.0,,0.9820000000000001,,,,,,,0.03,3.38,-0.01
363.0,,0.9520000000000001,,,,,,,0.03,3.4,-0.008
366.0,,0.938,,,,,,,0.029,3.44,0.0
369.0,,0.907,,,,,,,0.028,3.46,0.0
372.0,,0.883,,,,,,,0.028,3.44,0.008
375.0,,0.8740000000000001,,,,,,,0.027,3.46,0.014
378.0,,0.858,,,,,,,0.027,3.45,0.017
381.0,,0.8490000000000001,,,,,,,0.026,3.53,0.021
384.0,,0.8240000000000001,,,,,,,0.025,3.51,0.026
387.0,,0.805,,,,,,,0.025,3.56,0.033
390.0,,0.766,,,,,,,0.024,3.59,0.036
393.0,,0.745,,,,,,,0.023,3.58,0.047
396.0,,0.726,,,,,,,0.023,3.45,0.075
399.0,,0.6940000000000001,,,,,,,0.022,3.6,0.082
402.0,,0.6779999999999999,,,,,,,0.022,3.55,0.071
405.0,,0.63,,,,,,,0.021,3.31,0.099
408.0,,0.573,,,,,,,0.02,3.39,0.138
411.0,,0.5529999999999999,,,,,,,0.02,3.45,0.154
414.0,,0.515,,,,,,,0.019,3.36,0.175
417.0,,0.45,,,,,,,0.019,3.11,0.187
420.0,,0.433,,,,,,,0.018,3.15,0.199
423.0,,0.42,,,,,,,0.018,3.28,0.194
426.0,,0.408,,,,,,,0.017,3.38,0.19
429.0,,0.40700000000000003,,,,,,,0.016,3.48,0.195
432.0,,0.395,,,,,,,0.016,3.58,0.19
435.0,,0.387,,,,,,,0.015,3.55,0.197
438.0,,0.37,,,,,,,0.015,3.64,0.209
441.0,,0.371,,,,,,,0.014,3.83,0.239
444.0,,0.38200000000000006,,,,,,,0.014,3.79,0.225
447.0,,0.381,,,,,,,0.014,3.88,0.235
450.0,,0.379,,,,,,,0.014,3.79,0.215
453.0,,0.358,,,,,,,0.014,3.82,0.223
456.0,,0.34,,,,,,,0.014,3.76,0.219
459.0,,0.34299999999999997,,,,,,,0.013,3.87,0.219
462.0,,0.348,,,,,,,0.013,3.93,0.216
465.0,,0.36,,,,,,,0.013,3.93,0.222
468.0,,0.35200000000000004,,,,,,,0.013,3.79,0.219
