Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
715.0,440.63,,0.027,,,,,,1067.0,4.43,0.813,0.06,0.02049,0.0,0.1968
715.0,440.63,,0.027,,,,,,1067.0,4.43,0.813,0.06,0.02049,0.0,0.1968
720.0,440.56,,0.0271,,,,,,1598.5,4.46,0.968,0.076,0.0,6e-05,0.2571
720.0,440.56,,0.0271,,,,,,1598.5,4.46,0.968,0.076,0.0,6e-05,0.2571
725.0,440.54,,0.0271,,,,,,1127.4,3.48,0.659,0.053,0.0,0.0,0.1847
725.0,440.54,,0.0271,,,,,,1127.4,3.48,0.659,0.053,0.0,0.0,0.1847
730.0,440.45,,0.0271,,,,,,885.1,6.45,0.507,0.042,0.0,6e-05,0.1454
730.0,440.45,,0.0271,,,,,,885.1,6.45,0.507,0.042,0.0,6e-05,0.1454
735.0,440.36,,0.027,,,,,,1025.7,4.94,0.564,0.047,0.0,4e-05,0.1619
735.0,440.36,,0.027,,,,,,1025.7,4.94,0.564,0.047,0.0,4e-05,0.1619
740.0,440.25,,0.0271,,,,,,1504.7,3.47,0.847,0.069,0.0,6e-05,0.2433
740.0,440.25,,0.0271,,,,,,1504.7,3.47,0.847,0.069,0.0,6e-05,0.2433
745.0,440.22,,0.027,,,,,,0.0,2.47,0.891,0.052,0.0,3e-05,0.2754
745.0,440.22,,0.027,,,,,,0.0,2.47,0.891,0.052,0.0,3e-05,0.2754
750.0,440.16,,0.027,,,,,,1231.9,2.47,0.634,0.036,0.0,9e-05,0.1935
750.0,440.16,,0.027,,,,,,1231.9,2.47,0.634,0.036,0.0,9e-05,0.1935
755.0,440.11,,0.027,,,,,,875.3,1.97,0.52,0.028,0.0,3e-05,0.1537
755.0,440.11,,0.027,,,,,,875.3,1.97,0.52,0.028,0.0,3e-05,0.1537
760.0,439.99,,0.0271,,,,,,1069.3,1.98,0.653,0.033,0.0,2e-05,0.1757
760.0,439.99,,0.0271,,,,,,1069.3,1.98,0.653,0.033,0.0,2e-05,0.1757
765.0,439.92,,0.027,,,,,,1586.2,2.47,1.027,0.05,0.0,0.00013,0.262
765.0,439.92,,0.027,,,,,,1586.2,2.47,1.027,0.05,0.0,0.00013,0.262
770.0,439.87,,0.0271,,,,,,0.0,1.98,1.071,0.051,0.0,0.00015,0.276
770.0,439.87,,0.0271,,,,,,0.0,1.98,1.071,0.051,0.0,0.00015,0.276
775.0,439.83,,0.027,,,,,,1125.1,2.47,0.787,0.036,0.0,0.00015,0.1899
775.0,439.83,,0.027,,,,,,1125.1,2.47,0.787,0.036,0.0,0.00015,0.1899
780.0,439.76,,0.0271,,,,,,962.7,1.98,0.653,0.031,0.0,0.00017,0.1615
780.0,439.76,,0.0271,,,,,,962.7,1.98,0.653,0.031,0.0,0.00017,0.1615
785.0,439.66,,0.0271,,,,,,1200.0,2.48,0.837,0.039,0.0,0.00019,0.204
785.0,439.66,,0.0271,,,,,,1200.0,2.48,0.837,0.039,0.0,0.00019,0.204
790.0,439.6,,0.0273,,,,,,1463.7,2.49,1.081,0.05,0.0,0.00026,0.2594
790.0,439.6,,0.0273,,,,,,1463.7,2.49,1.081,0.05,0.0,0.00026,0.2594
800.0,439.49,,0.027,,,,,,921.4,1.98,0.709,0.031,0.0,0.00016,0.1595
805.0,439.38,,0.0271,,,,,,1114.4,2.97,0.856,0.036,0.00436,0.0002,0.1824
810.0,439.34,,0.0272,,,,,,1219.2,2.49,0.91,0.04,0.0,0.00028,0.2118
815.0,439.25,,0.0272,,,,,,1122.9,2.48,0.829,0.037,0.0,0.00036,0.1912
820.0,439.21,,0.0272,,,,,,884.4,2.49,0.69,0.03,0.00574,0.00027,0.155
825.0,439.09,,0.0271,,,,,,884.4,2.48,0.728,0.03,0.0,0.0003,0.1599
830.0,439.02,,0.0271,,,,,,1334.0,2.48,1.028,0.045,0.0,0.00058,0.2333
835.0,438.95,,0.0271,,,,,,0.0,2.48,1.508,0.067,0.0,0.00101,0.3519
840.0,438.94,,0.0272,,,,,,1350.3,1.99,0.917,0.042,0.0,0.00059,0.2594
845.0,438.88,,0.0272,,,,,,889.8,1.99,0.614,0.029,0.0,0.00045,0.173
850.0,438.77,,0.027,,,,,,985.5,2.97,0.658,0.032,0.0,0.00054,0.1797
855.0,438.69,,0.0271,,,,,,1454.2,1.98,0.904,0.046,0.0,0.00077,0.2612
860.0,438.64,,0.0272,,,,,,1339.8,2.48,0.868,0.044,0.0,0.00074,0.2476
865.0,438.61,,0.0271,,,,,,1006.1,2.48,0.659,0.034,0.03096,0.00054,0.188
870.0,438.49,,0.0272,,,,,,1001.3,2.98,0.722,0.036,0.0,0.00051,0.1947
875.0,438.45,,0.027,,,,,,1289.3,2.96,0.874,0.042,0.0402,0.00069,0.2271
880.0,438.36,,0.0272,,,,,,1471.6,2.98,1.038,0.046,0.0,0.00068,0.2523
885.0,438.34,,0.027,,,,,,1190.5,2.47,0.912,0.038,0.0,0.00055,0.2069
890.0,438.25,,0.0272,,,,,,1089.4,3.48,0.778,0.033,0.0207,0.00033,0.1766
895.0,438.18,,0.0272,,,,,,1276.0,3.98,0.884,0.039,0.04703,0.00065,0.2164
900.0,438.1,,0.027,,,,,,1719.9,3.46,1.128,0.051,0.01248,0.0001,0.2791
905.0,438.07,,0.027,,,,,,1210.5,3.96,0.836,0.035,0.03839,0.00012,0.1995
910.0,438.0,,0.0271,,,,,,843.5,6.45,0.607,0.026,0.02308,0.00043,0.1494
915.0,437.88,,0.0272,,,,,,1228.0,5.46,0.806,0.034,0.0337,0.0,0.1902
920.0,437.81,,0.027,,,,,,0.0,4.94,1.253,0.052,0.0,0.0,0.2977
925.0,437.76,,0.027,,,,,,1595.6,4.94,0.986,0.044,0.0,4e-05,0.2486
930.0,437.73,,0.0271,,,,,,1025.2,4.45,0.697,0.03,0.0,0.00049,0.1769
935.0,437.62,,0.0272,,,,,,914.7,4.96,0.585,0.026,0.0,0.0,0.1512
940.0,437.53,,0.0271,,,,,,1144.8,3.97,0.652,0.03,0.0,0.00047,0.1769
945.0,437.42,,0.0272,,,,,,1686.9,3.48,0.884,0.044,0.0,0.00027,0.2587
950.0,437.39,,0.0272,,,,,,1501.7,3.48,0.791,0.039,0.03339,0.0,0.2366
955.0,437.33,,0.0271,,,,,,1094.9,3.97,0.604,0.029,0.0,3e-05,0.1762
960.0,437.22,,0.027,,,,,,1125.7,3.46,0.634,0.03,0.0,5e-05,0.1807
965.0,437.14,,0.027,,,,,,1395.3,2.96,0.774,0.057,0.0,6e-05,0.227
970.0,437.07,,0.0272,,,,,,1441.7,2.99,0.785,0.057,0.0,8e-05,0.2258
975.0,437.02,,0.0271,,,,,,1243.3,2.97,0.65,0.047,0.0,4e-05,0.1882
980.0,436.92,,0.0272,,,,,,1074.0,2.98,0.595,0.043,0.0,0.0,0.1707
985.0,436.84,,0.0271,,,,,,1348.9,3.47,0.726,0.05,0.0,8e-05,0.2027
990.0,436.73,,0.0271,,,,,,1926.6,3.47,0.958,0.067,0.0,0.0,0.2742
