Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLR (g/s),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
135.0,,2.9110000000000005,,,,,,,2094.51,0.31120000000000003,0.55,0.057,0.3157,0.0535,0.0
140.0,,3.264,,,,,,,2107.84,0.3216,0.55,0.0552,0.3051,0.051,0.0
145.0,,3.3089999999999997,,,,,,,2212.92,0.3332,0.52,0.0558,0.2732,0.0493,0.0
150.0,,3.417,,,,,,,2174.46,0.34049999999999997,0.46,0.0548,0.2598,0.0476,0.0
155.0,,3.23,,,,,,,2278.86,0.33299999999999996,0.47,0.0573,0.2584,0.0496,0.0
160.0,,3.028,,,,,,,2385.53,0.325,0.48,0.0567,0.2753,0.0503,0.0
165.0,,2.9939999999999998,,,,,,,2420.1,0.3272,0.48,0.0567,0.2716,0.05,0.0
170.0,,2.9310000000000005,,,,,,,2472.24,0.3234,0.54,0.0565,0.2869,0.0509,0.0
175.0,,3.115,,,,,,,2508.77,0.31620000000000004,0.56,0.0572,0.2896,0.0517,0.0001
180.0,,3.239,,,,,,,2530.07,0.3005,0.63,0.0588,0.3032,0.0542,0.0
185.0,,3.259,,,,,,,2626.83,0.2746,0.67,0.0613,0.3351,0.0593,0.0
190.0,,3.342,,,,,,,2845.19,0.24989999999999998,0.71,0.0679,0.326,0.0647,0.0001
195.0,,3.215,,,,,,,3149.97,0.21910000000000002,0.81,0.0735,0.3689,0.0748,0.0001
200.0,,3.037,,,,,,,3220.1,0.1834,1.09,0.0819,0.4088,0.089,0.0001
205.0,,2.991,,,,,,,3176.95,0.156,1.26,0.0963,0.4036,0.1037,0.0
210.0,,3.097,,,,,,,2869.87,0.129,1.34,0.0991,0.4444,0.1252,0.0001
215.0,,2.8480000000000003,,,,,,,2971.08,0.1005,1.52,0.1233,0.4705,0.1635,0.0001
220.0,,2.4490000000000003,,,,,,,3101.66,0.0835,1.51,0.1187,0.4119,0.1772,0.0001
225.0,,2.1069999999999998,,,,,,,3328.33,0.0629,1.61,0.1767,0.4495,0.1967,0.0002
230.0,,1.665,,,,,,,4657.97,0.0351,2.12,0.1949,0.4011,0.2594,0.0002
235.0,,1.227,,,,,,,6329.71,0.0161,3.11,0.1322,0.8165,0.4366,0.0005
240.0,,0.809,,,,,,,6362.28,0.0084,4.07,0.0,1.4403,0.7056,0.001
245.0,,0.49600000000000005,,,,,,,9999.99,0.0004,73.95,0.0,16.3488,12.9859,0.0115
250.0,,0.34600000000000003,,,,,,,6640.71,0.001,31.63,0.0,4.5503,4.7421,0.0066
255.0,,0.33,,,,,,,988.45,0.004,8.1,0.9634,0.3676,1.0937,0.0006
260.0,,0.31,,,,,,,282.86,0.0094,3.48,0.5466,0.2029,0.4253,0.0
265.0,,0.303,,,,,,,164.86,0.0099,3.43,0.655,0.0,0.3775,0.0006
270.0,,0.311,,,,,,,132.68,0.0075,4.53,1.0393,0.0,0.4672,0.0003
275.0,,0.313,,,,,,,171.06,0.0111,3.01,0.6968,0.0,0.294,0.0003
280.0,,0.307,,,,,,,74.66,0.0124,2.76,0.7322,0.0,0.2515,0.0004
285.0,,0.304,,,,,,,125.74,0.008100000000000001,4.26,1.1129,0.0,0.3606,0.0
290.0,,0.313,,,,,,,116.95,0.0089,3.72,1.1024,0.0,0.3105,0.0006
295.0,,0.311,,,,,,,109.89,0.008100000000000001,3.97,1.2256,0.0,0.3293,0.0006
300.0,,0.303,,,,,,,215.78,0.0086,3.69,1.1897,0.0,0.2905,0.0
305.0,,0.311,,,,,,,542.05,0.0042,7.54,2.4557,0.0,0.5735,0.0007
310.0,,0.298,,,,,,,405.13,0.0046,7.1,2.2833,0.0,0.5042,0.0018
315.0,,0.298,,,,,,,178.74,0.0088,3.76,1.174,0.0,0.2482,0.001
320.0,,0.298,,,,,,,167.77,0.0138,2.36,0.755,0.0,0.1529,0.0002
325.0,,0.29,,,,,,,131.09,0.0138,2.36,0.7532,0.0,0.147,0.0
330.0,,0.298,,,,,,,179.02,0.0072,4.61,1.4337,0.0,0.2686,0.0001
335.0,,0.294,,,,,,,115.15,0.0063,5.16,1.6613,0.0,0.3012,0.0
340.0,,0.287,,,,,,,79.25,0.0069,4.73,1.4747,0.0,0.2616,0.0006
345.0,,0.276,,,,,,,57.7,0.0131,2.57,0.7863,0.0,0.1345,0.0005
350.0,,0.287,,,,,,,139.36,0.0108,3.09,0.9349,0.0,0.1572,0.0
355.0,,0.277,,,,,,,149.39,0.0073,4.6,1.3843,0.0,0.225,0.0004
360.0,,0.27899999999999997,,,,,,,11.73,0.0074,4.5,1.3231,0.0,0.2144,0.0009
365.0,,0.26,,,,,,,90.78,0.013600000000000001,2.51,0.7283,0.0,0.1145,0.0003
370.0,,0.26,,,,,,,127.74,0.011899999999999999,2.83,0.8003,0.0,0.1265,0.0003
