Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
252.0,,1.301,,,,,,,0.082,1.62,0.017
255.0,,1.266,,,,,,,0.081,1.6,0.014
258.0,,1.2670000000000001,,,,,,,0.08,1.6,0.015
261.0,,1.2790000000000001,,,,,,,0.078,1.63,0.015
264.0,,1.305,,,,,,,0.077,1.67,0.016
267.0,,1.3119999999999998,,,,,,,0.076,1.67,0.017
270.0,,1.3330000000000002,,,,,,,0.075,1.72,0.019
273.0,,1.392,,,,,,,0.073,1.82,0.021
276.0,,1.4680000000000002,,,,,,,0.072,1.9,0.022
279.0,,1.4909999999999999,,,,,,,0.071,1.93,0.024
282.0,,1.554,,,,,,,0.071,2.02,0.023
285.0,,1.617,,,,,,,0.069,2.12,0.021
288.0,,1.6440000000000001,,,,,,,0.068,2.18,0.022
291.0,,1.6600000000000001,,,,,,,0.067,2.21,0.022
294.0,,1.712,,,,,,,0.066,2.31,0.023
297.0,,1.7690000000000001,,,,,,,0.065,2.42,0.019
300.0,,1.826,,,,,,,0.064,2.51,0.012
303.0,,1.817,,,,,,,0.063,2.52,0.008
306.0,,1.774,,,,,,,0.062,2.48,0.007
309.0,,1.723,,,,,,,0.061,2.47,0.005
312.0,,1.6880000000000002,,,,,,,0.06,2.47,0.007
315.0,,1.652,,,,,,,0.058,2.48,0.008
318.0,,1.629,,,,,,,0.057,2.5,0.01
321.0,,1.574,,,,,,,0.055,2.5,0.013
324.0,,1.5130000000000001,,,,,,,0.053,2.47,0.016
327.0,,1.46,,,,,,,0.052,2.48,0.021
330.0,,1.4180000000000001,,,,,,,0.05,2.49,0.024
333.0,,1.376,,,,,,,0.048,2.52,0.027
336.0,,1.336,,,,,,,0.047,2.56,0.028
339.0,,1.308,,,,,,,0.045,2.59,0.032
342.0,,1.2770000000000001,,,,,,,0.044,2.61,0.033
345.0,,1.247,,,,,,,0.042,2.7,0.032
348.0,,1.19,,,,,,,0.04,2.74,0.03
351.0,,1.153,,,,,,,0.038,2.77,0.029
354.0,,1.149,,,,,,,0.037,2.94,0.03
357.0,,1.1340000000000001,,,,,,,0.035,3.01,0.03
360.0,,1.072,,,,,,,0.033,3.03,0.031
363.0,,1.025,,,,,,,0.032,3.06,0.028
366.0,,1.002,,,,,,,0.03,3.13,0.033
369.0,,0.99,,,,,,,0.029,3.19,0.033
372.0,,0.9540000000000001,,,,,,,0.028,3.19,0.039
375.0,,0.903,,,,,,,0.027,3.13,0.045
378.0,,0.877,,,,,,,0.026,3.17,0.056
381.0,,0.85,,,,,,,0.025,3.21,0.066
384.0,,0.8,,,,,,,0.024,3.2,0.08
387.0,,0.766,,,,,,,0.023,3.21,0.086
390.0,,0.746,,,,,,,0.023,3.19,0.094
393.0,,0.7120000000000001,,,,,,,0.022,3.22,0.108
396.0,,0.654,,,,,,,0.021,3.25,0.119
399.0,,0.616,,,,,,,0.02,3.25,0.133
402.0,,0.6,,,,,,,0.019,3.26,0.154
405.0,,0.5760000000000001,,,,,,,0.019,3.24,0.171
408.0,,0.5529999999999999,,,,,,,0.018,3.22,0.18
411.0,,0.514,,,,,,,0.018,3.24,0.181
414.0,,0.485,,,,,,,0.017,3.3,0.183
417.0,,0.469,,,,,,,0.016,3.31,0.182
420.0,,0.47200000000000003,,,,,,,0.016,3.28,0.185
423.0,,0.456,,,,,,,0.016,3.14,0.173
426.0,,0.433,,,,,,,0.015,3.15,0.19
429.0,,0.40299999999999997,,,,,,,0.015,3.08,0.232
432.0,,0.375,,,,,,,0.015,2.96,0.277
435.0,,0.359,,,,,,,0.015,2.71,0.32
438.0,,0.33799999999999997,,,,,,,0.015,2.61,0.367
441.0,,0.329,,,,,,,0.015,2.52,0.363
444.0,,0.307,,,,,,,0.015,2.51,0.376
447.0,,0.313,,,,,,,0.015,2.5,0.387
450.0,,0.327,,,,,,,0.015,2.53,0.392
453.0,,0.326,,,,,,,0.015,2.51,0.39
456.0,,0.31,,,,,,,0.015,2.61,0.403
459.0,,0.319,,,,,,,0.015,2.67,0.395
462.0,,0.313,,,,,,,0.014,2.76,0.394
465.0,,0.289,,,,,,,0.014,2.74,0.363
468.0,,0.282,,,,,,,0.014,2.78,0.354
471.0,,0.305,,,,,,,0.014,2.86,0.347
