Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLR (g/s),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
330.0,,0.019,,,,,,,681.13,0.0239,0.73,0.0092,0.1819,0.1286,0.0
335.0,,0.02,,,,,,,774.09,0.020800000000000003,0.88,0.0112,0.1384,0.1572,0.0002
340.0,,0.025,,,,,,,831.59,0.0213,0.84,0.0109,0.1379,0.1626,0.0
345.0,,0.013000000000000001,,,,,,,876.52,0.0215,0.86,0.011,0.1224,0.162,0.0
350.0,,0.024,,,,,,,1112.86,0.018000000000000002,1.09,0.0109,0.2706,0.2043,0.0
355.0,,0.023,,,,,,,1056.58,0.0192,1.01,0.0106,0.2394,0.1968,0.0
360.0,,0.023,,,,,,,1006.85,0.0262,0.75,0.0049,0.5238,0.1636,0.0002
365.0,,0.027000000000000003,,,,,,,696.8,0.0426,0.85,0.0,1.2739,0.1092,0.0
370.0,,0.044000000000000004,,,,,,,503.48,0.0668,1.56,0.0,1.2332,0.049,0.0
375.0,,0.5810000000000001,,,,,,,639.73,0.0889,1.55,0.0009,0.9545,0.0463,0.0
380.0,,1.7269999999999999,,,,,,,1159.19,0.1068,1.23,0.0028,0.8158,0.0606,0.0
385.0,,2.226,,,,,,,1304.69,0.1159,1.11,0.0114,0.711,0.0668,0.0
390.0,,2.21,,,,,,,1397.89,0.11789999999999999,1.06,0.01,0.7421,0.0734,0.0
395.0,,2.171,,,,,,,1465.03,0.1185,1.13,0.016,0.7397,0.068,0.0
400.0,,2.1790000000000003,,,,,,,1564.26,0.11050000000000001,1.17,0.0164,0.7499,0.0648,0.0
405.0,,2.275,,,,,,,1651.89,0.1038,1.2,0.0181,0.7902,0.0688,0.0
410.0,,2.2030000000000003,,,,,,,1569.57,0.1079,1.13,0.0216,0.7414,0.0258,0.0
415.0,,2.124,,,,,,,1429.48,0.1073,1.14,0.0212,0.7607,0.0651,0.0
420.0,,2.077,,,,,,,1467.2,0.10220000000000001,1.21,0.0196,0.7895,0.0529,0.0
425.0,,2.071,,,,,,,1414.42,0.1032,1.19,0.0227,0.7559,0.0556,0.0
430.0,,2.072,,,,,,,1294.81,0.1034,1.16,0.0217,0.7653,0.0504,0.0
435.0,,2.049,,,,,,,1285.72,0.1033,1.15,0.02,0.7783,0.0535,0.0
440.0,,2.0380000000000003,,,,,,,1202.37,0.1073,1.14,0.0159,0.8174,0.0537,0.0
445.0,,2.006,,,,,,,1086.94,0.11,1.22,0.0076,0.9108,0.0506,0.0
450.0,,2.142,,,,,,,1070.3,0.1292,1.11,0.0123,0.8286,0.0643,0.0
455.0,,2.316,,,,,,,943.78,0.1539,0.99,0.0202,0.6996,0.0698,0.0
460.0,,2.6180000000000003,,,,,,,1168.12,0.1529,0.96,0.0232,0.6545,0.0725,0.0
465.0,,2.7600000000000002,,,,,,,1341.01,0.1427,0.96,0.0283,0.66,0.087,0.0
470.0,,2.682,,,,,,,1361.74,0.1356,1.0,0.0249,0.7186,0.0745,0.0
475.0,,2.466,,,,,,,1270.9,0.1307,1.07,0.0189,0.8096,0.0574,0.0
480.0,,2.431,,,,,,,1076.45,0.1359,1.11,0.0154,0.8392,0.0563,0.0
485.0,,2.495,,,,,,,1012.51,0.1475,1.1,0.0208,0.7724,0.0591,0.0
490.0,,2.737,,,,,,,1018.35,0.1558,1.02,0.0251,0.7072,0.0786,0.0
495.0,,2.919,,,,,,,1128.76,0.1531,1.01,0.0264,0.7022,0.0701,0.0
500.0,,2.923,,,,,,,1282.13,0.1408,1.08,0.0272,0.7191,0.0589,0.0
505.0,,2.812,,,,,,,1348.13,0.1304,1.12,0.0268,0.744,0.0788,0.0
510.0,,2.739,,,,,,,1332.4,0.1223,1.17,0.0232,0.7912,0.058,0.0
515.0,,2.634,,,,,,,1303.34,0.1106,1.28,0.0171,0.8553,0.0632,0.0
520.0,,2.542,,,,,,,1320.23,0.10710000000000001,1.3,0.0184,0.8475,0.0563,0.0
525.0,,2.471,,,,,,,1243.14,0.10529999999999999,1.31,0.0158,0.8564,0.0508,0.0
530.0,,2.463,,,,,,,1283.01,0.09910000000000001,1.41,0.0136,0.8844,0.0484,0.0
535.0,,2.43,,,,,,,1239.67,0.0983,1.36,0.0104,0.8982,0.0453,0.0
540.0,,2.391,,,,,,,1161.87,0.0943,1.48,0.0131,0.8781,0.0424,0.0
545.0,,2.341,,,,,,,1273.54,0.0876,1.48,0.0058,0.9416,0.0381,0.0
550.0,,2.302,,,,,,,1239.76,0.0835,1.57,0.0102,0.9013,0.0393,0.0
555.0,,2.165,,,,,,,1250.18,0.0808,1.53,0.0072,0.9223,0.0461,0.0
560.0,,2.156,,,,,,,1113.98,0.0804,1.52,0.0064,0.9315,0.0371,0.0
565.0,,2.044,,,,,,,1177.06,0.07740000000000001,1.54,0.006,0.931,0.0409,0.0
570.0,,2.001,,,,,,,1146.43,0.0752,1.54,0.0,1.0025,0.0452,0.0
575.0,,1.946,,,,,,,1139.49,0.0736,1.54,0.0049,0.9385,0.0413,0.0
580.0,,1.9000000000000001,,,,,,,1211.09,0.07,1.58,0.0,1.031,0.0353,0.0
585.0,,1.848,,,,,,,1132.27,0.07110000000000001,1.62,0.002,0.9737,0.0333,0.0001
590.0,,1.8219999999999998,,,,,,,1140.52,0.0709,1.64,0.0032,0.9591,0.0392,0.0
595.0,,1.892,,,,,,,1202.13,0.067,1.62,0.0,1.0277,0.0302,0.0
600.0,,1.828,,,,,,,1177.98,0.0649,1.62,0.003,0.9617,0.0362,0.0001
605.0,,1.742,,,,,,,1172.75,0.06620000000000001,1.57,0.0046,0.9327,0.0396,0.0
610.0,,1.691,,,,,,,1152.82,0.0653,1.64,0.0069,0.902,0.0337,0.0
615.0,,1.6740000000000002,,,,,,,1242.92,0.058499999999999996,1.77,0.0,1.0539,0.0316,0.0
620.0,,1.676,,,,,,,1282.96,0.0547,1.92,0.0,1.0773,0.0293,0.0
625.0,,1.642,,,,,,,1222.36,0.0552,1.89,0.0,1.0866,0.0284,0.0
630.0,,1.6600000000000001,,,,,,,1144.94,0.0576,1.75,0.0,1.0227,0.0253,0.0
635.0,,1.6,,,,,,,1021.79,0.061399999999999996,1.58,0.0039,0.9341,0.0209,0.0001
640.0,,1.556,,,,,,,1049.82,0.0584,1.67,0.0049,0.9214,0.0204,0.0
645.0,,1.506,,,,,,,1122.78,0.0514,1.88,0.0,1.0609,0.027,0.0
650.0,,1.494,,,,,,,1144.66,0.0487,1.99,0.0,1.0903,0.0256,0.0
655.0,,1.4569999999999999,,,,,,,1278.18,0.0447,2.05,0.0,1.1841,0.0222,0.0
660.0,,1.462,,,,,,,1221.44,0.0433,2.14,0.0,1.167,0.021,0.0
665.0,,1.412,,,,,,,1037.58,0.0489,1.93,0.0,1.0329,0.0197,0.0001
670.0,,1.429,,,,,,,1025.8,0.0501,1.82,0.0004,0.993,0.0171,0.0
675.0,,1.409,,,,,,,1001.01,0.0472,1.93,0.0007,0.987,0.0162,0.0
680.0,,1.347,,,,,,,1074.05,0.0433,2.03,0.0,1.0809,0.0181,0.0
685.0,,1.3390000000000002,,,,,,,1088.45,0.0415,2.12,0.0,1.0568,0.02,0.0
690.0,,1.2830000000000001,,,,,,,1024.82,0.0424,1.99,0.0,1.0571,0.0197,0.0
695.0,,1.2819999999999998,,,,,,,1123.16,0.037700000000000004,2.22,0.0,1.1931,0.0202,0.0001
700.0,,1.246,,,,,,,1047.27,0.0405,2.11,0.0,1.0885,0.0179,0.0
705.0,,1.25,,,,,,,858.27,0.045700000000000005,1.78,0.0023,0.9484,0.0135,0.0
710.0,,1.251,,,,,,,1028.95,0.0383,2.11,0.0,1.1789,0.0166,0.0
715.0,,1.206,,,,,,,1015.24,0.0385,2.12,0.0,1.1333,0.0158,0.0001
720.0,,1.197,,,,,,,857.0,0.0458,1.72,0.0018,0.9575,0.0143,0.0001
725.0,,1.2140000000000002,,,,,,,850.79,0.0424,1.84,0.0004,0.9909,0.0125,0.0
730.0,,1.19,,,,,,,999.36,0.038,2.11,0.0,1.1149,0.0142,0.0001
735.0,,1.186,,,,,,,998.12,0.0363,2.24,0.0,1.1862,0.0137,0.0001
740.0,,1.207,,,,,,,1061.07,0.033100000000000004,2.5,0.0,1.2366,0.0166,0.0001
745.0,,1.201,,,,,,,994.48,0.0346,2.37,0.0,1.2288,0.0144,0.0
750.0,,1.222,,,,,,,814.8,0.041600000000000005,1.99,0.0,1.025,0.0134,0.0
755.0,,1.186,,,,,,,831.35,0.0417,1.98,0.0,1.0424,0.0124,0.0
760.0,,1.2140000000000002,,,,,,,959.91,0.0358,2.32,0.0,1.1343,0.0139,0.0001
765.0,,1.178,,,,,,,1009.42,0.0349,2.35,0.0,1.1876,0.0144,0.0001
770.0,,1.192,,,,,,,867.3,0.0376,2.21,0.0,1.0857,0.0127,0.0001
775.0,,1.185,,,,,,,749.26,0.042,1.96,0.0001,0.9977,0.0099,0.0
780.0,,1.169,,,,,,,795.62,0.0388,2.14,0.0,1.0802,0.0121,0.0001
785.0,,1.171,,,,,,,1012.38,0.0323,2.61,0.0,1.2847,0.0134,0.0002
790.0,,1.191,,,,,,,906.32,0.0361,2.31,0.0,1.1498,0.0109,0.0
795.0,,1.173,,,,,,,850.08,0.0395,2.15,0.0,1.1333,0.01,0.0001
800.0,,1.179,,,,,,,926.96,0.0376,2.27,0.0,1.1372,0.0105,0.0001
805.0,,1.185,,,,,,,844.04,0.037700000000000004,2.23,0.0,1.0857,0.0115,0.0
810.0,,1.195,,,,,,,813.35,0.0395,2.14,0.0,1.0448,0.0099,0.0001
815.0,,1.195,,,,,,,939.06,0.0355,2.31,0.0,1.2269,0.0119,0.0001
820.0,,1.187,,,,,,,998.1,0.0326,2.59,0.0,1.3296,0.0122,0.0002
825.0,,1.19,,,,,,,948.19,0.033,2.51,0.0,1.2362,0.0109,0.0002
830.0,,1.2,,,,,,,1041.14,0.0309,2.68,0.0,1.2928,0.0125,0.0002
835.0,,1.183,,,,,,,907.14,0.035,2.33,0.0,1.1292,0.011,0.0
840.0,,1.167,,,,,,,776.81,0.041299999999999996,1.92,0.0008,0.9737,0.008,0.0001
845.0,,1.148,,,,,,,815.83,0.0384,2.17,0.0,1.0143,0.0083,0.0001
850.0,,1.11,,,,,,,897.11,0.0315,2.63,0.0,1.2915,0.011,0.0
855.0,,1.161,,,,,,,886.13,0.0318,2.55,0.0,1.1855,0.01,0.0
860.0,,1.146,,,,,,,815.32,0.036000000000000004,2.28,0.0,1.1042,0.0086,0.0
865.0,,1.122,,,,,,,724.39,0.0376,2.19,0.0,1.0405,0.0093,0.0
870.0,,1.122,,,,,,,815.27,0.0338,2.38,0.0,1.1404,0.0084,0.0001
875.0,,1.1400000000000001,,,,,,,1048.26,0.0257,3.09,0.0,1.444,0.0106,0.0
880.0,,1.103,,,,,,,1045.92,0.0278,2.84,0.0,1.2652,0.013,0.0
885.0,,1.1059999999999999,,,,,,,759.8,0.035,2.2,0.0,1.0587,0.0084,0.0
890.0,,1.077,,,,,,,684.64,0.037000000000000005,2.15,0.0,1.0388,0.0078,0.0
895.0,,1.07,,,,,,,699.96,0.0382,2.03,0.0011,0.96,0.0084,0.0
900.0,,1.072,,,,,,,687.7,0.036000000000000004,2.17,0.0,1.0713,0.0084,0.0
905.0,,1.068,,,,,,,770.26,0.0322,2.44,0.0,1.1895,0.0089,0.0001
910.0,,1.073,,,,,,,900.07,0.0271,2.92,0.0,1.1978,0.0105,0.0001
915.0,,1.058,,,,,,,886.18,0.0273,2.89,0.0,1.3364,0.0091,0.0
920.0,,1.062,,,,,,,720.17,0.032100000000000004,2.45,0.0,1.1311,0.0081,0.0
925.0,,1.058,,,,,,,881.09,0.0276,2.87,0.0,1.3065,0.0099,0.0
930.0,,1.043,,,,,,,787.76,0.028399999999999998,2.71,0.0,1.3163,0.0107,0.0
935.0,,1.05,,,,,,,704.15,0.0342,2.26,0.0,1.082,0.0071,0.0001
940.0,,1.028,,,,,,,798.15,0.0311,2.51,0.0,1.1602,0.0093,0.0001
945.0,,1.0490000000000002,,,,,,,865.74,0.0263,2.92,0.0,1.4069,0.0107,0.0001
950.0,,1.0290000000000001,,,,,,,736.46,0.031000000000000003,2.44,0.0,1.2018,0.008,0.0001
955.0,,1.028,,,,,,,650.13,0.036000000000000004,2.13,0.0,1.0435,0.0069,0.0
960.0,,1.0150000000000001,,,,,,,760.96,0.0285,2.71,0.0,1.269,0.0081,0.0
965.0,,1.0150000000000001,,,,,,,797.66,0.026600000000000002,2.93,0.0,1.3047,0.009,0.0001
970.0,,1.0290000000000001,,,,,,,802.43,0.0296,2.54,0.0,1.291,0.0101,0.0001
975.0,,1.0390000000000001,,,,,,,843.93,0.026000000000000002,3.04,0.0,1.472,0.0081,0.0
980.0,,1.028,,,,,,,726.39,0.0308,2.44,0.0,1.2255,0.0087,0.0
985.0,,1.054,,,,,,,589.28,0.0383,1.98,0.0015,0.94,0.0063,0.0
990.0,,1.021,,,,,,,657.16,0.034300000000000004,2.17,0.0,1.016,0.007,0.0
995.0,,1.023,,,,,,,753.55,0.029300000000000003,2.53,0.0,1.1985,0.0071,0.0
1000.0,,1.011,,,,,,,658.84,0.0313,2.39,0.0,1.1665,0.0073,0.0001
1005.0,,1.0190000000000001,,,,,,,651.66,0.032799999999999996,2.31,0.0,1.1123,0.0074,0.0
1010.0,,1.034,,,,,,,752.81,0.0304,2.38,0.0,1.1958,0.0082,0.0001
1015.0,,1.032,,,,,,,746.29,0.0288,2.63,0.0,1.2234,0.0076,0.0
1020.0,,0.991,,,,,,,883.78,0.0253,3.01,0.0,1.3297,0.0085,0.0002
1025.0,,1.0170000000000001,,,,,,,801.76,0.0265,2.83,0.0,1.2294,0.0084,0.0
1030.0,,1.0090000000000001,,,,,,,728.32,0.030699999999999998,2.4,0.0,1.0763,0.0074,0.0
1035.0,,0.99,,,,,,,737.38,0.0281,2.64,0.0,1.2041,0.0075,0.0
1040.0,,0.988,,,,,,,799.94,0.0265,2.77,0.0,1.2416,0.0074,0.0
1045.0,,0.981,,,,,,,630.74,0.0311,2.34,0.0,1.0638,0.007,0.0
1050.0,,0.9890000000000001,,,,,,,617.09,0.0349,2.06,0.0006,0.977,0.0068,0.0001
1055.0,,0.986,,,,,,,665.81,0.0292,2.47,0.0,1.0986,0.0076,0.0
1060.0,,0.978,,,,,,,978.18,0.0207,3.37,0.0,1.5016,0.0087,0.0002
1065.0,,0.99,,,,,,,845.78,0.023,3.06,0.0,1.4102,0.0081,0.0
1070.0,,0.9740000000000001,,,,,,,654.96,0.0308,2.26,0.0,1.0565,0.0076,0.0001
1075.0,,0.9790000000000001,,,,,,,665.13,0.0326,2.1,0.0029,0.8928,0.0067,0.0
1080.0,,0.951,,,,,,,661.56,0.0315,2.14,0.0004,0.9868,0.0074,0.0001
1085.0,,0.9550000000000001,,,,,,,600.58,0.029700000000000004,2.27,0.0,1.1029,0.006,0.0
1090.0,,0.9359999999999999,,,,,,,861.26,0.023,2.92,0.0,1.2684,0.0086,0.0001
1095.0,,0.9470000000000001,,,,,,,907.08,0.02,3.4,0.0,1.4802,0.0086,0.0
1100.0,,0.938,,,,,,,659.59,0.0268,2.62,0.0,1.2607,0.0068,0.0
1105.0,,0.953,,,,,,,666.37,0.028700000000000003,2.4,0.0,1.0544,0.0068,0.0002
1110.0,,0.9400000000000001,,,,,,,729.23,0.0271,2.59,0.0,1.1366,0.0087,0.0
1115.0,,0.9470000000000001,,,,,,,611.21,0.030299999999999997,2.24,0.0029,0.8989,0.008,0.0001
1120.0,,0.948,,,,,,,693.18,0.028700000000000003,2.41,0.0023,0.9255,0.0064,0.0
1125.0,,0.903,,,,,,,712.99,0.025099999999999997,2.77,0.0,1.238,0.0075,0.0001
1130.0,,0.898,,,,,,,639.43,0.0273,2.62,0.0,1.0513,0.0079,0.0
1135.0,,0.9059999999999999,,,,,,,631.0,0.026400000000000003,2.7,0.0,1.0472,0.0072,0.0
1140.0,,0.925,,,,,,,803.48,0.0206,3.4,0.0,1.4113,0.0097,0.0
1145.0,,0.903,,,,,,,718.92,0.022799999999999997,3.06,0.0,1.1748,0.0079,0.0002
1150.0,,0.897,,,,,,,561.17,0.028700000000000003,2.36,0.0029,0.9047,0.0082,0.0
1155.0,,0.8840000000000001,,,,,,,568.07,0.0279,2.45,0.0019,0.9413,0.0068,0.0002
1160.0,,0.8790000000000001,,,,,,,581.83,0.0257,2.69,0.0,1.0117,0.0075,0.0
1165.0,,0.87,,,,,,,638.65,0.0242,2.84,0.0,1.0586,0.0072,0.0001
1170.0,,0.877,,,,,,,709.04,0.02,3.47,0.0,1.3644,0.0101,0.0
1175.0,,0.883,,,,,,,702.08,0.021800000000000003,3.06,0.0,1.2541,0.0095,0.0001
1180.0,,0.8740000000000001,,,,,,,492.61,0.0292,2.26,0.0026,0.9003,0.0065,0.0
1185.0,,0.8390000000000001,,,,,,,455.73,0.027700000000000002,2.45,0.0014,0.9479,0.0069,0.0002
1190.0,,0.841,,,,,,,636.61,0.0196,3.45,0.0,1.3674,0.0083,0.0
1195.0,,0.833,,,,,,,700.28,0.0198,3.4,0.0,1.2637,0.0113,0.0001
1200.0,,0.843,,,,,,,516.57,0.024900000000000002,2.69,0.0,1.0052,0.0068,0.0
1205.0,,0.843,,,,,,,516.56,0.023100000000000002,2.85,0.0,1.0052,0.007,0.0
1210.0,,0.8290000000000001,,,,,,,652.67,0.021800000000000003,2.96,0.0,1.2212,0.0095,0.0001
1215.0,,0.8470000000000001,,,,,,,559.96,0.0244,2.68,0.0,1.0444,0.0082,0.0002
1220.0,,0.8150000000000001,,,,,,,536.32,0.0255,2.43,0.0013,0.9561,0.0091,0.0
1225.0,,0.812,,,,,,,632.5,0.0222,2.82,0.0,1.1333,0.0097,0.0
1230.0,,0.787,,,,,,,620.43,0.022400000000000003,2.75,0.0,1.1036,0.0105,0.0002
1235.0,,0.793,,,,,,,532.91,0.0229,2.72,0.0,1.0248,0.0103,0.0001
1240.0,,0.7709999999999999,,,,,,,625.46,0.0173,3.61,0.0,1.3246,0.0145,0.0003
1245.0,,0.779,,,,,,,638.93,0.018000000000000002,3.45,0.0,1.3751,0.0144,0.0
1250.0,,0.772,,,,,,,473.57,0.0244,2.55,0.001,0.9719,0.0103,0.0
1255.0,,0.773,,,,,,,470.63,0.0256,2.42,0.0006,0.9832,0.01,0.0
1260.0,,0.757,,,,,,,459.74,0.022400000000000003,2.71,0.0,1.0301,0.0088,0.0001
1265.0,,0.751,,,,,,,387.01,0.023,2.6,0.0,1.0337,0.0096,0.0001
1270.0,,0.75,,,,,,,371.91,0.0239,2.51,0.0044,0.8946,0.0097,0.0
1275.0,,0.7140000000000001,,,,,,,425.04,0.02,2.94,0.0,1.1285,0.0138,0.0001
1280.0,,0.7340000000000001,,,,,,,479.07,0.0172,3.34,0.0,1.2806,0.0148,0.0002
1285.0,,0.723,,,,,,,428.02,0.0199,2.92,0.0029,0.9416,0.013,0.0
1290.0,,0.72,,,,,,,357.83,0.022799999999999997,2.54,0.0033,0.9255,0.0096,0.0001
1295.0,,0.731,,,,,,,387.5,0.0206,2.76,0.0,1.1121,0.0149,0.0002
1300.0,,0.7290000000000001,,,,,,,417.72,0.018600000000000002,3.01,0.0,1.1644,0.0135,0.0002
1305.0,,0.706,,,,,,,446.61,0.016200000000000003,3.45,0.0,1.3657,0.0176,0.0
1310.0,,0.6900000000000001,,,,,,,435.02,0.0151,3.7,0.0,1.4,0.0177,0.0
1315.0,,0.6900000000000001,,,,,,,510.53,0.0176,3.26,0.0,1.0891,0.0174,0.0
1320.0,,0.675,,,,,,,360.64,0.0197,2.92,0.0045,0.9197,0.0137,0.0001
1325.0,,0.6920000000000001,,,,,,,329.64,0.0248,2.22,0.0073,0.8341,0.0119,0.0002
1330.0,,0.6709999999999999,,,,,,,297.93,0.0221,2.59,0.0065,0.8691,0.0132,0.0002
1335.0,,0.662,,,,,,,429.52,0.0166,3.39,0.0,1.1921,0.0191,0.0
1340.0,,0.667,,,,,,,384.55,0.02,2.68,0.0023,0.9581,0.0196,0.0
1345.0,,0.663,,,,,,,312.67,0.0188,2.85,0.0,1.0804,0.0154,0.0
1350.0,,0.65,,,,,,,370.13,0.019,2.73,0.0008,0.9879,0.0165,0.0
1355.0,,0.631,,,,,,,316.6,0.0202,2.48,0.0017,0.991,0.0164,0.0
1360.0,,0.616,,,,,,,287.34,0.0168,2.96,0.0,1.1553,0.021,0.0001
1365.0,,0.625,,,,,,,386.34,0.013999999999999999,3.58,0.0,1.407,0.0247,0.0
1370.0,,0.612,,,,,,,327.89,0.0128,3.76,0.0,1.4417,0.0383,0.0
1375.0,,0.619,,,,,,,308.77,0.0178,2.76,0.0,1.0325,0.0266,0.0
