Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
460.0,26.31,,0.0264,,,,,,0.0,9.19,1.429,0.079,0.33009,0.08836,0.0016
465.0,26.28,,0.0265,,,,,,47.6,8.71,1.968,0.115,0.22362,0.12711,0.0023
470.0,26.27,,0.0265,,,,,,16.8,8.72,2.151,0.118,0.07996,0.14037,0.003
475.0,26.26,,0.0264,,,,,,0.0,8.69,0.998,0.072,0.22844,0.08464,0.0018
480.0,26.24,,0.0263,,,,,,31.6,8.18,0.829,0.067,0.11223,0.07762,0.0001
485.0,26.21,,0.0264,,,,,,33.5,8.21,1.148,0.1,0.50135,0.11386,0.0002
490.0,26.23,,0.0266,,,,,,0.0,7.77,2.227,0.167,0.51752,0.18826,0.0004
495.0,26.19,,0.0264,,,,,,44.4,7.71,1.553,0.199,0.66725,0.22234,0.0002
500.0,26.18,,0.0263,,,,,,3.4,7.23,1.025,0.108,0.40282,0.12899,0.0004
505.0,26.18,,0.0266,,,,,,11.2,6.8,0.489,0.07,0.47529,0.09343,0.0002
510.0,26.15,,0.0264,,,,,,20.4,6.76,0.689,0.09,0.5322,0.11204,0.0003
515.0,26.13,,0.0263,,,,,,106.9,7.2,1.451,0.199,1.56764,0.2282,0.0007
520.0,26.13,,0.0262,,,,,,51.9,5.76,1.241,0.147,0.74744,0.1856,0.0004
525.0,26.11,,0.0263,,,,,,51.1,4.81,0.874,0.114,0.73236,0.15357,0.0005
530.0,26.11,,0.0264,,,,,,57.6,5.31,1.132,0.083,0.92642,0.13123,0.0004
535.0,26.13,,0.0266,,,,,,53.0,3.89,1.393,0.109,0.87409,0.16218,0.0003
540.0,26.09,,0.0265,,,,,,0.0,2.91,2.785,0.218,2.32224,0.36529,0.0012
545.0,26.06,,0.0264,,,,,,19.2,3.39,1.777,0.141,2.17171,0.23233,0.0008
550.0,26.03,,0.0266,,,,,,0.0,1.94,0.897,0.092,2.20589,0.17533,0.0004
555.0,26.06,,0.0265,,,,,,0.0,1.94,9.843,1.23,22.4593,2.3327,0.0079
560.0,26.05,,0.0264,,,,,,0.0,1.93,9.129,0.308,14.99505,2.30496,0.0082
565.0,26.03,,0.0263,,,,,,0.0,0.96,6.197,0.263,8.42122,0.75153,0.0019
570.0,26.07,,0.0264,,,,,,0.0,-0.48,4.083,0.146,8.09864,0.53416,0.0034
575.0,26.07,,0.0265,,,,,,0.0,0.48,3.942,0.099,3.36724,0.35998,0.0014
580.0,26.06,,0.0264,,,,,,0.0,0.0,2.895,0.045,2.40695,0.24512,0.0007
585.0,26.04,,0.0265,,,,,,0.0,-0.97,2.35,0.047,2.50314,0.25476,0.0009
590.0,26.05,,0.0262,,,,,,0.0,-0.48,2.531,0.032,2.08313,0.32546,0.0012
595.0,26.05,,0.0264,,,,,,0.0,-0.48,3.293,0.032,3.56198,0.3254,0.0005
600.0,26.07,,0.0264,,,,,,0.0,-0.97,2.221,0.032,2.24587,0.32097,0.0006
605.0,26.04,,0.0265,,,,,,0.0,0.0,1.436,0.032,4.36859,0.3216,0.001
610.0,26.07,,0.0263,,,,,,0.0,-0.46,22.779,0.416,63.81799,4.17521,0.0077
615.0,26.06,,0.0266,,,,,,0.0,-0.49,17.334,0.421,54.53677,4.17768,0.01
620.0,26.04,,0.0263,,,,,,0.0,-0.46,7.672,-0.029,49.66203,4.07335,0.0037
625.0,26.06,,0.0264,,,,,,0.0,-0.48,16.332,-0.029,44.94278,4.0689,0.0
630.0,26.06,,0.0264,,,,,,0.0,-0.48,13.801,-0.029,40.08763,4.06806,0.0
635.0,26.06,,0.0266,,,,,,0.0,-0.98,1.453,-0.002,4.71504,0.3255,0.0
640.0,26.07,,0.0265,,,,,,0.0,-0.97,1.649,-0.002,3.82317,0.32213,0.0
645.0,26.05,,0.0266,,,,,,0.0,-0.98,1.822,-0.002,2.36548,0.3216,0.0
650.0,26.08,,0.0265,,,,,,0.0,-0.97,1.1,-0.002,3.31862,0.31576,0.0
