Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),MLR (g/s),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
235.0,,2.2190000000000003,,,,,,,2614.0,0.0684999999999999,1.23,0.2443,0.3681,0.1633,
240.0,,1.789,,,,,,,2516.0,0.0482,1.18,0.2377,0.3919,0.1812,
245.0,,1.311,,,,,,,2559.0,0.039,0.74,0.2968,0.4101,0.1615,
250.0,,0.888,,,,,,,1930.0,0.018,0.86,0.4365,0.5628,0.2967,
255.0,,0.538,,,,,,,1431.0,0.0044,2.32,1.7993,1.7683,1.11,
260.0,,0.386,,,,,,,967.0,0.0022,6.97,6.3496,12.271,4.3244,
265.0,,0.334,,,,,,,604.0,0.0008,7.81,8.068,16.4776,4.8971,
270.0,,0.314,,,,,,,329.0,0.0088,0.76,0.7411,2.2877,0.401,
275.0,,0.315,,,,,,,134.0,0.0046,1.77,1.4151,3.4978,0.7045,
280.0,,0.318,,,,,,,11.0,0.0054,1.44,1.3745,1.7913,0.5592,
285.0,,0.312,,,,,,,-41.0,0.0029,3.42,2.5504,2.5867,0.9646,
290.0,,0.302,,,,,,,13.0,0.008,1.69,1.0384,1.5432,0.3297,
295.0,,0.302,,,,,,,4.0,0.012,1.42,0.7032,0.8971,0.2085,
300.0,,0.305,,,,,,,4.0,0.0123,1.41,0.7308,0.9073,0.1905,
305.0,,0.32,,,,,,,5.0,0.0056,3.07,1.6173,1.7554,0.3962,
310.0,,0.307,,,,,,,12.0,0.0094,1.82,0.9978,0.6317,0.2217,
315.0,,0.319,,,,,,,11.0,0.01,1.74,0.9496,0.2492,0.2005,
320.0,,0.312,,,,,,,9.0,0.0079,1.97,1.2625,0.5818,0.2435,
325.0,,0.326,,,,,,,10.0,0.0127,1.06,0.7703,,0.1411,
330.0,,0.313,,,,,,,11.0,0.0107,1.1,0.9606,0.2344,0.1617,
335.0,,0.309,,,,,,,17.0,0.013,0.96,0.7847,0.2705,0.1264,
340.0,,0.325,,,,,,,18.0,0.0127,0.94,0.8343,0.1448,0.126,
345.0,,0.337,,,,,,,14.0,0.0088,1.22,1.1872,0.434,0.172,
350.0,,0.33,,,,,,,11.0,0.009,0.89,1.1998,0.4688,0.1626,
355.0,,0.337,,,,,,,9.0,0.0116,0.5,0.9336,0.2333,0.1213,
360.0,,0.331,,,,,,,6.0,0.0109,1.14,1.0174,0.2457,0.1258,
365.0,,0.325,,,,,,,6.0,0.016,0.82,0.6903,0.1752,0.0823,
370.0,,0.335,,,,,,,6.0,0.0135,1.25,0.7713,0.2448,0.0939,
375.0,,0.3429999999999999,,,,,,,4.0,0.016,0.92,0.652,0.3457,0.0768,
380.0,,0.327,,,,,,,13.0,0.0115,1.19,0.8062,0.0785,0.1031,
385.0,,0.308,,,,,,,12.0,0.0038,4.92,2.5004,0.5075,0.3095,
390.0,,0.304,,,,,,,12.0,0.0059,2.91,1.4371,0.3847,0.189,
395.0,,0.295,,,,,,,9.0,0.0069999999999999,2.46,1.2127,0.1358,0.1555,
400.0,,0.285,,,,,,,15.0,0.0113999999999999,1.45,0.7154,0.0574,0.0924,
405.0,,0.267,,,,,,,21.0,0.0113999999999999,1.32,0.7142,,0.0895,
410.0,,0.261,,,,,,,17.0,0.0040999999999999,3.14,2.0229,,0.2432,
415.0,,0.241,,,,,,,13.0,0.0031,3.71,2.6819,,0.3136,
420.0,,0.251,,,,,,,9.0,0.0069,1.41,1.1974,,0.137,
425.0,,0.23,,,,,,,7.0,0.015,0.42,0.5486,0.0226,0.061,
430.0,,0.235,,,,,,,4.0,0.0126,0.57,0.6419,0.0149,0.0716,
435.0,,0.223,,,,,,,2.0,0.0105,0.38,0.7679,,0.0838,
440.0,,0.218,,,,,,,-0.0,0.0025,1.12,3.0663,,0.3492,
445.0,,0.201,,,,,,,-1.0,0.0008,4.03,9.551,1.0134,1.0658,
450.0,,0.213,,,,,,,0.0,0.0049,1.08,1.4312,,0.1647,
455.0,,0.193,,,,,,,6.0,-0.0001,5.02,7.1685,,0.8081,
460.0,,0.195,,,,,,,5.0,0.0047,1.1,1.4044,0.0559,0.1668,
465.0,,0.177,,,,,,,7.0,0.0038,2.13,1.7411,,0.2023,
470.0,,0.19,,,,,,,10.0,0.0132,0.8,0.4673,,0.0571,
475.0,,0.172,,,,,,,9.0,0.0163999999999999,0.7,0.3764,0.0794,0.0452,
480.0,,0.187,,,,,,,7.0,0.0079,1.62,0.7089,0.1752,0.0906,
485.0,,0.17,,,,,,,5.0,0.006,2.09,0.9315,,0.1167,
490.0,,0.161,,,,,,,4.0,0.0013,9.38,3.9159,,0.5247,
495.0,,0.138,,,,,,,2.0,0.0055,2.33,0.9263,,0.1217,
500.0,,0.126,,,,,,,3.0,0.0102,1.62,0.4411,,0.0652,
505.0,,0.1169999999999999,,,,,,,2.0,0.0076,1.78,0.5905,,0.0857,
510.0,,0.1119999999999999,,,,,,,1.0,0.006,2.19,0.6221,,0.1065,
515.0,,0.103,,,,,,,0.0,-0.005,13.15,3.744,,0.6307,
520.0,,0.084,,,,,,,-1.0,0.0062,1.81,0.4684,,0.0988,
525.0,,0.075,,,,,,,-2.0,0.0042,1.76,0.6945,,0.1438,
