Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
222.0,,0.609,,,,,,,0.044,1.59,0.06
225.0,,0.59,,,,,,,0.044,1.59,0.061
228.0,,0.5860000000000001,,,,,,,0.044,1.59,0.071
231.0,,0.5770000000000001,,,,,,,0.043,1.57,0.069
234.0,,0.5650000000000001,,,,,,,0.044,1.55,0.06
237.0,,0.562,,,,,,,0.044,1.54,0.069
240.0,,0.549,,,,,,,0.043,1.55,0.065
243.0,,0.539,,,,,,,0.043,1.57,0.069
246.0,,0.552,,,,,,,0.042,1.57,0.07
249.0,,0.534,,,,,,,0.042,1.58,0.076
252.0,,0.538,,,,,,,0.042,1.58,0.069
255.0,,0.536,,,,,,,0.042,1.59,0.075
258.0,,0.537,,,,,,,0.041,1.59,0.075
261.0,,0.55,,,,,,,0.041,1.61,0.067
264.0,,0.536,,,,,,,0.04,1.62,0.068
267.0,,0.517,,,,,,,0.04,1.63,0.072
270.0,,0.526,,,,,,,0.039,1.66,0.075
273.0,,0.517,,,,,,,0.039,1.66,0.075
276.0,,0.522,,,,,,,0.039,1.68,0.07
279.0,,0.526,,,,,,,0.039,1.68,0.072
282.0,,0.524,,,,,,,0.038,1.68,0.078
285.0,,0.523,,,,,,,0.038,1.68,0.07
288.0,,0.507,,,,,,,0.038,1.72,0.065
291.0,,0.49200000000000005,,,,,,,0.038,1.73,0.071
294.0,,0.52,,,,,,,0.037,1.73,0.08
297.0,,0.507,,,,,,,0.037,1.75,0.077
300.0,,0.501,,,,,,,0.037,1.72,0.069
303.0,,0.485,,,,,,,0.036,1.74,0.071
306.0,,0.488,,,,,,,0.036,1.75,0.08
309.0,,0.48100000000000004,,,,,,,0.035,1.79,0.071
312.0,,0.484,,,,,,,0.035,1.76,0.075
315.0,,0.483,,,,,,,0.035,1.76,0.079
318.0,,0.47600000000000003,,,,,,,0.035,1.72,0.077
321.0,,0.45799999999999996,,,,,,,0.034,1.78,0.087
324.0,,0.446,,,,,,,0.034,1.79,0.074
327.0,,0.456,,,,,,,0.033,1.81,0.078
330.0,,0.454,,,,,,,0.033,1.79,0.08
333.0,,0.433,,,,,,,0.033,1.79,0.088
336.0,,0.44799999999999995,,,,,,,0.033,1.79,0.082
339.0,,0.45799999999999996,,,,,,,0.033,1.81,0.082
342.0,,0.449,,,,,,,0.033,1.76,0.091
345.0,,0.41100000000000003,,,,,,,0.033,1.73,0.086
348.0,,0.424,,,,,,,0.033,1.72,0.09
351.0,,0.414,,,,,,,0.033,1.72,0.086
354.0,,0.419,,,,,,,0.033,1.73,0.081
357.0,,0.42600000000000005,,,,,,,0.033,1.72,0.084
360.0,,0.406,,,,,,,0.033,1.73,0.082
363.0,,0.429,,,,,,,0.033,1.77,0.089
366.0,,0.41100000000000003,,,,,,,0.032,1.78,0.091
369.0,,0.433,,,,,,,0.032,1.78,0.088
372.0,,0.409,,,,,,,0.032,1.76,0.085
375.0,,0.38799999999999996,,,,,,,0.032,1.76,0.091
378.0,,0.39,,,,,,,0.031,1.78,0.088
381.0,,0.41600000000000004,,,,,,,0.031,1.75,0.099
384.0,,0.379,,,,,,,0.031,1.72,0.089
387.0,,0.383,,,,,,,0.031,1.7,0.098
390.0,,0.335,,,,,,,0.031,1.73,0.099
393.0,,0.34299999999999997,,,,,,,0.03,1.77,0.091
396.0,,0.364,,,,,,,0.029,1.83,0.094
399.0,,0.375,,,,,,,0.029,1.89,0.103
402.0,,0.392,,,,,,,0.029,1.88,0.098
405.0,,0.402,,,,,,,0.029,1.91,0.089
408.0,,0.41000000000000003,,,,,,,0.029,1.94,0.094
411.0,,0.39299999999999996,,,,,,,0.028,2.0,0.099
414.0,,0.41700000000000004,,,,,,,0.028,2.03,0.097
417.0,,0.405,,,,,,,0.027,2.05,0.105
420.0,,0.40399999999999997,,,,,,,0.027,2.04,0.101
423.0,,0.394,,,,,,,0.027,2.06,0.1
426.0,,0.405,,,,,,,0.027,2.05,0.098
429.0,,0.383,,,,,,,0.027,2.06,0.103
432.0,,0.385,,,,,,,0.026,2.09,0.1
435.0,,0.40399999999999997,,,,,,,0.026,2.17,0.114
438.0,,0.402,,,,,,,0.026,2.15,0.108
441.0,,0.39299999999999996,,,,,,,0.025,2.16,0.115
444.0,,0.379,,,,,,,0.025,2.18,0.11
447.0,,0.375,,,,,,,0.026,2.14,0.105
450.0,,0.37700000000000006,,,,,,,0.026,2.13,0.096
453.0,,0.378,,,,,,,0.026,2.15,0.094
456.0,,0.42,,,,,,,0.026,2.16,0.097
459.0,,0.41100000000000003,,,,,,,0.026,2.18,0.105
462.0,,0.428,,,,,,,0.025,2.22,0.116
465.0,,0.402,,,,,,,0.026,2.19,0.093
468.0,,0.399,,,,,,,0.026,2.18,0.101
471.0,,0.40299999999999997,,,,,,,0.026,2.11,0.095
474.0,,0.383,,,,,,,0.026,2.12,0.095
477.0,,0.387,,,,,,,0.026,2.09,0.088
480.0,,0.391,,,,,,,0.027,2.04,0.094
483.0,,0.401,,,,,,,0.027,2.02,0.089
486.0,,0.389,,,,,,,0.027,2.05,0.094
489.0,,0.387,,,,,,,0.026,2.11,0.104
492.0,,0.402,,,,,,,0.026,2.06,0.092
495.0,,0.4,,,,,,,0.026,2.07,0.101
498.0,,0.40700000000000003,,,,,,,0.027,2.01,0.103
501.0,,0.37200000000000005,,,,,,,0.027,2.0,0.097
504.0,,0.358,,,,,,,0.027,2.0,0.087
507.0,,0.39,,,,,,,0.027,2.0,0.087
510.0,,0.385,,,,,,,0.027,1.97,0.084
513.0,,0.394,,,,,,,0.028,1.96,0.085
516.0,,0.371,,,,,,,0.028,1.95,0.097
519.0,,0.378,,,,,,,0.028,1.95,0.091
522.0,,0.397,,,,,,,0.028,1.93,0.094
525.0,,0.387,,,,,,,0.028,1.94,0.093
528.0,,0.394,,,,,,,0.028,1.95,0.093
531.0,,0.36100000000000004,,,,,,,0.028,1.93,0.09
534.0,,0.363,,,,,,,0.028,1.93,0.082
537.0,,0.389,,,,,,,0.028,1.92,0.093
540.0,,0.414,,,,,,,0.028,1.92,0.082
543.0,,0.397,,,,,,,0.028,1.94,0.096
546.0,,0.395,,,,,,,0.028,1.91,0.086
549.0,,0.391,,,,,,,0.028,1.95,0.092
552.0,,0.41200000000000003,,,,,,,0.028,1.98,0.085
555.0,,0.401,,,,,,,0.028,1.98,0.085
558.0,,0.383,,,,,,,0.028,1.93,0.092
561.0,,0.368,,,,,,,0.028,1.9,0.081
564.0,,0.396,,,,,,,0.028,1.92,0.085
567.0,,0.363,,,,,,,0.028,1.95,0.098
570.0,,0.39799999999999996,,,,,,,0.028,1.93,0.089
573.0,,0.371,,,,,,,0.028,1.9,0.085
576.0,,0.35700000000000004,,,,,,,0.028,1.92,0.085
579.0,,0.359,,,,,,,0.027,1.96,0.089
582.0,,0.391,,,,,,,0.027,1.96,0.082
585.0,,0.38799999999999996,,,,,,,0.027,1.95,0.092
588.0,,0.36,,,,,,,0.027,2.0,0.09
591.0,,0.38200000000000006,,,,,,,0.028,2.04,0.078
594.0,,0.4,,,,,,,0.027,2.02,0.084
597.0,,0.394,,,,,,,0.027,2.05,0.09
600.0,,0.375,,,,,,,0.027,2.08,0.082
603.0,,0.424,,,,,,,0.027,2.08,0.088
606.0,,0.401,,,,,,,0.027,2.05,0.091
609.0,,0.376,,,,,,,0.026,2.07,0.088
612.0,,0.36700000000000005,,,,,,,0.026,2.1,0.094
615.0,,0.38,,,,,,,0.026,2.11,0.081
618.0,,0.379,,,,,,,0.025,2.13,0.096
621.0,,0.37700000000000006,,,,,,,0.026,2.12,0.097
624.0,,0.41100000000000003,,,,,,,0.025,2.14,0.088
627.0,,0.399,,,,,,,0.026,2.14,0.073
630.0,,0.375,,,,,,,0.026,2.12,0.085
633.0,,0.419,,,,,,,0.026,2.09,0.08
636.0,,0.41200000000000003,,,,,,,0.026,2.06,0.079
639.0,,0.39799999999999996,,,,,,,0.027,2.05,0.094
642.0,,0.38,,,,,,,0.027,2.02,0.083
645.0,,0.386,,,,,,,0.027,2.01,0.087
648.0,,0.381,,,,,,,0.026,2.07,0.092
651.0,,0.387,,,,,,,0.025,2.08,0.096
654.0,,0.376,,,,,,,0.026,2.06,0.086
657.0,,0.378,,,,,,,0.026,2.06,0.08
660.0,,0.386,,,,,,,0.026,2.1,0.094
663.0,,0.386,,,,,,,0.026,2.09,0.094
666.0,,0.405,,,,,,,0.026,2.05,0.092
669.0,,0.374,,,,,,,0.026,2.0,0.097
672.0,,0.35700000000000004,,,,,,,0.026,2.04,0.086
675.0,,0.36600000000000005,,,,,,,0.025,2.13,0.09
678.0,,0.36600000000000005,,,,,,,0.024,2.19,0.097
681.0,,0.359,,,,,,,0.024,2.2,0.101
684.0,,0.34299999999999997,,,,,,,0.024,2.17,0.103
687.0,,0.348,,,,,,,0.023,2.18,0.098
690.0,,0.33799999999999997,,,,,,,0.023,2.16,0.12
693.0,,0.32299999999999995,,,,,,,0.023,2.18,0.105
696.0,,0.298,,,,,,,0.022,2.26,0.12
699.0,,0.309,,,,,,,0.022,2.32,0.119
702.0,,0.324,,,,,,,0.021,2.35,0.113
705.0,,0.31,,,,,,,0.02,2.36,0.121
708.0,,0.314,,,,,,,0.02,2.37,0.129
712.0,,0.29,,,,,,,0.02,2.44,0.132
714.0,,0.305,,,,,,,0.02,2.39,0.127
717.0,,0.329,,,,,,,0.02,2.36,0.119
720.0,,0.332,,,,,,,0.02,2.38,0.118
723.0,,0.317,,,,,,,0.02,2.49,0.139
726.0,,0.336,,,,,,,0.02,2.54,0.136
729.0,,0.321,,,,,,,0.02,2.53,0.128
732.0,,0.335,,,,,,,0.02,2.56,0.138
735.0,,0.332,,,,,,,0.019,2.58,0.149
738.0,,0.314,,,,,,,0.019,2.6,0.154
741.0,,0.335,,,,,,,0.019,2.59,0.127
744.0,,0.32299999999999995,,,,,,,0.019,2.6,0.153
748.0,,0.34,,,,,,,0.019,2.55,0.157
751.0,,0.318,,,,,,,0.019,2.46,0.15
754.0,,0.306,,,,,,,0.02,2.42,0.163
757.0,,0.294,,,,,,,0.02,2.42,0.158
760.0,,0.295,,,,,,,0.02,2.36,0.162
763.0,,0.305,,,,,,,0.021,2.25,0.146
766.0,,0.327,,,,,,,0.022,2.22,0.136
769.0,,0.32299999999999995,,,,,,,0.022,2.17,0.127
772.0,,0.3,,,,,,,0.022,2.08,0.127
775.0,,0.307,,,,,,,0.022,2.04,0.139
778.0,,0.287,,,,,,,0.022,2.07,0.128
781.0,,0.28800000000000003,,,,,,,0.022,2.07,0.123
784.0,,0.28,,,,,,,0.023,1.97,0.144
787.0,,0.266,,,,,,,0.023,1.87,0.12
790.0,,0.258,,,,,,,0.023,1.82,0.132
793.0,,0.245,,,,,,,0.023,1.8,0.148
796.0,,0.264,,,,,,,0.024,1.82,0.127
799.0,,0.24800000000000003,,,,,,,0.023,1.92,0.12
802.0,,0.281,,,,,,,0.023,1.94,0.136
805.0,,0.26,,,,,,,0.023,1.9,0.138
808.0,,0.264,,,,,,,0.022,1.89,0.134
811.0,,0.25,,,,,,,0.022,1.93,0.146
814.0,,0.26,,,,,,,0.022,1.97,0.152
817.0,,0.28800000000000003,,,,,,,0.022,1.97,0.153
820.0,,0.266,,,,,,,0.022,1.92,0.155
823.0,,0.251,,,,,,,0.022,1.87,0.156
826.0,,0.256,,,,,,,0.022,1.91,0.139
829.0,,0.247,,,,,,,0.021,1.97,0.156
832.0,,0.242,,,,,,,0.021,1.98,0.158
835.0,,0.233,,,,,,,0.021,1.97,0.143
838.0,,0.231,,,,,,,0.021,1.96,0.146
841.0,,0.242,,,,,,,0.021,1.93,0.158
844.0,,0.23800000000000002,,,,,,,0.021,1.88,0.149
847.0,,0.23500000000000001,,,,,,,0.021,1.97,0.153
850.0,,0.261,,,,,,,0.021,2.02,0.152
853.0,,0.27,,,,,,,0.021,2.02,0.145
856.0,,0.306,,,,,,,0.021,2.0,0.15
859.0,,0.27399999999999997,,,,,,,0.021,1.96,0.164
862.0,,0.228,,,,,,,0.021,1.93,0.156
865.0,,0.217,,,,,,,0.021,1.93,0.148
868.0,,0.23399999999999999,,,,,,,0.021,1.94,0.138
871.0,,0.251,,,,,,,0.021,1.91,0.142
874.0,,0.244,,,,,,,0.021,1.95,0.15
877.0,,0.228,,,,,,,0.02,2.02,0.166
880.0,,0.247,,,,,,,0.02,2.06,0.167
883.0,,0.239,,,,,,,0.019,2.12,0.172
886.0,,0.23399999999999999,,,,,,,0.02,2.08,0.18
889.0,,0.251,,,,,,,0.02,2.03,0.168
892.0,,0.231,,,,,,,0.021,1.96,0.162
895.0,,0.21600000000000003,,,,,,,0.021,1.97,0.154
898.0,,0.259,,,,,,,0.021,1.94,0.138
901.0,,0.228,,,,,,,0.021,1.99,0.144
904.0,,0.251,,,,,,,0.02,2.06,0.167
907.0,,0.257,,,,,,,0.02,2.08,0.162
910.0,,0.268,,,,,,,0.02,2.11,0.174
913.0,,0.27899999999999997,,,,,,,0.02,2.16,0.175
916.0,,0.24800000000000003,,,,,,,0.019,2.17,0.164
919.0,,0.245,,,,,,,0.02,2.16,0.173
922.0,,0.259,,,,,,,0.019,2.22,0.167
925.0,,0.265,,,,,,,0.02,2.25,0.151
928.0,,0.303,,,,,,,0.019,2.31,0.166
931.0,,0.30100000000000005,,,,,,,0.019,2.31,0.159
934.0,,0.27899999999999997,,,,,,,0.019,2.31,0.189
937.0,,0.275,,,,,,,0.018,2.3,0.173
940.0,,0.263,,,,,,,0.018,2.32,0.182
943.0,,0.233,,,,,,,0.018,2.35,0.177
946.0,,0.258,,,,,,,0.018,2.44,0.167
949.0,,0.29,,,,,,,0.018,2.53,0.166
952.0,,0.329,,,,,,,0.018,2.56,0.185
955.0,,0.315,,,,,,,0.018,2.59,0.172
958.0,,0.308,,,,,,,0.017,2.67,0.182
961.0,,0.31,,,,,,,0.017,2.67,0.182
964.0,,0.299,,,,,,,0.017,2.7,0.193
967.0,,0.297,,,,,,,0.017,2.71,0.174
970.0,,0.332,,,,,,,0.017,2.77,0.188
973.0,,0.298,,,,,,,0.018,2.64,0.178
976.0,,0.306,,,,,,,0.018,2.64,0.175
979.0,,0.30100000000000005,,,,,,,0.018,2.65,0.157
982.0,,0.307,,,,,,,0.018,2.68,0.167
985.0,,0.309,,,,,,,0.018,2.63,0.173
988.0,,0.311,,,,,,,0.018,2.54,0.182
991.0,,0.269,,,,,,,0.018,2.44,0.152
994.0,,0.27,,,,,,,0.019,2.39,0.168
997.0,,0.277,,,,,,,0.019,2.36,0.172
1000.0,,0.272,,,,,,,0.018,2.46,0.183
1003.0,,0.289,,,,,,,0.018,2.54,0.176
1006.0,,0.294,,,,,,,0.018,2.54,0.18
1009.0,,0.306,,,,,,,0.018,2.53,0.176
1012.0,,0.3,,,,,,,0.018,2.57,0.165
1015.0,,0.31,,,,,,,0.018,2.6,0.167
1018.0,,0.29600000000000004,,,,,,,0.018,2.59,0.188
1021.0,,0.29600000000000004,,,,,,,0.018,2.53,0.178
1024.0,,0.261,,,,,,,0.018,2.5,0.174
1027.0,,0.24,,,,,,,0.018,2.47,0.198
1030.0,,0.266,,,,,,,0.018,2.41,0.164
1033.0,,0.24600000000000002,,,,,,,0.018,2.49,0.173
1036.0,,0.266,,,,,,,0.017,2.64,0.159
1039.0,,0.28300000000000003,,,,,,,0.016,2.81,0.202
1042.0,,0.29,,,,,,,0.016,2.83,0.201
1045.0,,0.303,,,,,,,0.016,2.84,0.198
1048.0,,0.294,,,,,,,0.016,2.7,0.207
1051.0,,0.262,,,,,,,0.016,2.61,0.197
1054.0,,0.215,,,,,,,0.016,2.6,0.212
1057.0,,0.203,,,,,,,0.015,2.65,0.202
1060.0,,0.225,,,,,,,0.015,2.79,0.218
1063.0,,0.24800000000000003,,,,,,,0.014,2.94,0.207
1066.0,,0.25,,,,,,,0.014,3.0,0.21
1069.0,,0.273,,,,,,,0.014,3.1,0.209
1072.0,,0.23399999999999999,,,,,,,0.014,2.98,0.205
1075.0,,0.252,,,,,,,0.014,2.97,0.219
1078.0,,0.24300000000000002,,,,,,,0.014,3.09,0.218
1081.0,,0.237,,,,,,,0.014,3.02,0.241
1084.0,,0.245,,,,,,,0.013,3.08,0.238
1087.0,,0.239,,,,,,,0.013,3.32,0.264
1090.0,,0.22899999999999998,,,,,,,0.013,3.28,0.264
1093.0,,0.24300000000000002,,,,,,,0.013,3.41,0.245
1096.0,,0.257,,,,,,,0.013,3.24,0.247
1099.0,,0.24300000000000002,,,,,,,0.013,3.05,0.229
1102.0,,0.219,,,,,,,0.013,2.87,0.278
1105.0,,0.19899999999999998,,,,,,,0.013,2.85,0.275
1108.0,,0.19,,,,,,,0.013,2.91,0.306
1111.0,,0.196,,,,,,,0.013,2.82,0.282
1114.0,,0.19100000000000003,,,,,,,0.013,2.8,0.263
1117.0,,0.172,,,,,,,0.013,2.77,0.283
1120.0,,0.197,,,,,,,0.014,2.71,0.263
1123.0,,0.193,,,,,,,0.014,2.72,0.296
1126.0,,0.196,,,,,,,0.014,2.72,0.282
1129.0,,0.188,,,,,,,0.014,2.67,0.288
