Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
156.0,,0.433,,,,,,,0.058,4.45,0.118
159.0,,0.389,,,,,,,0.053,4.47,0.108
162.0,,0.34700000000000003,,,,,,,0.049,4.45,0.099
165.0,,0.299,,,,,,,0.045,4.37,0.094
168.0,,0.253,,,,,,,0.04,4.34,0.091
171.0,,0.212,,,,,,,0.035,4.35,0.093
174.0,,0.18,,,,,,,0.031,4.36,0.107
177.0,,0.149,,,,,,,0.028,4.23,0.121
180.0,,0.128,,,,,,,0.025,4.16,0.131
183.0,,0.111,,,,,,,0.022,4.19,0.143
186.0,,0.095,,,,,,,0.019,4.34,0.154
189.0,,0.08199999999999999,,,,,,,0.016,4.54,0.172
192.0,,0.07400000000000001,,,,,,,0.015,4.56,0.168
195.0,,0.066,,,,,,,0.013,4.6,0.173
198.0,,0.059000000000000004,,,,,,,0.012,4.49,0.167
201.0,,0.052000000000000005,,,,,,,0.011,4.54,0.175
204.0,,0.048,,,,,,,0.01,4.66,0.183
207.0,,0.040999999999999995,,,,,,,0.009,4.75,0.179
210.0,,0.036000000000000004,,,,,,,0.009,4.76,0.171
213.0,,0.031000000000000003,,,,,,,0.007,5.1,0.181
216.0,,0.032,,,,,,,0.006,5.86,0.193
219.0,,0.028999999999999998,,,,,,,0.005,6.84,0.205
222.0,,0.027999999999999997,,,,,,,0.004,0.0,0.0
225.0,,0.026000000000000002,,,,,,,0.004,0.0,0.0
228.0,,0.025,,,,,,,0.004,0.0,0.0
231.0,,0.022000000000000002,,,,,,,0.004,0.0,0.0
234.0,,0.019,,,,,,,0.003,0.0,0.0
237.0,,0.016,,,,,,,0.003,0.0,0.0
240.0,,0.013999999999999999,,,,,,,0.002,0.0,0.0
243.0,,0.013000000000000001,,,,,,,0.002,0.0,0.0
246.0,,0.013000000000000001,,,,,,,0.002,0.0,0.0
249.0,,0.011000000000000001,,,,,,,0.002,0.0,0.0
252.0,,0.006999999999999999,,,,,,,0.001,0.0,0.0
255.0,,0.006999999999999999,,,,,,,0.001,0.0,0.0
258.0,,0.004,,,,,,,0.001,0.0,0.0
261.0,,0.005,,,,,,,0.001,0.0,0.0
264.0,,0.002,,,,,,,0.001,0.0,0.0
267.0,,0.003,,,,,,,0.0,0.0,0.0
270.0,,0.004,,,,,,,0.0,0.0,0.0
273.0,,0.002,,,,,,,0.0,0.0,0.0
276.0,,0.002,,,,,,,0.0,0.0,0.0
279.0,,0.002,,,,,,,0.0,0.0,0.0
282.0,,0.001,,,,,,,0.0,0.0,0.0
285.0,,0.001,,,,,,,0.0,0.0,0.0
288.0,,0.001,,,,,,,0.0,0.0,0.0
