Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),MLR (g/s),CO2 (kg/kg),CO (kg/kg)
756.0,,0.281,,,,,,,0.012,3.39,0.235
759.0,,0.289,,,,,,,0.012,3.63,0.256
762.0,,0.306,,,,,,,0.011,3.71,0.249
765.0,,0.281,,,,,,,0.01,3.96,0.253
768.0,,0.27899999999999997,,,,,,,0.01,4.01,0.264
771.0,,0.276,,,,,,,0.01,4.17,0.27
774.0,,0.281,,,,,,,0.01,4.27,0.258
777.0,,0.273,,,,,,,0.009,4.53,0.29
780.0,,0.264,,,,,,,0.009,4.67,0.314
783.0,,0.266,,,,,,,0.008,4.85,0.353
786.0,,0.24,,,,,,,0.008,5.18,0.37
789.0,,0.253,,,,,,,0.007,5.52,0.403
792.0,,0.257,,,,,,,0.007,5.53,0.391
795.0,,0.247,,,,,,,0.007,5.6,0.426
798.0,,0.259,,,,,,,0.007,5.36,0.406
801.0,,0.26,,,,,,,0.007,5.29,0.397
804.0,,0.247,,,,,,,0.008,4.77,0.355
807.0,,0.258,,,,,,,0.009,4.54,0.331
810.0,,0.24100000000000002,,,,,,,0.008,4.78,0.384
813.0,,0.237,,,,,,,0.008,4.72,0.361
816.0,,0.249,,,,,,,0.009,4.27,0.326
819.0,,0.253,,,,,,,0.009,4.11,0.314
822.0,,0.247,,,,,,,0.01,4.02,0.314
825.0,,0.251,,,,,,,0.01,3.83,0.257
828.0,,0.255,,,,,,,0.01,3.76,0.261
831.0,,0.258,,,,,,,0.011,3.72,0.261
834.0,,0.24,,,,,,,0.011,3.56,0.278
837.0,,0.265,,,,,,,0.011,3.5,0.248
840.0,,0.23800000000000002,,,,,,,0.011,3.45,0.236
843.0,,0.249,,,,,,,0.012,3.47,0.253
846.0,,0.24,,,,,,,0.012,3.37,0.236
849.0,,0.249,,,,,,,0.012,3.34,0.272
852.0,,0.24600000000000002,,,,,,,0.012,3.18,0.228
855.0,,0.269,,,,,,,0.014,2.93,0.234
858.0,,0.244,,,,,,,0.015,2.72,0.201
861.0,,0.23399999999999999,,,,,,,0.016,2.5,0.172
864.0,,0.23199999999999998,,,,,,,0.017,2.35,0.157
