Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
2145.0,53625.0,56.9,5.26,136.48
2150.0,53750.0,57.3,7.17,136.77
2155.0,53875.0,55.8,1.79,137.05
2160.0,54000.0,56.7,3.12,137.33
2165.0,54125.0,56.8,2.46,137.62
2170.0,54250.0,55.3,3.25,137.89
2175.0,54375.0,56.2,1.38,138.17
2180.0,54500.0,56.6,0.44,138.46
2185.0,54625.0,56.0,1.16,138.74
2190.0,54750.0,55.9,3.37,139.02
2195.0,54875.0,55.0,5.96,139.29
2200.0,55000.0,55.8,3.73,139.57
2205.0,55125.0,55.1,4.04,139.84
2210.0,55250.0,54.4,1.31,140.12
2215.0,55375.0,54.9,0.29,140.39
2220.0,55500.0,55.5,1.58,140.67
2225.0,55625.0,55.8,2.82,140.95
2230.0,55750.0,54.6,5.16,141.22
2235.0,55875.0,55.1,3.7,141.5
2240.0,56000.0,55.2,2.07,141.77
2245.0,56125.0,53.7,0.48,142.04
2250.0,56250.0,52.8,0.32,142.3
2255.0,56375.0,53.8,3.4,142.57
2260.0,56500.0,54.5,4.01,142.85
2265.0,56625.0,53.8,4.48,143.11
2270.0,56750.0,54.9,2.05,143.39
2275.0,56875.0,53.3,-0.25,143.66
2280.0,57000.0,54.8,0.93,143.93
2285.0,57125.0,53.6,2.32,144.2
2290.0,57250.0,52.2,5.49,144.46
2295.0,57375.0,53.6,3.84,144.73
2300.0,57500.0,53.0,4.24,144.99
2305.0,57625.0,53.4,3.5,145.26
2310.0,57750.0,53.3,0.94,145.52
2315.0,57875.0,52.1,2.49,145.78
2320.0,58000.0,52.2,1.09,146.05
2325.0,58125.0,51.0,1.51,146.3
2330.0,58250.0,50.9,1.09,146.56
2335.0,58375.0,52.4,-0.48,146.82
2340.0,58500.0,51.6,-0.14,147.08
2345.0,58625.0,51.1,0.62,147.33
2350.0,58750.0,51.0,3.23,147.59
2355.0,58875.0,51.1,3.14,147.84
2360.0,59000.0,50.7,3.29,148.1
2365.0,59125.0,49.0,4.3,148.34
2370.0,59250.0,49.4,-0.04,148.59
2375.0,59375.0,50.4,2.73,148.84
2380.0,59500.0,49.8,2.44,149.09
2385.0,59625.0,50.1,3.6,149.34
2390.0,59750.0,49.9,6.52,149.59
2395.0,59875.0,48.9,3.0,149.83
2400.0,60000.0,49.6,3.26,150.08
2405.0,60125.0,49.8,1.9,150.33
2410.0,60250.0,49.1,0.34,150.58
2415.0,60375.0,49.3,0.99,150.82
2420.0,60500.0,48.9,-2.11,151.07
2425.0,60625.0,48.6,1.2,151.31
2430.0,60750.0,48.3,3.87,151.55
2435.0,60875.0,47.9,3.23,151.79
2440.0,61000.0,49.1,5.32,152.04
2445.0,61125.0,48.8,1.86,152.28
2450.0,61250.0,49.4,0.56,152.53
2455.0,61375.0,47.3,-0.88,152.76
2460.0,61500.0,47.7,-0.24,153.0
2465.0,61625.0,47.2,3.19,153.24
2470.0,61750.0,45.8,5.83,153.47
2475.0,61875.0,46.4,5.57,153.7
2480.0,62000.0,46.4,1.99,153.93
2485.0,62125.0,46.8,-0.66,154.17
2490.0,62250.0,47.1,-0.35,154.4
2495.0,62375.0,46.9,-0.22,154.63
2500.0,62500.0,45.5,1.14,154.86
2505.0,62625.0,46.9,1.77,155.1
2510.0,62750.0,45.1,2.95,155.32
2515.0,62875.0,45.2,4.12,155.55
2520.0,63000.0,45.7,4.14,155.78
2525.0,63125.0,46.0,2.81,156.01
2530.0,63250.0,44.7,0.92,156.23
2535.0,63375.0,44.2,0.29,156.45
2540.0,63500.0,43.1,2.21,156.67
2545.0,63625.0,44.5,2.19,156.89
2550.0,63750.0,45.9,1.58,157.12
2555.0,63875.0,43.3,1.6,157.33
2560.0,64000.0,42.5,14.3,157.55
2565.0,64125.0,45.2,-8.63,157.77
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
