Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
1055.0,105500.0,188.7,6.54,171.19
1060.0,106000.0,185.1,8.06,172.11
1065.0,106500.0,186.9,7.03,173.05
1070.0,107000.0,183.8,7.23,173.97
1075.0,107500.0,183.8,7.52,174.89
1080.0,108000.0,185.9,8.08,175.81
1085.0,108500.0,182.8,9.08,176.73
1090.0,109000.0,182.7,8.41,177.64
1095.0,109500.0,184.2,6.7,178.56
1100.0,110000.0,183.3,5.0,179.48
1105.0,110500.0,181.2,5.06,180.39
1110.0,111000.0,182.6,7.15,181.3
1115.0,111500.0,181.3,9.57,182.2
1120.0,112000.0,180.7,7.73,183.11
1125.0,112500.0,180.2,6.59,184.01
1130.0,113000.0,178.9,5.02,184.9
1135.0,113500.0,178.1,5.36,185.79
1140.0,114000.0,176.9,6.52,186.68
1145.0,114500.0,175.4,6.09,187.56
1150.0,115000.0,175.5,7.17,188.43
1155.0,115500.0,174.0,7.64,189.3
1160.0,116000.0,174.7,8.13,190.18
1165.0,116500.0,172.9,6.44,191.04
1170.0,117000.0,172.3,6.68,191.9
1175.0,117500.0,170.5,7.35,192.75
1180.0,118000.0,172.3,7.36,193.62
1185.0,118500.0,169.7,6.92,194.46
1190.0,119000.0,170.0,5.87,195.31
1195.0,119500.0,168.8,5.98,196.16
1200.0,120000.0,168.7,5.7,197.0
1205.0,120500.0,164.9,7.34,197.83
1210.0,121000.0,164.1,7.5,198.65
1215.0,121500.0,163.8,7.03,199.47
1220.0,122000.0,164.1,6.0,200.29
1225.0,122500.0,163.6,4.86,201.1
1230.0,123000.0,162.0,6.66,201.91
1235.0,123500.0,162.6,7.91,202.73
1240.0,124000.0,162.4,5.87,203.54
1245.0,124500.0,161.1,6.21,204.34
1250.0,125000.0,163.0,6.23,205.16
1255.0,125500.0,159.8,7.85,205.96
1260.0,126000.0,159.6,7.34,206.76
1265.0,126500.0,159.8,5.95,207.56
1270.0,127000.0,159.4,5.28,208.35
1275.0,127500.0,159.0,5.26,209.15
1280.0,128000.0,157.3,6.77,209.93
1285.0,128500.0,156.7,5.45,210.72
1290.0,129000.0,157.0,6.48,211.5
1295.0,129500.0,154.6,4.46,212.28
1300.0,130000.0,152.8,4.9,213.04
1305.0,130500.0,153.4,7.36,213.81
1310.0,131000.0,154.3,6.68,214.58
1315.0,131500.0,151.4,7.88,215.33
1320.0,132000.0,150.4,6.84,216.09
1325.0,132500.0,152.5,6.32,216.85
1330.0,133000.0,147.9,5.91,217.59
1335.0,133500.0,150.5,4.5,218.34
1340.0,134000.0,147.4,3.4,219.08
1345.0,134500.0,146.8,4.59,219.81
1350.0,135000.0,147.0,4.95,220.55
1355.0,135500.0,145.2,5.02,221.27
1360.0,136000.0,144.7,6.19,222.0
1365.0,136500.0,143.1,5.29,222.71
1370.0,137000.0,142.9,6.38,223.43
1375.0,137500.0,142.1,5.93,224.14
1380.0,138000.0,142.6,4.96,224.85
1385.0,138500.0,137.9,5.31,225.54
1390.0,139000.0,139.4,5.77,226.24
1395.0,139500.0,138.3,4.67,226.93
1400.0,140000.0,137.0,4.78,227.61
1405.0,140500.0,136.9,5.65,228.3
1410.0,141000.0,135.7,5.85,228.98
1415.0,141500.0,133.1,7.39,229.64
1420.0,142000.0,133.5,5.85,230.31
1425.0,142500.0,132.3,4.82,230.97
1430.0,143000.0,131.1,5.33,231.63
1435.0,143500.0,129.3,3.71,232.27
1440.0,144000.0,127.6,3.68,232.91
1445.0,144500.0,127.9,3.02,233.55
1450.0,145000.0,129.7,4.08,234.2
1455.0,145500.0,128.4,6.01,234.84
1460.0,146000.0,126.7,5.16,235.47
1465.0,146500.0,124.8,5.16,236.1
1470.0,147000.0,123.9,3.66,236.72
1475.0,147500.0,122.4,4.96,237.33
1480.0,148000.0,121.5,4.6,237.94
1485.0,148500.0,119.8,4.41,238.54
1490.0,149000.0,121.1,4.78,239.14
1495.0,149500.0,119.6,4.21,239.74
1500.0,150000.0,117.7,4.74,240.33
1505.0,150500.0,118.5,4.54,240.92
1510.0,151000.0,119.2,4.4,241.52
1515.0,151500.0,118.4,5.31,242.11
1520.0,152000.0,115.4,4.75,242.69
1525.0,152500.0,114.8,4.05,243.26
1530.0,153000.0,114.3,4.22,243.83
1535.0,153500.0,113.5,3.33,244.4
1540.0,154000.0,113.5,4.82,244.97
1545.0,154500.0,112.1,3.53,245.53
1550.0,155000.0,112.3,3.82,246.09
1555.0,155500.0,110.8,4.76,246.64
1560.0,156000.0,112.7,3.82,247.21
1565.0,156500.0,112.7,4.0,247.77
1570.0,157000.0,109.4,2.82,248.32
1575.0,157500.0,108.2,3.87,248.86
1580.0,158000.0,110.3,4.78,249.41
1585.0,158500.0,108.3,5.21,249.95
1590.0,159000.0,106.8,3.94,250.48
1595.0,159500.0,107.4,2.87,251.02
1600.0,160000.0,105.5,3.0,251.55
1605.0,160500.0,105.7,2.72,252.08
1610.0,161000.0,106.1,4.11,252.61
1615.0,161500.0,106.8,4.71,253.14
1620.0,162000.0,103.8,4.84,253.66
1625.0,162500.0,103.5,4.3,254.18
1630.0,163000.0,102.4,3.71,254.69
1635.0,163500.0,101.7,2.78,255.2
1640.0,164000.0,100.7,3.51,255.7
1645.0,164500.0,100.0,2.97,256.2
1650.0,165000.0,97.8,3.04,256.69
1655.0,165500.0,98.3,3.4,257.18
1660.0,166000.0,96.7,3.6,257.67
1665.0,166500.0,95.1,3.29,258.14
1670.0,167000.0,95.8,3.4,258.62
1675.0,167500.0,94.2,3.91,259.09
1680.0,168000.0,92.2,2.89,259.55
1685.0,168500.0,91.1,3.39,260.01
1690.0,169000.0,89.8,2.2,260.46
1695.0,169500.0,90.1,2.41,260.91
1700.0,170000.0,86.7,3.35,261.34
1705.0,170500.0,86.9,1.97,261.78
1710.0,171000.0,84.9,3.33,262.2
1715.0,171500.0,84.6,3.3,262.62
1720.0,172000.0,82.0,2.87,263.03
1725.0,172500.0,82.4,2.93,263.44
1730.0,173000.0,83.3,1.27,263.86
1735.0,173500.0,80.0,2.99,264.26
1740.0,174000.0,77.6,4.15,264.65
1745.0,174500.0,77.8,3.89,265.04
1750.0,175000.0,80.3,3.11,265.44
1755.0,175500.0,75.5,1.15,265.82
1760.0,176000.0,75.1,1.84,266.19
1765.0,176500.0,73.4,2.58,266.56
1770.0,177000.0,73.2,2.61,266.93
1775.0,177500.0,72.4,2.91,267.29
1780.0,178000.0,71.7,1.89,267.65
1785.0,178500.0,70.8,2.72,268.0
1790.0,179000.0,70.0,2.11,268.35
1795.0,179500.0,69.0,1.42,268.69
1800.0,180000.0,68.3,2.38,269.04
1805.0,180500.0,65.5,2.08,269.36
1810.0,181000.0,65.5,2.62,269.69
1815.0,181500.0,64.6,2.83,270.01
1820.0,182000.0,64.5,3.15,270.34
1825.0,182500.0,63.3,3.12,270.65
1830.0,183000.0,60.5,2.04,270.96
1835.0,183500.0,59.1,0.76,271.25
1840.0,184000.0,58.8,-0.41,271.55
1845.0,184500.0,58.4,0.77,271.84
1850.0,185000.0,56.6,2.18,272.12
1855.0,185500.0,54.6,1.86,272.39
1860.0,186000.0,54.9,2.88,272.67
1865.0,186500.0,53.7,1.89,272.94
1870.0,187000.0,53.2,2.51,273.2
1875.0,187500.0,53.4,2.87,273.47
1880.0,188000.0,51.4,2.2,273.73
1885.0,188500.0,51.0,1.71,273.98
1890.0,189000.0,49.7,1.02,274.23
1895.0,189500.0,49.0,1.81,274.48
1900.0,190000.0,47.7,1.72,274.71
1905.0,190500.0,47.4,2.31,274.95
1910.0,191000.0,47.4,1.61,275.19
1915.0,191500.0,46.4,0.88,275.42
1920.0,192000.0,46.2,1.55,275.65
1925.0,192500.0,46.3,1.52,275.88
1930.0,193000.0,45.2,-1.82,276.11
1935.0,193500.0,44.5,1.42,276.33
1940.0,194000.0,43.9,4.74,276.55
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
