Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
350.0,10500.0,268.2,9.12,54.59
355.0,10650.0,273.3,9.8,55.96
360.0,10800.0,271.9,8.17,57.32
365.0,10950.0,268.3,6.01,58.66
370.0,11100.0,271.4,6.78,60.01
375.0,11250.0,273.7,7.25,61.38
380.0,11400.0,279.3,9.71,62.78
385.0,11550.0,275.2,11.38,64.16
390.0,11700.0,278.6,11.4,65.55
395.0,11850.0,277.8,12.22,66.94
400.0,12000.0,277.4,11.19,68.32
405.0,12150.0,281.6,10.55,69.73
410.0,12300.0,283.2,8.24,71.15
415.0,12450.0,282.9,8.01,72.56
420.0,12600.0,283.2,8.07,73.98
425.0,12750.0,285.6,8.02,75.41
430.0,12900.0,289.3,9.43,76.85
435.0,13050.0,290.5,10.75,78.31
440.0,13200.0,273.6,11.31,79.67
445.0,13350.0,286.5,10.57,81.11
450.0,13500.0,284.4,9.19,82.53
455.0,13650.0,286.1,7.96,83.96
460.0,13800.0,277.3,9.64,85.35
465.0,13950.0,290.3,10.95,86.8
470.0,14100.0,285.8,10.98,88.23
475.0,14250.0,297.4,11.3,89.71
480.0,14400.0,290.0,10.87,91.16
485.0,14550.0,293.9,9.65,92.63
490.0,14700.0,288.2,10.61,94.07
495.0,14850.0,298.2,11.65,95.56
500.0,15000.0,305.7,11.22,97.09
505.0,15150.0,307.7,9.43,98.63
510.0,15300.0,306.9,10.03,100.17
515.0,15450.0,295.4,11.03,101.64
520.0,15600.0,290.3,12.36,103.09
525.0,15750.0,303.0,12.77,104.61
530.0,15900.0,307.0,9.87,106.14
535.0,16050.0,308.8,9.06,107.69
540.0,16200.0,306.7,9.93,109.22
545.0,16350.0,313.3,8.82,110.79
550.0,16500.0,302.7,11.01,112.3
555.0,16650.0,304.9,12.58,113.83
560.0,16800.0,301.2,10.75,115.33
565.0,16950.0,305.0,12.02,116.86
570.0,17100.0,304.1,9.37,118.38
575.0,17250.0,314.2,11.3,119.95
580.0,17400.0,319.3,11.51,121.55
585.0,17550.0,317.2,9.37,123.13
590.0,17700.0,321.8,9.66,124.74
595.0,17850.0,312.7,9.96,126.3
600.0,18000.0,309.4,12.67,127.85
605.0,18150.0,304.7,13.32,129.38
610.0,18300.0,308.7,12.48,130.92
615.0,18450.0,316.3,11.41,132.5
620.0,18600.0,317.5,10.34,134.09
625.0,18750.0,314.5,9.58,135.66
630.0,18900.0,308.0,8.7,137.2
635.0,19050.0,313.1,9.67,138.77
640.0,19200.0,310.6,12.66,140.32
645.0,19350.0,328.9,12.4,141.96
650.0,19500.0,321.6,13.02,143.57
655.0,19650.0,317.9,12.08,145.16
660.0,19800.0,312.3,9.93,146.72
665.0,19950.0,319.9,11.46,148.32
670.0,20100.0,331.3,10.24,149.98
675.0,20250.0,323.5,11.34,151.6
680.0,20400.0,319.9,11.04,153.2
685.0,20550.0,329.4,10.9,154.84
690.0,20700.0,323.5,11.96,156.46
695.0,20850.0,322.9,11.59,158.07
700.0,21000.0,317.1,12.54,159.66
705.0,21150.0,314.6,10.06,161.23
710.0,21300.0,317.0,9.68,162.82
715.0,21450.0,325.3,8.8,164.45
720.0,21600.0,324.2,9.63,166.07
725.0,21750.0,316.0,12.33,167.65
730.0,21900.0,324.1,11.33,169.27
735.0,22050.0,313.2,11.83,170.83
740.0,22200.0,309.3,10.96,172.38
745.0,22350.0,314.9,11.62,173.95
750.0,22500.0,313.8,12.1,175.52
755.0,22650.0,312.1,12.43,177.08
760.0,22800.0,313.9,12.4,178.65
765.0,22950.0,302.4,12.19,180.17
770.0,23100.0,332.3,11.43,181.83
775.0,23250.0,334.5,9.69,183.5
780.0,23400.0,326.0,10.68,185.13
785.0,23550.0,323.0,10.4,186.74
790.0,23700.0,329.8,10.74,188.39
795.0,23850.0,329.2,10.81,190.04
800.0,24000.0,319.4,12.67,191.64
805.0,24150.0,315.5,12.73,193.21
810.0,24300.0,313.0,11.19,194.78
815.0,24450.0,329.5,9.93,196.43
820.0,24600.0,338.8,9.09,198.12
825.0,24750.0,342.9,11.97,199.83
830.0,24900.0,337.0,14.4,201.52
835.0,25050.0,354.8,14.02,203.29
840.0,25200.0,367.7,12.56,205.13
845.0,25350.0,363.0,12.06,206.95
850.0,25500.0,363.2,12.04,208.76
855.0,25650.0,387.4,12.87,210.7
860.0,25800.0,403.9,14.28,212.72
865.0,25950.0,418.5,13.35,214.81
870.0,26100.0,417.6,13.41,216.9
875.0,26250.0,401.0,14.27,218.91
880.0,26400.0,416.1,13.59,220.99
885.0,26550.0,425.0,14.82,223.11
890.0,26700.0,451.2,16.55,225.37
895.0,26850.0,447.7,14.66,227.61
900.0,27000.0,438.1,16.28,229.8
905.0,27150.0,448.7,13.98,232.04
910.0,27300.0,430.6,12.52,234.19
915.0,27450.0,443.8,13.91,236.41
920.0,27600.0,460.9,15.24,238.72
925.0,27750.0,484.7,18.4,241.14
930.0,27900.0,474.9,19.41,243.51
935.0,28050.0,466.5,17.61,245.85
940.0,28200.0,469.4,14.7,248.19
945.0,28350.0,498.7,13.93,250.69
950.0,28500.0,467.2,13.81,253.02
955.0,28650.0,488.0,16.18,255.46
960.0,28800.0,491.5,18.35,257.92
965.0,28950.0,515.4,17.24,260.5
970.0,29100.0,532.7,18.23,263.16
975.0,29250.0,520.3,15.4,265.76
980.0,29400.0,519.1,17.01,268.36
985.0,29550.0,517.3,18.85,270.94
990.0,29700.0,523.6,17.5,273.56
995.0,29850.0,522.1,20.3,276.17
1000.0,30000.0,533.8,16.25,278.84
1005.0,30150.0,550.4,15.35,281.59
1010.0,30300.0,540.7,17.21,284.3
1015.0,30450.0,551.1,17.04,287.05
1020.0,30600.0,534.2,19.67,289.72
1025.0,30750.0,550.9,19.47,292.48
1030.0,30900.0,548.1,17.37,295.22
1035.0,31050.0,558.9,17.59,298.01
1040.0,31200.0,547.7,17.12,300.75
1045.0,31350.0,553.8,16.24,303.52
1050.0,31500.0,520.7,17.96,306.13
1055.0,31650.0,528.1,18.53,308.77
1060.0,31800.0,529.9,19.18,311.42
1065.0,31950.0,532.9,18.27,314.08
1070.0,32100.0,535.7,16.22,316.76
1075.0,32250.0,539.7,17.16,319.46
1080.0,32400.0,553.1,17.68,322.22
1085.0,32550.0,526.8,18.25,324.86
1090.0,32700.0,529.0,17.12,327.5
1095.0,32850.0,512.3,16.23,330.06
1100.0,33000.0,557.1,16.37,332.85
1105.0,33150.0,521.6,18.5,335.46
1110.0,33300.0,500.6,17.08,337.96
1115.0,33450.0,518.3,16.66,340.55
1120.0,33600.0,529.1,17.07,343.2
1125.0,33750.0,497.9,16.86,345.69
1130.0,33900.0,508.6,18.42,348.23
1135.0,34050.0,512.6,15.47,350.79
1140.0,34200.0,497.0,15.96,353.28
1145.0,34350.0,478.6,17.09,355.67
1150.0,34500.0,484.5,17.88,358.09
1155.0,34650.0,482.5,17.87,360.51
1160.0,34800.0,472.3,14.04,362.87
1165.0,34950.0,474.3,13.35,365.24
1170.0,35100.0,468.0,13.63,367.58
1175.0,35250.0,449.0,13.17,369.82
1180.0,35400.0,445.5,15.04,372.05
1185.0,35550.0,422.9,13.91,374.17
1190.0,35700.0,419.0,12.7,376.26
1195.0,35850.0,398.2,12.13,378.25
1200.0,36000.0,383.0,10.11,380.17
1205.0,36150.0,357.1,12.3,381.95
1210.0,36300.0,349.9,12.98,383.7
1215.0,36450.0,338.4,12.31,385.39
1220.0,36600.0,330.6,11.43,387.05
1225.0,36750.0,316.0,10.07,388.63
1230.0,36900.0,299.0,12.57,390.12
1235.0,37050.0,297.8,10.46,391.61
1240.0,37200.0,279.7,-1.35,393.01
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
