Time (s),t * EHF (kJ/m2),HRR (kW/m2),MLR (g/s-m2),THR (MJ/m2)
1155.0,34650.0,51.0,3.2,97.66
1160.0,34800.0,48.8,0.85,97.9
1165.0,34950.0,46.6,1.69,98.14
1170.0,35100.0,44.7,0.54,98.36
1175.0,35250.0,44.1,0.62,98.58
1180.0,35400.0,43.6,0.31,98.8
1185.0,35550.0,43.3,0.13,99.01
1190.0,35700.0,43.6,2.52,99.23
1195.0,35850.0,42.1,2.86,99.44
1200.0,36000.0,41.9,2.69,99.65
1205.0,36150.0,41.7,2.3,99.86
1210.0,36300.0,40.3,1.6,100.06
1215.0,36450.0,35.0,1.45,100.24
1220.0,36600.0,34.6,0.87,100.41
1225.0,36750.0,34.9,1.44,100.58
1230.0,36900.0,32.1,2.5,100.75
1235.0,37050.0,32.1,2.87,100.91
1240.0,37200.0,31.0,1.71,101.06
1245.0,37350.0,27.6,0.24,101.2
1250.0,37500.0,22.7,-0.11,101.31
1255.0,37650.0,21.6,0.23,101.42
1260.0,37800.0,22.0,0.64,101.53
1265.0,37950.0,21.4,1.94,101.64
1270.0,38100.0,21.6,1.02,101.75
1275.0,38250.0,21.5,1.27,101.85
1280.0,38400.0,21.4,1.42,101.96
1285.0,38550.0,20.4,2.07,102.06
1290.0,38700.0,20.7,2.78,102.17
1295.0,38850.0,21.6,2.59,102.27
1300.0,39000.0,20.8,2.39,102.38
1305.0,39150.0,20.4,1.28,102.48
1310.0,39300.0,20.9,1.5,102.58
1315.0,39450.0,20.9,-1.04,102.69
1320.0,39600.0,20.5,-0.71,102.79
1325.0,39750.0,20.5,1.46,102.89
1330.0,39900.0,20.3,2.39,103.0
1335.0,40050.0,20.8,2.96,103.1
1340.0,40200.0,20.4,0.99,103.2
1345.0,40350.0,20.0,-1.03,103.3
1350.0,40500.0,20.2,0.27,103.4
1355.0,40650.0,20.3,1.32,103.5
1360.0,40800.0,20.2,3.34,103.61
1365.0,40950.0,20.1,3.31,103.71
1370.0,41100.0,20.2,-0.51,103.81
1375.0,41250.0,19.2,0.3,103.9
1380.0,41400.0,19.0,0.56,104.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
