Time (s),Mass (g),HRR (kW),MFR (kg/s),T Duct (K),O2 (Vol fr),CO2 (Vol fr),CO (Vol fr),K Smoke (1/m),Extinction Area (m2/kg),HRRPUA (kW/m2),CO2 (kg/kg),CO (kg/kg),H2O (kg/kg),H'carbs (kg/kg),HCl (kg/kg)
1481.0,383.32,,0.0222,,,,,,691.0,196.73,2.081,0.002,0.0,0.0,0.0
1486.0,383.01,,0.0222,,,,,,654.9,196.93,1.988,0.002,0.0,0.0,0.0
1491.0,382.6,,0.0222,,,,,,641.7,198.09,1.931,0.002,0.0,0.0,0.0
1496.0,382.17,,0.0222,,,,,,693.2,201.57,2.03,0.002,0.0,0.0,0.0001
1501.0,381.83,,0.0223,,,,,,649.8,201.07,1.954,0.002,0.0,0.0,0.0
1506.0,381.42,,0.0224,,,,,,640.0,202.21,1.941,0.002,0.0,0.0,0.0001
1511.0,380.99,,0.0221,,,,,,669.2,200.03,2.046,0.002,0.0,0.0,0.0
1516.0,380.66,,0.0223,,,,,,671.3,201.55,2.077,0.002,0.0,0.0,0.0001
1521.0,380.25,,0.0221,,,,,,682.9,202.24,2.054,0.002,0.0,0.0,0.0
1526.0,379.88,,0.0222,,,,,,655.6,202.67,2.016,0.002,0.0,0.0,0.0001
1531.0,379.51,,0.0221,,,,,,632.6,202.93,1.98,0.002,0.0,0.0,0.0
1536.0,379.08,,0.0222,,,,,,661.1,202.48,2.016,0.002,0.0,0.0,0.0
1541.0,378.74,,0.0221,,,,,,640.0,203.51,1.906,0.002,0.0,0.0,0.0
1546.0,378.3,,0.0222,,,,,,659.0,204.3,1.928,0.002,0.0,0.0,0.0
1551.0,377.88,,0.0221,,,,,,696.8,203.46,2.064,0.002,0.0,0.0,0.0
1556.0,377.54,,0.0221,,,,,,657.5,203.95,1.955,0.002,0.0,0.0,0.0001
1561.0,377.12,,0.0221,,,,,,695.8,205.92,1.991,0.002,0.0,0.0,0.0
1566.0,376.7,,0.0221,,,,,,706.4,205.43,2.087,0.002,0.0,0.0,0.0001
1571.0,376.38,,0.022,,,,,,647.2,207.67,1.937,0.002,0.0,0.0,0.0
1576.0,375.92,,0.0221,,,,,,695.7,207.34,2.013,0.002,0.0,0.0,0.0
1581.0,375.52,,0.0223,,,,,,704.9,210.79,2.095,0.002,0.0,0.0,0.0
1586.0,375.19,,0.0221,,,,,,678.2,209.26,1.929,0.002,0.0,0.0,0.0001
1596.0,374.35,,0.0221,,,,,,764.3,209.05,,,,,
1601.0,374.02,,0.0222,,,,,,691.1,209.86,,,,,
1606.0,373.61,,0.0222,,,,,,650.4,208.13,,,,,
1611.0,373.17,,0.0221,,,,,,668.3,208.73,,,,,
1616.0,372.75,,0.0221,,,,,,708.4,207.91,,,,,
1621.0,372.35,,0.0221,,,,,,706.7,209.21,,,,,
1626.0,371.99,,0.0221,,,,,,672.6,209.24,,,,,
1631.0,371.53,,0.0221,,,,,,679.1,207.31,,,,,
1636.0,371.18,,0.022,,,,,,702.9,206.46,,,,,
1641.0,370.79,,0.022,,,,,,672.4,207.37,,,,,
1646.0,370.4,,0.0221,,,,,,650.1,205.31,,,,,
1651.0,369.99,,0.0222,,,,,,666.7,208.23,,,,,
1656.0,369.55,,0.0221,,,,,,730.2,205.53,,,,,
1661.0,369.26,,0.022,,,,,,672.8,206.21,,,,,
1666.0,368.83,,0.022,,,,,,657.2,204.19,,,,,
1671.0,368.45,,0.0222,,,,,,660.8,204.97,,,,,
1676.0,368.06,,0.0221,,,,,,675.8,202.36,,,,,
1681.0,367.67,,0.022,,,,,,663.7,202.76,,,,,
1686.0,367.32,,0.022,,,,,,699.6,202.94,,,,,
1691.0,366.93,,0.0221,,,,,,698.3,201.88,,,,,
1696.0,366.66,,0.0221,,,,,,615.7,200.83,,,,,
1701.0,366.18,,0.022,,,,,,606.1,199.46,,,,,
1706.0,365.8,,0.0221,,,,,,656.1,199.79,,,,,
1711.0,365.46,,0.0221,,,,,,666.3,196.79,,,,,
1716.0,365.05,,0.0221,,,,,,654.8,195.77,,,,,
1721.0,364.75,,0.0219,,,,,,635.2,196.56,,,,,
1726.0,364.36,,0.0222,,,,,,598.4,194.48,,,,,
1731.0,363.97,,0.0223,,,,,,652.0,194.73,,,,,
1736.0,363.68,,0.0223,,,,,,633.5,191.34,,,,,
1741.0,363.29,,0.022,,,,,,580.6,189.4,,,,,
1746.0,362.97,,0.0221,,,,,,599.8,189.77,,,,,
1751.0,362.58,,0.0222,,,,,,618.7,189.01,,,,,
1756.0,362.29,,0.0222,,,,,,592.7,187.96,,,,,
1761.0,361.94,,0.0223,,,,,,579.7,186.16,,,,,
1766.0,361.58,,0.0222,,,,,,588.4,185.33,,,,,
1771.0,361.27,,0.0222,,,,,,588.5,184.18,,,,,
1776.0,360.9,,0.0223,,,,,,583.3,183.95,,,,,
1781.0,360.63,,0.0222,,,,,,567.4,182.95,,,,,
1786.0,360.26,,0.0223,,,,,,571.9,181.79,,,,,
1791.0,359.94,,0.0223,,,,,,572.9,179.57,,,,,
1796.0,359.64,,0.022,,,,,,565.0,175.71,,,,,
1801.0,359.3,,0.0221,,,,,,574.1,175.39,,,,,
1806.0,359.03,,0.0224,,,,,,560.7,175.95,,,,,
1811.0,358.72,,0.0224,,,,,,531.8,173.97,,,,,
1816.0,358.37,,0.0223,,,,,,538.0,172.72,,,,,
1821.0,358.1,,0.0222,,,,,,533.5,170.84,,,,,
1826.0,357.76,,0.0223,,,,,,546.0,167.94,,,,,
1831.0,357.51,,0.0223,,,,,,520.8,166.79,,,,,
1836.0,357.22,,0.0224,,,,,,515.2,165.77,,,,,
1841.0,356.92,,0.0224,,,,,,479.6,165.51,,,,,
1846.0,356.65,,0.0223,,,,,,470.3,163.12,,,,,
1851.0,356.29,,0.0224,,,,,,492.4,160.65,,,,,
1861.0,355.77,,0.0222,,,,,,468.3,156.76,2.24,0.002,0.0,0.0,0.0
1866.0,355.54,,0.0223,,,,,,454.7,156.25,2.189,0.002,0.0,0.0,0.0002
1871.0,355.26,,0.0224,,,,,,446.6,155.94,2.183,0.002,0.0,0.0,0.0
1876.0,354.96,,0.0224,,,,,,456.8,154.64,2.275,0.002,0.0,0.0,0.0
1881.0,354.76,,0.0225,,,,,,433.5,153.19,2.216,0.002,0.0,0.0,0.0002
1886.0,354.41,,0.0225,,,,,,427.0,152.1,2.318,0.002,0.0,0.0,0.0
1891.0,354.24,,0.0225,,,,,,413.5,149.59,2.239,0.002,0.0,0.0,0.0001
1896.0,353.93,,0.0225,,,,,,423.5,148.88,2.324,0.002,0.0,0.0,0.0001
1901.0,353.71,,0.0223,,,,,,393.7,144.03,2.298,0.002,0.0,0.0,0.0
1906.0,353.47,,0.0225,,,,,,373.0,145.44,2.257,0.003,0.0,0.0,0.0001
1911.0,353.2,,0.0226,,,,,,380.1,143.05,2.259,0.003,0.0,0.0,0.0
1916.0,352.99,,0.0225,,,,,,357.6,140.08,2.278,0.003,0.0,0.0,0.0
1921.0,352.72,,0.0226,,,,,,352.3,137.21,2.297,0.003,0.0,0.0,0.0
1926.0,352.53,,0.0226,,,,,,320.4,138.14,2.197,0.003,0.0,0.0,0.0002
1931.0,352.26,,0.0227,,,,,,311.1,135.62,2.206,0.003,0.0,0.0,0.0001
1936.0,352.03,,0.0225,,,,,,333.5,134.72,2.436,0.003,0.0,0.0,0.0003
1941.0,351.83,,0.0226,,,,,,343.2,131.98,2.502,0.003,0.0,0.0,0.0
1946.0,351.63,,0.0227,,,,,,285.5,132.83,2.313,0.004,0.0,0.0,0.0003
1951.0,351.43,,0.0229,,,,,,267.5,129.23,2.109,0.003,0.0,0.0,0.0
1956.0,351.16,,0.0228,,,,,,259.7,130.8,2.224,0.004,0.0,0.0,0.0002
1961.0,350.96,,0.0228,,,,,,254.4,126.87,2.29,0.004,0.0,0.0,0.0
1966.0,350.76,,0.0227,,,,,,236.3,125.7,2.187,0.004,0.0,0.0,0.0001
1971.0,350.52,,0.0226,,,,,,240.5,122.39,2.31,0.004,0.0,0.0,0.0001
1976.0,350.35,,0.0228,,,,,,225.7,121.25,2.312,0.004,0.0,0.0,0.0001
1981.0,350.13,,0.0227,,,,,,219.2,119.48,2.274,0.004,0.0,0.0,0.0001
1986.0,349.94,,0.0229,,,,,,213.0,118.66,2.289,0.004,0.0,0.0,0.0001
1991.0,349.74,,0.0228,,,,,,197.2,116.41,2.337,0.005,0.0,0.0,0.0
1996.0,349.54,,0.0229,,,,,,177.0,115.33,2.304,0.005,0.0,0.0,0.0
2001.0,349.39,,0.0229,,,,,,185.1,114.03,2.099,0.005,0.0,0.0,0.0
2006.0,349.13,,0.0229,,,,,,172.8,113.16,2.292,0.005,0.0,0.0,0.0
2011.0,348.99,,0.0227,,,,,,177.3,107.86,2.305,0.006,0.0,0.0,0.0
2016.0,348.79,,0.0229,,,,,,151.9,107.79,2.256,0.006,0.0,0.0,0.0001
2021.0,348.64,,0.0231,,,,,,140.1,107.22,2.076,0.006,0.0,0.0,0.0001
2026.0,348.43,,0.0229,,,,,,123.4,105.23,2.087,0.006,0.0,0.0,0.0
2031.0,348.24,,0.0229,,,,,,123.0,103.17,2.206,0.006,0.0,0.0,0.0
2036.0,348.09,,0.0231,,,,,,114.0,102.59,2.324,0.007,0.0,0.0,0.0001
2041.0,347.89,,0.023,,,,,,117.2,101.42,2.375,0.007,0.0,0.0,0.0002
2046.0,347.79,,0.0232,,,,,,86.9,99.75,2.145,0.007,0.0,0.0,0.0
2051.0,347.56,,0.023,,,,,,97.7,99.26,2.203,0.007,0.0,0.0,0.0003
2056.0,347.42,,0.023,,,,,,93.5,97.97,2.372,0.008,0.0,0.0,0.0
2061.0,347.27,,0.0232,,,,,,61.5,96.75,2.213,0.008,0.0,0.0,0.0001
2066.0,347.11,,0.0231,,,,,,50.8,93.82,2.022,0.008,0.0,0.0,0.0004
2071.0,346.95,,0.0233,,,,,,50.8,92.62,2.063,0.008,0.0,0.0,0.0
2076.0,346.75,,0.0232,,,,,,40.6,93.0,2.191,0.008,0.0,0.0,0.0004
