 FAA 																							
303	659.719	0	0	0	0	0	0.01971	23.46787	0.02199	26.1824	411.8700443	0.77881	85.764	147.436	196.084	19.29023	1.64259	0.00542	-0.00137	304	-0.048828	0.22583	-0.112457
304	658.25	0	0	0	0	0	0.01966	23.41982	0.02194	26.12941	412.3943383	0.75155	85.398	147.511	196.179	19.29023	1.66073	0.00499	-0.00122	305	-0.040588	0.24292	-0.08194
305	663.952	0	0	0	0	0	0.01983	23.62802	0.02213	26.35898	413.4758029	0.74984	86.904	147.606	196.236	19.29023	1.68318	0.0052	-0.00107	306	-0.032806	0.207825	-0.072784
306	681.788	0	0	0	0	0	0.02035	24.23844	0.02271	27.05122	414.3617386	0.72087	91.461	147.564	196.385	19.28868	1.65889	0.00538	-0.00061	307	-0.028229	0.177765	-0.064087
307	664.595	0	0	0	0	0	0.01982	23.6146	0.02211	26.34549	415.8982835	0.79245	86.782	147.719	196.389	19.28714	1.69548	0.00502	-0.00046	308	-0.026398	0.122528	-0.050964
308	660.169	0	0	0	0	0	0.01965	23.41935	0.02191	26.11977	417.1700858	0.77711	85.337	147.795	196.332	19.28404	1.65735	0.00517	-0.00061	309	-0.025024	0.076141	-0.044403
309	675.813	0	0	0	0	0	0.0201	23.95686	0.02242	26.72861	418.4591916	0.80097	89.284	147.867	196.576	19.2825	1.68072	0.0056	-0.00153	310	-0.026245	0.024872	-0.049438
310	673.527	0	0	0	0	0	0.02003	23.87387	0.02235	26.63622	419.8313538	0.8538	88.674	147.833	196.542	19.2825	1.67303	0.00615	-0.00168	311	-0.023346	-0.005188	0.01236
311	683.151	0	0	0	0	0	0.0203	24.20194	0.02266	27.01779	420.8487957	0.81631	91.095	147.984	196.982	19.28095	1.65765	0.00612	-0.00137	312	-0.021667	-0.051422	0.09079
312	662.161	0	0	0	0	0	0.01966	23.451	0.02194	26.17164	421.9112265	0.8129	85.48	148.23	197.115	19.2794	1.69241	0.006	-0.00107	313	-0.020599	-0.148163	0.106506
313	685.066	0	0	0	0	0	0.0203	24.22633	0.02265	27.0372	423.1743771	0.81119	91.196	148.363	197.268	19.27631	1.66719	0.00575	-0.00107	314	-0.024261	-0.211029	0.125122
314	679.142	0	0	0	0	0	0.02012	24.02331	0.02247	26.82082	424.3319767	0.81971	89.65	148.477	197.574	19.27631	1.71055	0.0059	-0.00107	315	-0.025787	-0.266418	0.147247
315	711.435	0	0	0	0	0	0.02104	25.12716	0.02349	28.05024	424.8960687	0.78393	98.053	148.586	197.646	19.27322	1.69333	0.00563	-0.00031	316	-0.028992	-0.320129	0.200653
316	638.065	0	0	0	0	0	0.01882	22.47856	0.02101	25.09014	425.5760936	0.82823	78.46	148.643	197.646	19.26858	1.69425	0.0056	-0.00076	317	-0.031281	-0.406799	0.221405
317	667.946	0	0	0	0	0	0.01967	23.49697	0.02194	26.21648	426.1557586	0.80778	85.703	148.779	197.612	19.26548	1.71332	0.00566	-0.00183	318	-0.036774	-0.471802	0.237274
318	679.734	42.943	153.092	15.8287086	3.56668	0.00751	0.02	23.90003	0.02232	26.6803	426.117691	0.79926	88.633	148.95	198.051	19.26394	1.67457	0.0056	-0.00076	319	-0.044861	-0.536499	0.238953
319	668.066	57.263	212.692	11.6667086	4.85267	0.00978	0.01964	23.47311	0.02192	26.20327	425.9740725	0.83335	85.48	149.026	198.128	19.26239	1.70932	0.00548	-0.00076	320	-0.052795	-0.582886	-0.114594
320	666.228	10.476	37.346	63.5933934	0.87	0.00177	0.01958	23.41462	0.02187	26.14897	425.7941168	0.79926	85.032	149.135	198.448	19.26239	1.6758	0.00542	-0.00015	321	-0.068054	-0.278473	-0.127411
321	685.556	4.802	18.12	142.7697081	0.40402	0.00081	0.02013	24.08248	0.02247	26.8785	424.7991694	0.84698	89.915	149.31	198.357	19.26084	1.69887	0.00545	-0.00046	322	-0.074005	-0.105896	-0.095978
322	692.854	4.622	15.093	149.8975427	0.39071	0.00072	0.02035	24.34645	0.02271	27.169	423.4339286	0.7328	91.868	149.442	198.433	19.26084	1.70655	0.00499	-0.00153	323	-0.077209	-0.01236	-0.060425
323	682.387	4.307	14.866	158.4345584	0.35832	0.00066	0.02002	23.95827	0.02234	26.7303	422.1690476	0.7754	88.959	149.457	198.353	19.2593	1.68164	0.00493	-0.00229	324	-0.080414	0.077057	-0.029907
324	675.861	3.368	12.678	200.6772197	0.28606	0.00054	0.01983	23.73043	0.02213	26.48776	420.5823228	0.84528	87.27	149.48	198.586	19.2593	1.71609	0.0052	-0.00214	325	-0.076752	0.093231	-0.018158
325	671.672	3.3	13.165	203.5447393	0.2731	0.00058	0.01969	23.57088	0.02198	26.30664	418.7170127	0.8964	86.07	149.632	198.701	19.25775	1.67457	0.0056	-0.00168	326	-0.066681	0.105286	-0.00824
326	680.054	3.321	12.542	204.7900622	0.28067	0.00061	0.01994	23.87467	0.02224	26.63279	417.0091639	0.84868	88.267	149.802	198.662	19.25775	1.70932	0.00594	-0.00168	327	-0.057526	0.113831	0.000153
327	662.073	2.938	10.682	225.3706605	0.2463	0.00053	0.01937	23.20752	0.02162	25.89848	415.0781008	0.81801	83.384	149.897	198.949	19.25466	1.69887	0.00578	-0.00183	328	-0.049438	0.107422	0.008545
328	664.855	3.072	11.13	216.4076133	0.25701	0.00047	0.01946	23.31339	0.02171	26.01888	413.0968577	0.8146	84.116	150.048	199.159	19.25466	1.69518	0.00496	-0.00122	329	-0.045166	0.088654	0.030212
329	717.874	3.052	10.947	235.2021565	0.26032	0.00049	0.02097	25.13486	0.0234	28.04873	411.2177049	0.80778	97.748	150.162	199.235	19.25156	1.73054	0.0052	-0.00107	330	-0.040741	0.055542	0.036011
330	712.615	2.858	10.519	249.3267392	0.2383	0.00048	0.02078	24.911	0.0232	27.80858	408.9786406	0.82994	95.998	150.234	199.48	19.24847	1.69548	0.00538	-0.00092	331	-0.039825	0.001984	0.048981
331	676.929	3.455	13.976	195.9089441	0.29447	0.00058	0.0197	23.63143	0.022	26.37806	406.9697121	0.91344	86.354	150.404	199.632	19.24537	1.73516	0.00548	-0.00107	332	-0.039215	-0.031738	0.031891
332	680.096	3.661	13.684	185.7497315	0.3066	0.0006	0.0198	23.74305	0.02211	26.51538	405.4418189	0.84357	87.168	150.423	199.88	19.24537	1.70563	0.00529	-0.00168	333	-0.038605	-0.052795	0.039215
333	686.52	3.097	12.146	221.7002353	0.26114	0.00047	0.01995	23.93618	0.02229	26.74003	403.6111157	0.88618	88.552	150.617	200.255	19.24228	1.72039	0.0049	0	334	-0.038605	-0.089569	0.03952
334	680.013	4.077	15.961	166.8077159	0.34601	0.00062	0.01973	23.67923	0.02202	26.43894	401.7250415	0.88618	86.619	150.821	200.232	19.23919	1.73423	0.00496	0.00031	335	-0.03952	-0.12207	0.030212
335	707.742	5.62	23.264	125.9250782	0.47059	0.0009	0.02049	24.6061	0.02287	27.45405	400.6470377	0.93901	93.516	150.897	199.976	19.23609	1.71424	0.0052	-0.00046	336	-0.040283	-0.138397	0.029755
336	709.284	4.36	16.718	162.6948734	0.37267	0.00066	0.02052	24.63288	0.0229	27.48561	399.3440891	0.87084	93.74	150.806	199.903	19.23455	1.75084	0.00496	-0.00046	337	-0.038605	-0.151825	0.063934
337	694.773	4.442	17.784	156.4191017	0.36927	0.00073	0.0201	24.13218	0.02245	26.94982	397.8611849	0.90833	89.955	150.863	200.369	19.23455	1.70379	0.00535	-0.00122	338	-0.036621	-0.174561	0.095367
338	678.899	4.869	17.316	139.4269994	0.40783	0.00077	0.01961	23.55337	0.02189	26.30082	396.6187984	0.80778	85.642	151.109	200.597	19.23145	1.71916	0.00517	-0.00092	339	-0.036163	-0.23056	0.096588
339	681.177	4.681	16.576	145.522527	0.39241	0.00071	0.01967	23.6419	0.02196	26.39012	395.3625692	0.80438	86.253	151.28	200.616	19.23145	1.7207	0.00499	-0.00275	340	-0.036316	-0.246429	0.122375
340	673.781	4.75	16.97	141.8521018	0.3958	0.0007	0.01946	23.38836	0.02173	26.11408	394.0786545	0.81119	84.401	151.337	200.806	19.23145	1.71055	0.00483	-0.00092	341	-0.0354	-0.285797	0.136108
341	706.291	5.685	21.467	124.2373381	0.48269	0.0008	0.0204	24.52231	0.02278	27.37956	392.9072121	0.85721	92.763	151.432	200.901	19.23145	1.74223	0.00462	-0.00107	342	-0.035858	-0.336914	0.13092
342	693.096	9.036	31.819	76.7020548	0.74826	0.00126	0.02002	24.0629	0.02235	26.87109	391.9555233	0.79926	89.325	151.409	200.955	19.23145	1.7001	0.00459	-0.00214	343	-0.034637	-0.370331	0.153656
343	696.121	11.981	43.285	58.1041415	1.01391	0.00181	0.0201	24.17116	0.02246	27.00026	391.4969823	0.81971	90.118	151.466	201.164	19.23145	1.73669	0.00496	-0.00122	344	-0.034485	-0.408783	0.157318
344	694.166	14.558	50.913	47.6827557	1.21369	0.0023	0.02007	24.14155	0.02241	26.95873	390.8965532	0.79245	89.833	151.769	201.354	19.233	1.70994	0.00517	-0.00137	345	-0.03479	-0.439301	0.158691
345	669.662	9.318	33.046	71.8682359	0.77786	0.00159	0.01934	23.27131	0.02159	25.98252	390.5712486	0.80438	83.465	151.811	201.319	19.23145	1.71363	0.00557	0	346	-0.035248	-0.473328	0.149994
346	682.057	5.659	20.371	120.5341412	0.47845	0.00098	0.0197	23.70608	0.02199	26.46959	389.5849529	0.81631	86.598	151.883	201.43	19.23145	1.73516	0.00566	-0.00092	347	-0.036926	-0.490265	0.15564
347	696.361	7.486	26.675	93.0223382	0.62023	0.00128	0.02011	24.20648	0.02246	27.03229	388.5934662	0.80778	90.281	151.94	201.563	19.23145	1.70102	0.00557	-0.00061	348	-0.03952	-0.513306	0.164185
348	688.869	5.253	19.114	131.1357711	0.44561	0.00096	0.0199	23.95139	0.02221	26.74253	387.8026993	0.82483	88.369	152.035	201.582	19.23145	1.74069	0.00597	-0.00137	349	-0.043182	-0.533905	-0.12558
349	696.852	2.91	9.962	239.4788573	0.24175	0.0005	0.02014	24.25549	0.02248	27.07494	386.1363787	0.7754	90.606	152.129	201.563	19.233	1.70409	0.00563	-0.00137	350	-0.053253	-0.273743	-0.194855
350	687.591	2.659	9.793	258.5847312	0.224	0.00045	0.01989	23.95406	0.02221	26.74169	383.7761905	0.83335	88.369	152.129	201.62	19.23455	1.72593	0.00548	-0.00198	351	-0.057831	-0.06958	-0.18219
351	692.731	2.846	9.519	243.4442274	0.2394	0.00043	0.02004	24.13763	0.02238	26.95042	381.6703627	0.75666	89.711	152.209	201.776	19.23455	1.72378	0.00496	-0.00076	352	-0.058899	0.049744	-0.151672
352	666.932	2.232	7.68	298.79555	0.18513	0.00037	0.01928	23.22669	0.02152	25.92822	379.3811185	0.77881	83.038	152.361	201.852	19.233	1.70133	0.00535	-0.00031	353	-0.058594	0.106354	-0.13382
353	683.648	2.955	10.158	231.3187156	0.25046	0.00049	0.01978	23.83708	0.02208	26.6077	376.6835133	0.77711	87.433	152.494	201.966	19.23455	1.73608	0.00545	0.00015	354	-0.060425	0.153961	-0.129089
354	671.51	5.77	23.063	116.3885271	0.47803	0.001	0.01944	23.43431	0.0217	26.15288	375.4342054	0.90322	84.503	152.494	201.871	19.23609	1.69671	0.00563	-0.00076	355	-0.062561	0.192871	-0.124817
355	681.232	11.526	39.109	59.1036769	0.97659	0.00184	0.01973	23.76725	0.02201	26.52411	374.5223145	0.76688	86.944	152.38	201.738	19.23609	1.73423	0.0052	-0.00015	356	-0.065308	0.243683	-0.109406
356	685.239	0	0	0	0	0	0.01984	23.91025	0.02214	26.68333	374.3821567	0.79074	87.982	152.437	201.795	19.23609	1.71147	0.00542	-0.00031	357	-0.06134	0.242157	-0.093689
357	705.028	0	0	0	0	0	0.02043	24.63629	0.02281	27.49967	374.5084718	0.85891	93.353	152.68	202.171	19.23764	1.69487	0.00542	-0.00061	358	-0.049896	0.226898	-0.103607
358	695.248	0	0	0	0	0	0.02017	24.31907	0.0225	27.12893	374.6071013	0.82312	90.952	152.736	201.943	19.23919	1.71486	0.00566	-0.00137	359	-0.041199	0.250092	-0.10437
359	692.162	0	0	0	0	0	0.0201	24.22048	0.02241	27.01273	374.9375969	0.85721	90.261	152.528	201.601	19.24073	1.67857	0.00557	-0.00092	360	-0.033569	0.240479	-0.083008
360	666.412	0	0	0	0	0	0.01936	23.34405	0.0216	26.04312	375.4463178	0.74984	83.832	152.604	201.829	19.24228	1.71732	0.00597	-0.00076	361	-0.032043	0.225067	-0.078583
361	679.162	0	0	0	0	0	0.01977	23.83674	0.02205	26.58166	376.339175	0.8129	87.392	152.68	201.715	19.24537	1.68441	0.0056	-0.00046	362	-0.027008	0.190735	-0.068359
362	664.444	0	0	0	0	0	0.01936	23.3459	0.02159	26.03787	377.4915836	0.86232	83.811	152.774	201.886	19.24692	1.69548	0.00563	-0.00092	363	-0.024719	0.147552	-0.069885
363	673.46	0	0	0	0	0	0.01966	23.71283	0.02193	26.45145	378.7270487	0.75836	86.436	152.926	202.133	19.25002	1.70409	0.00566	-0.00137	364	-0.023499	0.129089	-0.06958
364	689.537	0	0	0	0	0	0.02011	24.26615	0.02242	27.06011	379.6164452	0.81631	90.484	153.078	202.152	19.24847	1.68164	0.00542	-0.00137	365	-0.025177	0.093689	-0.064545
365	689.676	0	0	0	0	0	0.02009	24.25532	0.02241	27.04847	380.8259551	0.83505	90.383	153.177	202.27	19.24692	1.7247	0.00548	-0.00122	366	-0.025482	0.076904	-0.062408
366	696.583	0	0	0	0	0	0.02029	24.50673	0.02262	27.31914	382.3175111	0.84868	92.234	153.325	202.266	19.24692	1.69764	0.00542	-0.00046	367	-0.024872	0.037689	-0.051117
367	683.915	0	0	0	0	0	0.01993	24.06321	0.02221	26.82018	384.2433832	0.86232	88.918	153.362	202.228	19.24692	1.72685	0.0049	-0.00076	368	-0.025787	0.016632	-0.035858
368	696.557	0	0	0	0	0	0.02026	24.4641	0.02259	27.28454	385.4044435	0.84868	91.909	153.347	202.517	19.24383	1.72224	0.00422	-0.00031	369	-0.024109	-0.041351	0.03006
369	695.909	0	0	0	0	0	0.0202	24.41043	0.02253	27.22332	387.0032807	0.84868	91.461	153.556	202.726	19.24073	1.70963	0.00462	0	370	-0.023193	-0.07843	0.084534
370	684.045	707.561	2718.156	0.9667638	60.26603	0.10806	0.01981	23.94092	0.0221	26.7114	387.3251246	0.86573	87.941	153.727	203.124	19.23609	1.74315	0.00499	0	371	-0.024414	-0.157928	0.12558
371	707.754	10.456	37.714	67.6898501	0.87342	0.00158	0.02048	24.76648	0.02285	27.636	387.1140227	0.8129	94.045	154.027	203.52	19.23455	1.71178	0.00493	0	372	-0.024261	-0.230865	0.156403
372	699.917	23.573	86.567	29.691118	2.01095	0.00359	0.0202	24.43041	0.02253	27.25313	386.3924695	0.82994	91.502	154.065	203.425	19.22991	1.75176	0.00499	-0.00046	373	-0.028229	-0.301971	0.17746
373	686.299	0	0	0	0	0	0.01975	23.89161	0.02202	26.64052	386.6900886	0.85209	87.514	154.046	203.197	19.22527	1.73915	0.00496	-0.00092	374	-0.03067	-0.373535	0.189362
374	657.228	0	0	0	0	0	0.01887	22.82114	0.02104	25.44474	387.0690338	0.8538	79.844	154.065	203.178	19.22063	1.74346	0.00514	-0.00061	375	-0.034027	-0.430298	0.214844
375	687.906	0	0	0	0	0	0.01975	23.89788	0.02202	26.6482	387.690227	0.82994	87.514	154.27	203.459	19.22063	1.74592	0.00499	-0.00061	376	-0.038757	-0.495453	0.204315
376	689.668	0	0	0	0	0	0.01978	23.94068	0.02206	26.70097	388.3546788	0.86573	87.819	154.311	203.595	19.21908	1.70409	0.00493	-0.00107	377	-0.045929	-0.527802	0.220032
377	678.151	26.128	99.163	25.9551495	2.20439	0.00395	0.01942	23.5023	0.02166	26.2139	388.5190615	0.86402	84.625	154.349	203.671	19.21599	1.74623	0.00499	-0.00061	378	-0.052185	-0.566864	-0.120087
378	682.16	5.42	20.599	125.8595349	0.44891	0.00081	0.01951	23.62609	0.02177	26.35347	387.8684524	0.86573	85.5	154.444	203.804	19.21444	1.7164	0.00496	-0.00076	379	-0.067444	-0.263062	-0.129547
379	702.497	5.83	22.176	120.5013696	0.49026	0.00087	0.02011	24.36229	0.02243	27.1626	386.5412791	0.86573	90.871	154.634	203.804	19.21599	1.74069	0.00496	0.00015	380	-0.071411	-0.097046	-0.094147
380	713.745	8.396	31.128	85.0096689	0.70518	0.00128	0.02044	24.75146	0.02279	27.60429	385.8231866	0.84357	93.801	154.619	203.922	19.21599	1.73854	0.00502	-0.00122	381	-0.074921	-0.005646	-0.055542
381	683.979	4.993	18.806	136.9855113	0.41444	0.00074	0.01958	23.72219	0.02183	26.44657	384.8818798	0.85721	86.151	154.672	203.804	19.21599	1.71855	0.00493	-0.00061	382	-0.076294	0.066986	-0.03418
382	722.546	7.069	28.58	102.214787	0.59533	0.00107	0.02069	25.0598	0.02306	27.93446	383.5702796	0.92026	96.14	154.672	203.747	19.21599	1.74315	0.00499	-0.00092	383	-0.073395	0.09491	-0.018311
383	693.976	6.176	24.816	112.3576137	0.50841	0.00092	0.01989	24.09399	0.02217	26.86165	382.9836932	0.91344	88.857	154.748	203.899	19.21753	1.70317	0.00493	-0.00168	384	-0.063629	0.100708	-0.013123
384	682.722	3.518	12.925	194.0737315	0.29577	0.00053	0.01956	23.71169	0.02181	26.43342	381.4315753	0.83505	86.029	154.9	204.032	19.21753	1.73885	0.00499	-0.00153	385	-0.055389	0.106812	-0.002594
385	710.453	2.926	10.87	242.7887943	0.24344	0.00044	0.02038	24.69396	0.02272	27.53198	379.6372093	0.84357	93.312	154.862	204.051	19.21908	1.71947	0.00499	-0.00122	386	-0.048828	0.108643	-0.003357
386	680.428	2.887	10.56	235.6773455	0.23995	0.00043	0.01953	23.67188	0.02177	26.38811	377.2925941	0.82994	85.744	154.881	203.994	19.22063	1.7164	0.00496	-0.00031	387	-0.044556	0.122986	0.016327
387	687.578	2.964	11.309	231.941377	0.24972	0.00047	0.01974	23.92595	0.022	26.6633	375.5103405	0.86573	87.575	154.976	203.956	19.22063	1.73915	0.0052	0.00046	388	-0.040588	0.095215	0.035095
388	682.635	3.462	12.757	197.2034244	0.28562	0.00054	0.01961	23.78189	0.02186	26.5114	373.3041528	0.83505	86.497	155.109	204.26	19.22217	1.70286	0.00511	-0.00046	389	-0.039215	0.042877	0.05249
389	694.775	8.696	33.262	79.897291	0.73618	0.00144	0.01998	24.23015	0.02227	27.01384	372.2226883	0.86573	89.772	155.185	204.393	19.22372	1.74469	0.00545	-0.00137	390	-0.0383	0.001068	0.040741
390	686.861	71.168	254.238	9.6512519	5.93195	0.01175	0.01973	23.9302	0.022	26.67448	371.8160576	0.80949	87.575	155.128	204.241	19.22217	1.71978	0.00542	-0.00153	391	-0.03891	-0.072327	0.028534
391	699.05	0	0	0	0	0	0.02007	24.337	0.02237	27.1254	372.0427326	0.81119	90.566	155.185	204.26	19.22063	1.73546	0.00545	-0.00107	392	-0.040131	-0.09552	0.028992
392	687.343	0	0	0	0	0	0.01975	23.9523	0.02199	26.67622	372.8836794	0.8555	87.717	155.223	203.937	19.22217	1.74192	0.00542	-0.00198	393	-0.040131	-0.119934	0.043488
393	705.042	0	0	0	0	0	0.02027	24.58622	0.02259	27.3925	373.617345	0.83846	92.438	155.151	204.036	19.22372	1.71394	0.00486	-0.00229	394	-0.037231	-0.169067	0.06897
394	699.013	2.926	11.156	238.9053534	0.24722	0.00044	0.02008	24.36091	0.02238	27.14403	374.8804956	0.86402	90.729	155.257	204.199	19.22217	1.74284	0.00496	-0.00153	395	-0.036011	-0.178986	0.094299
395	685.686	0.915	3.314	749.2910836	0.07537	0.00015	0.01968	23.87493	0.02193	26.60156	369.1928571	0.82142	87.148	155.242	204.165	19.22063	1.70133	0.00532	-0.00107	396	-0.034943	-0.215759	0.144348
396	663.497	0.841	3.026	788.584296	0.07073	0.00015	0.01908	23.14137	0.02125	25.77409	362.7161822	0.8146	81.878	155.223	203.956	19.22372	1.7327	0.00566	-0.00092	397	-0.033264	-0.292511	0.139008
397	709.912	0.852	2.972	833.0718155	0.07118	0.00015	0.02043	24.78833	0.02276	27.61316	355.4279762	0.78904	93.923	155.337	204.165	19.22527	1.72039	0.00569	-0.00137	398	-0.033569	-0.32608	0.150604
398	710.984	0.747	2.58	951.3774844	0.06195	0.00013	0.02048	24.84732	0.02281	27.67557	348.0359496	0.78052	94.37	155.337	204.108	19.22681	1.70625	0.00563	-0.00153	399	-0.032501	-0.368805	0.155029
399	690.915	1.139	3.922	606.849092	0.09619	0.0002	0.0199	24.15238	0.02216	26.89117	339.7233804	0.77881	89.142	155.451	204.051	19.22681	1.73823	0.00572	-0.00122	400	-0.033112	-0.413361	0.169678
400	668.322	3.874	13.587	172.5099836	0.32036	0.00063	0.01927	23.38707	0.02145	26.02928	337.5448782	0.79245	83.567	155.527	203.956	19.22836	1.70071	0.00535	-0.00168	401	-0.033722	-0.454407	0.165405
401	687.667	2.798	9.576	245.7710148	0.23728	0.00051	0.01983	24.06829	0.02205	26.76992	335.5826689	0.7737	88.491	155.603	203.728	19.22836	1.74315	0.0059	-0.00153	402	-0.037079	-0.495605	0.157623
402	682.334	2.26	8.247	301.8760854	0.18937	0.00043	0.01967	23.87718	0.02188	26.55998	333.1273117	0.82483	87.107	155.523	203.687	19.22836	1.72255	0.00618	-0.00046	403	-0.040588	-0.510101	-0.170441
403	706.648	2.165	7.181	326.3565105	0.18124	0.00041	0.02037	24.72495	0.02266	27.50444	330.336268	0.74984	93.414	155.47	203.652	19.22836	1.72101	0.00618	-0.00153	404	-0.052948	-0.205841	-0.187073
404	675.172	2.042	7.292	330.7151404	0.17166	0.00039	0.01947	23.62886	0.02164	26.27303	327.4517857	0.80778	85.296	155.565	203.538	19.22836	1.7287	0.00624	-0.00168	405	-0.055237	-0.041809	-0.162506
405	705.508	2.459	9.132	286.8666681	0.2032	0.00047	0.02038	24.73796	0.02265	27.49589	324.6417082	0.83846	93.475	155.641	203.444	19.23145	1.69641	0.00615	-0.00137	406	-0.056458	0.05661	-0.150146
406	673.35	3.234	11.114	208.1819283	0.27268	0.00062	0.01946	23.63096	0.02163	26.25919	322.4943522	0.7754	85.296	155.641	203.33	19.233	1.7287	0.00621	-0.00168	407	-0.057678	0.116577	-0.136566
407	662.181	4.932	16.509	134.2490782	0.40555	0.00093	0.01914	23.23283	0.02128	25.83394	320.9699197	0.75495	82.468	155.527	203.52	19.233	1.68687	0.00615	0.00015	408	-0.058594	0.158081	-0.134125
408	677.002	8.057	29.52	84.0265193	0.67251	0.00154	0.0196	23.80383	0.02179	26.46359	320.0614895	0.82483	86.537	155.698	203.614	19.23609	1.70901	0.00618	-0.00092	409	-0.060883	0.185852	-0.123291
409	670.29	7.528	27.537	89.0405823	0.62835	0.00136	0.01941	23.57305	0.02158	26.21374	319.3555094	0.82312	84.849	155.793	203.842	19.23609	1.70901	0.00587	-0.00122	410	-0.063477	0.214996	-0.117188
410	663.493	6.012	20.52	110.3585429	0.50162	0.00114	0.01923	23.36581	0.02139	25.98615	318.4522702	0.76688	83.323	156.002	204.127	19.23764	1.70686	0.00612	-0.00153	411	-0.066071	0.223236	-0.114441
411	652.175	7.25	25.905	89.9581886	0.61706	0.00138	0.01887	22.92913	0.02098	25.49418	317.4988511	0.80438	80.231	156.04	204.051	19.23455	1.74346	0.00618	-0.00046	412	-0.068512	0.256653	-0.108337
412	688.825	9.006	30.265	76.4890391	0.7511	0.00163	0.01989	24.16798	0.02211	26.86283	316.8620847	0.75836	89.162	155.907	203.747	19.23145	1.71209	0.00587	-0.00153	413	-0.06424	0.240631	-0.105133
413	692.947	9.264	31.764	74.8012989	0.78868	0.00149	0.02001	24.31476	0.02224	27.02465	316.1336102	0.7737	90.24	155.945	203.766	19.23145	1.74684	0.00526	-0.00183	414	-0.054169	0.233612	-0.098572
414	672.338	15.667	58.761	42.9144801	1.31058	0.00234	0.0194	23.57209	0.02156	26.20015	315.6075858	0.84698	84.808	155.964	203.804	19.22991	1.71855	0.0049	-0.00153	415	-0.04303	0.229492	-0.108795
415	672.394	35.467	135.969	18.9584015	2.94967	0.00581	0.01939	23.55669	0.02156	26.20248	315.3618771	0.86573	84.686	156.021	204.222	19.22836	1.71024	0.00535	-0.00122	416	-0.036469	0.233154	-0.10498
416	713.672	31.267	113.3	22.8254566	2.62904	0.00548	0.02058	25.00946	0.02289	27.82099	315.2199889	0.81801	95.428	156.135	204.393	19.22836	1.7287	0.00572	-0.00137	417	-0.031738	0.242462	-0.094757
417	711.444	0	0	0	0	0	0.02051	24.93801	0.02282	27.74627	315.0348422	0.84016	94.859	156.249	204.602	19.22836	1.7004	0.00563	-0.00092	418	-0.027618	0.237427	-0.088806
418	670.348	0	0	0	0	0	0.01933	23.50371	0.0215	26.14351	315.401675	0.90492	84.238	156.363	204.602	19.22836	1.74992	0.00587	-0.00122	419	-0.025177	0.216827	-0.063324
419	667.564	0	0	0	0	0	0.01923	23.39404	0.0214	26.03196	315.9484635	0.75666	83.425	156.515	204.963	19.22681	1.71824	0.00569	-0.00153	420	-0.023499	0.168915	-0.074921
420	676.94	27.933	103.271	24.2346377	2.3553	0.00459	0.01948	23.70388	0.02168	26.37443	315.8775194	0.83505	85.642	156.549	204.959	19.22527	1.73639	0.00538	-0.00198	421	-0.023499	0.141449	-0.070648
421	678.977	47.519	175.21	14.2884409	4.02005	0.00785	0.01952	23.76004	0.02172	26.4363	315.6543051	0.83335	86.029	156.648	205.057	19.22372	1.74346	0.00542	-0.00137	422	-0.023499	0.123596	-0.064697
422	666.411	17.462	62.657	38.1625904	1.45472	0.00285	0.01915	23.31227	0.0213	25.93979	315.6075858	0.81119	82.774	156.872	205.338	19.22217	1.71886	0.00535	-0.00153	423	-0.024414	0.084229	-0.061646
423	701.317	0	0	0	0	0	0.02013	24.51989	0.0224	27.27723	315.2978544	0.85891	91.542	157.009	205.38	19.22063	1.75299	0.00575	-0.00183	424	-0.02533	0.05127	-0.059662
424	689.356	0	0	0	0	0	0.01975	24.06109	0.02198	26.76777	317.0558832	0.76177	88.145	157.028	205.418	19.21753	1.71824	0.00496	-0.00092	425	-0.027161	0.029602	-0.053558
425	678.023	0	0	0	0	0	0.0194	23.62885	0.02158	26.28539	319.1444075	0.80949	84.991	157.104	205.475	19.21444	1.75146	0.00517	-0.00076	426	-0.024719	0.005035	-0.020752
426	665.137	0	0	0	0	0	0.01901	23.16676	0.02115	25.77465	321.0547065	0.79756	81.675	157.233	205.68	19.21289	1.74623	0.00545	-0.00092	427	-0.023804	-0.003967	-0.001221
427	701.385	0	0	0	0	0	0.02003	24.42032	0.02229	27.17548	322.7279485	0.8129	90.708	157.446	206.025	19.21135	1.73823	0.00517	-0.00275	428	-0.02533	-0.053558	0.070801
428	675.886	0	0	0	0	0	0.01927	23.49496	0.02144	26.14228	324.3042913	0.80949	83.954	157.499	206.022	19.20825	1.7656	0.00551	-0.00214	429	-0.027161	-0.143738	0.083313
429	676.702	115.036	395.403	5.8825118	9.57384	0.01926	0.01928	23.50957	0.02145	26.16711	323.9910991	0.78222	84.035	157.617	206.31	19.20671	1.73177	0.00554	-0.00137	430	-0.028076	-0.19516	0.090027
430	676.733	0	0	0	0	0	0.01924	23.48047	0.02141	26.12942	324.4807863	0.81971	83.791	157.803	206.42	19.20361	1.77175	0.00594	-0.00122	431	-0.031433	-0.24353	0.126648
431	692.06	111.439	424.037	6.2102283	9.36985	0.01797	0.01966	24.00122	0.02189	26.71522	324.7611019	0.86743	87.514	157.974	206.724	19.20207	1.75361	0.00535	-0.00183	432	-0.032196	-0.307465	0.131989
